artist,title,track_id_url,lyric
  정세운  ,I Wonder (PROD. Joombas), https://open.spotify.com/track/2d1WKw2q9z7CwwqwQGxXYC?si=ac722a280e2e4571,난 오늘도 오늘도 오늘도 창 밖을 보고 있어 또 멍하니 멍하니 멍하니 하루를 지새우네 그 날 밤의 별빛도 달빛도 기억 못할 만큼 예뻤던 네 미소가 자꾸만 떠올라 맘이 간지러워 널 앓는 것처럼 나의 네버랜드엔 너로 가득한걸 알까 이런 맘 아는지 모르는지 I wonder at the stars 단 하루도 하루도 하루도 쉽게 잠들지 못해 네 생각에 생각에 생각에 난 밤새 뒤척이네 눈을 감아도 감아도 감아도 네 목소리가 들려 내 마음은 아직도 네 곁에 머물러 있어 I just wanna be with you 나의 네버랜드엔 너로 가득한걸 알까 이런 맘 아는지 모르는지 I wonder at the stars 둘만의 네버랜드에 너를 기다리고 있어 이런 날 아는지 모르는지 I wonder at the stars 나의 네버랜드엔 너로 가득한걸 알까 이런 맘 아는지 모르는지 I wonder at the stars 둘만의 네버랜드에 너를 기다리고 있어 이런 날 아는지 모르는지 I wonder at the stars
  권순일 (어반자카파)  ,Throwback (With 러니), https://open.spotify.com/track/4yv8zUYi4aTvnJbSTvPP2M?si=869c0b10cded491c,Thousands of new songs on the list But I can’t choose one to play Maybe radio would do one for me Play us tune Oh Some music that make me feel so fine Or reminds me to feel alive I can’t help singing till it’s over Play that throwback song Dance off with MJ’s groove Play that throwback song Starting with the man in the mirror Play that throwback song I just wanna dance with somebody Play that throwback song With somebody who loves me A lot alot alot alot song that I liked a lot It makes me wonder there’s a ribbon in the sky Alike alike alike alike never sounded alike Like Mariah Got me feeling emotions Classic songs throw me back to 90’s It never dies wakes my head up it stays on my mind What goes around come back and i’m ready for Throwback in times Play us tune Oh Some music that make me feel so fine Or reminds me to feel alive I can’t help singing till it’s over Play that throwback song Dance off with MJ’s groove Play that throwback song Starting with the man in the mirror Play that throwback song I just wanna dance with somebody Play that throwback song With somebody who loves me A lot alot alot alot song that I liked a lot It makes me wonder there’s a ribbon in the sky Alike alike alike alike never sounded alike Like Mariah Got me feeling emotions Play that throwback song Dance off with MJ’s groove Play that throwback song Starting with the man in the mirror Play that throwback song I just wanna dance with somebody Play that throwback song With somebody who loves me A lot alot alot alot song that I liked a lot It makes me wonder there’s a ribbon in the sky Alike alike alike alike never sounded alike Like Mariah Got me feeling emotions Play that throwback song Play that throwback song Play that throwback song With somebody who loves me
  Stevie Wonder  ,My Cherie Amour (Album Ver.), https://open.spotify.com/track/4TBehalQbTZEXt9MYPhkop?si=14132620b63c4848,"La la la la la la, La la la la la la  My cherie amour, lovely as a summer day My cherie amour, distant as the milky way My cherie amour, pretty little one that I adore You're the only girl my heart beats for How I wish that you were mine  In a cafe or sometimes on a crowded street I've been near you, but you never noticed me My cherie amour, won't you tell me how could you ignore That behind that little smile I wore How I wish that you were mine  La la la la la la, La la la la la la La la la la la la, La la la la la la  Maybe someday, you'll see my face amoung the crowd Maybe someday, I'll share your little distant cloud Oh, cherie amour, pretty little one that I adore You're the only girl my heart beats for How I wish that you were mine  La la la la la la, La la la la la la La la la la la la, La la la la la la"
  Trey Songz  ,Change Your Mind, https://open.spotify.com/track/6RRlvIai4sUlT7L1m6sLAA?si=193cc1ca47f74c28,"Pretty pretty girls all around the world Pretty pretty girls all around the world I know that what you heard ain't fact Cause people gone say shit Oh oh oh Oh oh oh You're different from all of these women But do you believe it Oh oh oh Oh oh oh Ain't by chance that we're here Only got one life to live so let me change your mind You saying I'm bad for you that's fine Sometimes bad is a good time Don't you be shy Let me change your mind You never had a one night only But you don't need to be lonely Come get to know me Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind I feel you but it won't kill you To let me get near you Oh oh oh Oh oh oh Your lipstick eat my kisses So baby stop tripping Oh oh oh Oh oh oh Ain't by chance that we're here, girl Only got one life to live so let me change your mind You saying I'm bad for you that's fine Sometimes bad is a good time Don't you be shy Let me change your mind You never had a one night only But you don't need to be lonely Come get to know me Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Pretty pretty girls all around the world I just wanna take my time Pretty pretty girls all around the world Let me change your mind I just wanna change your mind Pretty pretty girls all around the world I just wanna take my time Pretty pretty girls maybe you could Let me change your mind You saying I'm bad for you that's fine Sometimes bad is a good time Don't you be shy Let me change your mind You never had a one night only But you don't need to be lonely Come get to know me Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Pretty pretty girls all around the world Pretty pretty girls maybe you could Let me change your mind"
  Jessie Reyez  ,LOVE IN THE DARK, https://open.spotify.com/track/6WrHKidpEVkYKX3vSQhBgL?si=d02c2b82c8c443e2,We're only humans floating on a rock But I think that you are made of stardust Unconditional you put up with so much I could never repay the way you love Back to the sky we all have to fly back home back home The sweetest goodbyes are never with smiles at all But when our lives are running out And your heartbeat has taken the draw Could you try to look around I'll be there to pull you back up I'll be around you I'm nothing without you I won't leave you alone 'Cause when the stars are falling down There's love in the dark Ooh ooh I'll be there Ooh I'll be there There's love in the dark Ooh ooh I'll be there Ooh I'll be there I'd do anything to relive our memories And listen to your songs play in my head 'Cause I hate the silence it's the only thing I get I wish I could hear your voice once again And your heartbeat all of the small things oh oh The sweetest goodbyes are never with smiles at all But when our lives are running out And your heartbeat has taken the draw Could you try to look around I'll be there to pull you back up I'll be around you I'm nothing without you And I can't leave you alone And when the stars are falling down There's love in the dark Ooh ooh I'll be there Ooh I'll be there I thank God for everything Ooh ooh That you showed me that you showed me yeah Ooh And I thank God for everything Ooh ooh That you showed me that you showed me Ooh But when our lives are running out And your heartbeat has taken the draw Could you try to look around I'll be there to pull you back up I'll be around you I'm nothing without you And I can't leave you alone And when the stars are falling down There's love in the dark
  Luke James  ,Love XYZ, https://open.spotify.com/track/5hn32pYMcaAjur89G653pa?si=6742ec14dee149e1,"Come to me and I'll give you all that you need Love XYZ Come Come, come into me And I'll give you all that you need Love XYZ So I must be wrong with my feelings What's wrong with me This love just won't let me be Shit, when I look into your eyes, talk about reverie Ooh, how I tremble at the sight of your eyes I just what to know what you see Know you don't care, you continue to dare, me to be free Come to me Come along, come along and I'll give you all that you need Love XYZ, love And I'll give you all that you need Give me all that I need Love XYZ, love Say you never leave, say you never leave, say you never leave Ooh baby, love me til I can't tell no more Love me til I can't take no more"
  GiiANA  ,Paradise (Feat. Summer Soul), https://open.spotify.com/track/6mpxwQhjdh0b0jKhFCgCcs?si=b9df48da75384e96,Spot in my heart Softly sing my love I give you my heart my vibe my soul my everything my everything My heart can meet you through your two closed eyes So workin' in my heart So workin' in my heart Someone goes to you And walk to you and talk to you Someone goes to you Yeah I'm going to you It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night Everybody says well you know Nothing lasts forever my baby my baby Everything would be alright If there's just you and I I love you baby my baby Some of my life I wish you take and steal Feel my heart my heart my heart Love is all I need you know my mind All my holidays I can give it to you It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night
  민제 (MINJE)  ,Youth, https://open.spotify.com/track/7uW9unKihiwnk6wfEmqVlG?si=2020bf922a3d47f7,빨리지는 꽃은 이해할 수 없는데 나를 괴롭히는 감정들은 모른 채 세상 속에 눈을 뜨고 나를 찾아가는 게 반짝이는 것에 대한 의미들을 찾는 게 더이상 숨기는 게 관심 없어 지는데 전인권처럼 연기를 내뿜을 때 니 엉덩이를 보는 게 snoop og 버릇 돼 philharmonie pentatonic 마법에 걸린 달콤한 멜로디만 찾지 사람들 사이 홀로 서있는 나를 위한 노래고 사람들 사이 홀로 서있는 나를 위한 노래고
  Blackstreet  ,Think About You, https://open.spotify.com/track/4a6jJBk9h7Cjxt5DYEX7RV?si=4feed1617b9a4520,"Yo' (Yo') Yo', girl (Yo', girl) I take a shower (I take a shower) I think about you (I think about you) I put on my clothes (I put on my clothes ) And I think about you (I think about you) I read the paper (I read the paper ) I think about you (I think about you) Fix my dinner (Fix my dinner) And I think about you (I think about you) I lay in bed (I lay in bed ) And I think about you (And I think about you) What I'm I gonna do (What I'm I gonna do)  I take a shower and I think about you (Yeah, yeah, yeah) I put on my clothes and I think about (Yeah, yeah, yeah) I drive my car and I think about you (Mmm) What am I to do (What am I to do, girl)  I read the paper and I think about you (Yeah, yeah, yeah) I fix my dinner and I think about you (Mmm) I lay in bed and I think about you (I think about you) What I'm gonna do, what I'm gonna do  I heard it said that kisses make the heart grow closer Well, I will never get over the way we were that night And I want to get it back So if you're out there, please listen to this message from me Know that I'm right here thinkin 'bout you Hope that you too will another day 'cause all I do  I take a shower and I think about you (I think about you) I put on my clothes and I think about (I think about you) I drive my car and I think about you (Tell me) What am I to do (Oh, no)  I read the paper and I think about you (Read my paper) I fix my dinner and I think about you (Think about you) I lay in bed and I think about you (Tell me) What I'm gonna do, what I'm gonna do (Baby)  Did you hear them tellin' me I must be crazy 'Cause I'm waitin' on you lately That's okay, alright, 'cause I need to get you back Want you to know that I don't regret A single moment I spent on you, my friend Thinking 'bout you, hope that you too will another day, yeah, yeah, yeah, yeah  I take a shower and I think about you (Oh, oh) I put on my clothes and I think about (Think about you) I drive my car and I think about you (That's all I do) What am I to do (Girl, yeah)  I read the paper and I think about you I fix my dinner and I think about you (And I, uh) I lay in bed and I think about you (Oh, oh, oh...) What I'm gonna do, what I'm gonna do (Ho...ho...ho...)  Always thinkin' about you (Yeah, yeah, yeah) For me no doubt about you I'd rather be alone If I can't have you at all, at all  I take a shower and I think about you (Mmm, hmm) I put on my clothes and I think about (That's all I do) I drive my car and I think about you (That's all I do) What am I to do (What I'm gonna do)  I read the paper and I think about you (I think about you) I fix my dinner and I think about you (I think about you) I lay in bed and I think about you What I'm gonna do, what I'm gonna do (Yeah, yeah, yeah, yeah, yeah)  I take a shower and I think about you (What I'm gonna do) I put on my clothes and I think about (Can you please tell me) I drive my car and I think about you (You're always on my mind all the time) What am I to do (And you got me singin')  I take a shower and I think about you (Oh, my-my-my-my-my-my) I put on my clothes and I think about (Oh, my-my-my-my-my-my) I drive my car and I think about you (Oh, my-my-my-my-my, that's all I do) That's all I'm going to do (What I'm gonna do)  I read the paper and I think about you (Oh, my-my-my-my-my-my) I fix my dinner and I think about you (Oh, my-my-my-my-my-my) I lay in bed and I think about you (Oh, my-my-my-my-my, that's all I do) What I'm gonna do, what I'm gonna do (What I'm gonna do)  I take a shower and I think about you I put on my clothes and I think about I drive my car and I think about you What I'm gonna do, what I'm gonna do"
  Erykah Badu  ,Love Of My Life (An Ode To Hip Hop), https://open.spotify.com/track/7uQ8L9eoeKJPXWG9kG7gFX?si=2f8034795f034569,"Bring it over here and lets go back Way back Ooh... Way back, yeahI met him when I was a Little girl, he gave me He gave me poetry And he was my firstBut in my heart I knew I Wasnt the only one Cause when the tables turned He had to break upWhenever I got lonely Or needed some advice He gave me his shoulder His words were very niceBut that is all behind me Cause now there is no other My love is his and his is mine A friend became theLove of my life You are my friend Love of my life I cant pretendLove of my life Without you, baby It feels like a simple true love Hope the s aint clearA freak-freak, yall, and ya dont stop To the beat yall and ya dont stop A freak-freakHow could it be that it was All just so simple then A teen age lover who said Hes just a friendHe moved around and we kept In touch through his friend Mike The world was young and he knew We couldnt rush butWhenever I got lonely Or needed some advice He gave me his shoulder His words were very niceBut that is all behind me Cause now there is no other My love is his and his is mine A friend became theLove of my life You are my friend Love of my life Though I cant pretend, yeah, yeah Love of my life Feels like a simple true love, yeah Hope the s aint clearYall know how I met her We broke up and got back together To get her back I had to sweat her Thought she roll with bad boys forever in many ways Them boys may be better, to I had to let her (Never) She needed cheddar and I understood that Lookin for cheese, that dont make her a hood rat (Rat) In fact shes a queen to me, her light beams on me I love it when she sings to me Its like that nowLove of my life You know you rock my world and Love of my life You be boy and Ill be girl and Love of my life We dont stop until the break of dawn, ooh...Love of my life Ooh, you know you rock my world and Love of my life You be boy and Ill be girl and Love of my life Yeah..."
  Samm Henshaw  ,Better, https://open.spotify.com/track/522osUOTccoZe16Ck0wZTi?si=2ad8251edd794b6a,"Say girl I need something to ease my soul for a little while Girl, I don't know how you do this I don't need no one, no affiliation I don't nee no boost for my reputation But all I need is you Girl, all I need is you Uh uh uuh uh Ain't nothing then to be with you Uuh uh uh Girl you made me better, better You uh uh Ain't nothing then to be with you Uuh uh uh Girl you made me better, better You uh uh Oh no no Oh no no no I need you baby Oh Lord I need you baby Oh oh oh no no no no You you Ain't nothing then to be with you Uuh uh uh Girl you made me better, better You uh uh Ain't nothing then to be with you Uuh uh uh Girl you made me better, better You uh uh"
  Teyana Taylor  ,We Got Love, https://open.spotify.com/track/5Pm5roB9VO46lSkEB1luuz?si=bdb639eed4254163,"We got love, love, love You better believe it (Say, love, love) We got love, love, love You better believe it  [Verse 1: Teyana Taylor] I got house and the carriage, yeah I got black love and marriage, yeah They gon' say, ""You can't have it,"" but I'm like, ""Don't kill the messenger"" We gon' break the stigma up Huxtables turned to Obamas It ain't about where you been, where you from, what you got, it's all about love Self-love is the best love When you gon' take that wristband off? That pity party been over Don't need makeup to dress you up I gave birth on the bathroom floor Just me, Iman, and headphone cords Don't let this life defeat you I hope this message reach you  [Chorus: Teyana Taylor] Throw your hands up Play catch with the hundreds Love is the new money I'm just chillin' with the homies, home is where the heart is Throw your hands up Play catch with the hundreds Love is the new money I'm just chillin' with the homies, home is where the heart is, ah  [Bridge: The Younghearts & Teyana Taylor] We got love, love, love You better believe it (Say, love, love) We got love, love, love You better believe it (Say, love, love)  [Verse 2: Teyana Taylor] I lived in abundance Love is the new money I'm mentally wealthy Spiritually conscious I'm fresh outta Onyx I'm ballin' and ballin' I play with the hundreds Love is the new money That's my frequency Spark up, burn the sage Clear the room, kill the hate Love is the new wave  [Chorus: Teyana Taylor] Play catch with the hundreds Love is the new money I'm just chillin' with the homies, home is where the heart is, ah Play catch with the hundreds Love is the new money I'm just chillin' with the homies, home is where the heart is, ah  [Bridge: The Younghearts & Teyana Taylor] We got love, love, love You better believe it (Love, love, say) We got love, love, love You better believe it (Love, love, say) We got love, love, love You better believe it (Love, love, say) We got love, love, love You better believe it (Love, love, say)  [Chorus: Teyana Taylor] Play catch with the hundreds Love is the new money I'm just chillin' with the homies, home is where the heart is, ah Play catch with the hundreds Love is the new money I'm just chillin' with the homies, home is where the heart is, ah (Throw your hands up) (Throw your hands up)  [Interlude: Ms. Lauryn Hill & Teyana Taylor] Above all, you keep your clarity You keep your focus You keep your sense of love And you keep your sense of purpose (Throw your hands up) Those are, they're integral, you know, they're key (Throw your hands up) Happiness, you know, um A lot of people define success differently You know, for me, you can have everything You can have all the money in the world But if it's not enjoyable, if it's not sustainable, know what I mean? If you can't be a person of integrity while having all of these things What does it matter? What does it mean? The value is internal Your value is internal  [Outro: The Younghearts & Teyana Taylor] We got love, love, love You better believe it (Say, love, love) We got love, love, love You better believe it (Say, love, love)"
