song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20150112,쇼파르뮤직 컴필레이션 Vol.1 (R-e Make And W-e Make),2299131,[305169],고백 (From. 김지수),GN0500,['바닐라 어쿠스틱'],1232
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20180521,우리가 우리였던,10168640,[2137108],너로부터 (Feat. 오왠),GN0500,['우수한 (OOSU:HAN)'],1262
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130129,기억에 관하여,2173704,[716929],황량해지기엔,GN0500,['다지'],1326
"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20180716,밤은 깊어가는데,10184843,[43811],밤은 깊어가는데,GN0500,['서민영'],1377
"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20150901,세 번째 계절,2336064,[437760],David,GN0500,['가을방학'],1390
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20181127,교회가 있는 풍경,10226254,[957474],좋은 시절 Bittersweet Time,GN0500,['이권형'],1393
"['GN2601', 'GN0501', 'GN2603', 'GN0504', 'GN0509']",20131001,틈,2203104,[228059],틈,GN0500,['가리나 프로젝트'],1439
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20180808,동네,10191874,[916993],릴테잎,GN0500,['고도현'],1545
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20161130,Like Snow,10019250,[1183036],Like Snow,GN0500,['Adios Audio'],1572
"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20080321,Dear My Friend,374532,[230388],Dear My Friend,GN0500,['무중력소년'],1578
"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20061212,Drift,336058,[101143],148km,GN0500,['마이 앤트 메리'],1593
"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20080519,왼편에서,381152,[246021],왼편에서,GN0500,['포니 (Pony)'],1599
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20190424,Thief,10276959,[2560669],Thief,GN0500,['Narotic'],1607
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170814,여행 가고 싶은 날,10087333,[837924],여행 가고 싶은 날 (Feat. 권선영),GN0500,['깃든'],1625
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20100210,아직 나는 꿈을 꿔,797652,[446182],유언,GN0500,['원펀치'],1712
"['GN2601', 'GN0501', 'GN2603', 'GN0504', 'GN0509']",20171105,들뜬 마음 가라앉히고,10108544,[719755],깊은 우리 젊은 날,GN0500,['위아더나잇 (We Are The Night)'],1740
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20140224,찍지말고뛰어 2013 Live Concert,2235174,[454254],좋다 좋아,GN0500,['딕펑스 (DICKPUNKS)'],1769
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20151130,튠업 헌정 앨범 들국화 30,2653588,[728044],매일 그대와,GN0500,['빌리어코스티'],1776
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180102,To ma 40,10123975,[993129],To ma 40,GN0500,['살구콤포트'],1782
"['GN0509', 'GN0502', 'GN0801', 'GN0501']",20160311,Kitchen Table Music,2672329,[957702],단 한번이라도,GN0500,['Sugarhate'],1906
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20170804,허밍버드,10085292,[673788],허밍버드,GN0500,['송은지'],1950
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180622,그대라는 이름,10177994,[2191227],그대라는 이름,GN0500,['멜로우밤'],1985
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20130510,슈퍼베짱이 1st 싱글,2184776,[723694],그녀의 스모키,GN0500,['슈퍼베짱이'],1989
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20160804,MONKEY HOTEL,2702242,[772253],The Secret Of Hard Rock,GN0500,['잔나비'],2010
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20150413,그 봄을 아직 기다립니다 (뮤지션 유니온 세월호 기억앨범),2313646,[467080],이제 우리 얘기야,GN0500,['투명'],2032
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20140704,어제도 오늘도,2264693,[740985],어제도 오늘도,GN0500,['은하수공장'],2036
"['GN0501', 'GN0601', 'GN0503', 'GN0604', 'GN0507']",20140430,1992-1999 Deluxe Remastered Edition,2253914,[101967],묻지말아줘,GN0500,['Noizegarden'],2239
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20140417,bright #2,2251985,[597718],시작,GN0500,['흔적'],2263
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20191204,우리는 왜 그의 절망을 알지 못했을까?,10359987,[2296586],우리는 왜 그의 절망을 알지 못했을까?,GN0500,['ANDN (앤든)'],2266
"['GN2601', 'GN0508', 'GN2603', 'GN0504', 'GN0501']",20081218,Polyester Heart,447455,[32221],아무도 모른다,GN0500,['캐스커'],2288
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20150806,기울어졌어,2333276,[748955],목이 빠질뻔했어!,GN0500,['안슬희'],2340
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20101019,1-1EP `36.5℃`,1044756,[44965],L.O.V.E,GN0500,['최고은'],2354
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20191202,Already Loving You,10359147,[2295971],Already Loving You,GN0500,['828'],2361
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20170413,꿈과 현실 그 사이에서,10054641,[1202976],청거북의 아이들,GN0500,['블루터틀랜드'],2414
"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20180614,흐르는 시간 속에 우리는 아름다워,10175787,[1203737],흐르는 시간 속에 우리는 아름다워,GN0500,['위수 (WISUE)'],2607
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20171118,물고기였으면,10112295,[1203659],여우소주,GN0500,['악어들'],2680
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20111117,회색빛 그리고 하늘,2036031,[540185],회색 빛 그리고 하늘,GN0500,['크라운 브릿지'],2698
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20131017,이상한 말 하지 말아요,2211058,[716928],도롱뇽,GN0500,['어느새'],2702
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20150317,봄냄새,2309255,[661852],봄냄새,GN0500,['빨간의자'],2713
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20150325,데려다 줄 수 없어,2310773,[714975],데려다 줄 수 없어 (Feat. 차수민),GN0500,['스무살'],2718
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20150205,Trip,2303211,[836923],말할거에요,GN0500,['로맨스탭'],2840
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20110214,정전,1169651,[521301],자전거 소년,GN0500,['leeSA (리싸)'],2852
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20140613,Kiss Me,2260574,[775208],Kiss Me,GN0500,['AbcD'],2933
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20141024,커피 한 잔,2287239,[710311],커피 한 잔,GN0500,['브롤리'],2939
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20150108,18GRAM,2298545,[828569],The Damien,GN0500,['18GRAM'],2950
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20111021,Aloha Oe,2023088,[186509],Falling In Love,GN0500,['로지피피'],2955
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20160902,Friday,2708326,[979729],Friday,GN0500,['The FunCity (펀시티)'],3015
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20191015,너는 날 보며 무슨 생각이었어,10338419,[2243691],너는 날 보며 무슨 생각이었어,GN0500,['영웅'],3037
"['GN0601', 'GN0604', 'GN0507']",19970101,The Trend Of Public Opinion...,310139,[175405],Spreading Black,GN0500,['사두'],3044
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20170201,사랑에 관한 각자의 기억,10034968,[857947],사랑의 한가운데 (Feat. 선우정아) (Remastered),GN0500,['안녕의 온도'],3054
"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20011130,My Aunt Mary 2nd,347764,[101143],북소리,GN0500,['마이 앤트 메리'],3074
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20110714,Dream,1336655,[454251],순간을 그리네,GN0500,['애쉬'],3164
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20130702,Smoking Goose 1st EP,2191192,[727354],약육강식,GN0500,['스모킹구스'],3168
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20120822,Somewhere,2144927,[162585],그대와 왈츠를,GN0500,['슬로우 쥰'],3171
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20110127,Gayo,1158754,[451408],49`s Depth Abyss,GN0500,['사비나앤드론즈'],3181
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20151021,프랑켄슈타인,2645737,[103865],프랑켄슈타인,GN0500,['뷰렛'],3184
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20190603,서울시 여러분 PART 1,10293018,[448440],She`s International,GN0500,['9와 숫자들'],3189
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20120628,Prescription,2131946,[679933],날 보러와요,GN0500,['프린세스 디지즈'],3202
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20151228,에디트 피아프,2658720,[860654],에디트 피아프,GN0500,['스위밍풀'],3325
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20181210,Be Your Christmas,10231044,[681456],Snowball (Feat. 바닐라 어쿠스틱),GN0500,['스웨덴세탁소'],3339
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20151026,Atomic Juice (아토믹쥬스),2646542,[907215],Think About,GN0500,['Atomic Juice'],3356
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20131009,12시엔 칼로리가 리셋됩니다,2209448,[547222],12시엔 칼로리가 리셋됩니다,GN0500,['인메이'],3418
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180506,CAKE SONG,10164320,[1759349],CAKE SONG,GN0500,['소른'],3447
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170422,좋아요 (Feat. 그_냥),10057209,[927939],좋아요 (Feat. 그_냥),GN0500,['후아유'],3450
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20190107,이유,10239577,[2402989],이유,GN0500,['혼닙(honnip)'],3458
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20180912,내가 사랑한 모든 것들은 나를 눈물짓게 할 테니까,10202977,[1182867],내가 사랑한 모든 것들은 나를 눈물짓게 할 테니까,GN0500,['모브닝 (MOVNING)'],3514
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20130123,Reflection,2173227,[170975],Close But Far (Feat. 정차식),GN0500,['쿼츠'],3565
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20181016,문득,10212377,[1865355],문득,GN0500,['윤지영'],3572
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130409,데뷰,2180771,[230402],밥통,GN0500,['아마도이자람밴드'],3577
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20181123,Nice Dream,10225244,[672982],잠,GN0500,['원혁'],3643
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20100608,Gutz,915452,[230011],Cultmovie,GN0500,['거츠'],3673
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20141017,주희,2286107,[758711],주희 (Feat. DJ Shinin`stone),GN0500,['태범'],3691
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20130409,위로의 질감,2180905,[523891],메리제인,GN0500,['피콕 그린'],3761
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20110602,너를 노래해,1295069,[455661],나는 네가 그립기만 해,GN0500,['달에닿아'],3771
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20170324,Start Easy Humming,10048681,[1627104],관찰자의 입장,GN0500,['이지허밍'],3792
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20160630,이 느낌은 뭘까? @TALLINN,2694643,[109107],이 느낌은 뭘까? (Feat. 연진 Of 라이너스의 담요),GN0500,['티어라이너'],3830
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20151201,라이브 클럽 빵 컴필레이션 4,2653862,[923683],호롤롤로,GN0500,['로컬버스'],3883
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20100416,대항해시대,860362,[268966],대항해시대,GN0500,['제8극장'],3895
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180426,Diary Vol.13 (사랑하고 싶어),10161233,[674129],사랑하고 싶어,GN0500,['혜화동소년'],3911
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20141022,머무름 없이 이어지다,2285732,[230389],겨울을 건너,GN0500,['시와'],3924
"['GN2601', 'GN0509', 'GN2603', 'GN0504', 'GN0501']",20191108,Pierce,10348736,[925504],0 (feat. Kinnshaa wish),GN0500,['Glam Gould'],3956
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170303,봄이 오네,10042982,[979120],봄이 오네,GN0500,['퐁당'],3987
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160204,ONVA,2665696,[45039],사랑에 빠진 딸기,GN0500,['오은비'],3988
"['GN2601', 'GN0509']",20200418,중독,10418850,[2299644],"별의 운명 (Feat. 이호석, 조윤정 of 두번째 달)",GN0500,['whychan (와이찬)'],4060
"['GN2601', 'GN0501', 'GN2603', 'GN0504', 'GN0509']",20100316,"Easy Come, Easy Go",828252,[61280],봄날의 사케 (Feat. Sugar Flow),GN0500,['HUS (허밍어반스테레오)'],4067
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20170531,Alice,10066820,[1758069],Warm Street,GN0500,['Evey'],4088
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190724,Your Breath,10310275,[1230304],Your Breath,GN0500,['단칸방 로맨스'],4091
"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20191027,FLY,10343788,[2751844],FLY,GN0500,['황휘현밴드'],4104
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190416,I`m not ok,10274439,[968560],good morning,GN0500,['김태승 (Kim taeseung)'],4112
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20120530,Pass Me Not,2125413,[673689],설레발,GN0500,['페이퍼컷 프로젝트'],4114
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20140527,바버렛츠 소곡집 #1,2257916,[754342],한 여름밤에 부는 바람,GN0500,['바버렛츠 (The Barberettes)'],4131
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20141027,달동네,2287582,[597711],조금만 더,GN0500,['김거지'],4161
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20100504,Life,879152,[108165],주성치와 함께라면,GN0500,['달빛요정 역전만루홈런'],4181
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20131218,Vague,2221338,[747594],Stop It (Feat. 음수경),GN0500,['헤이즈문 (Haze Moon)'],4186
"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20180622,사이 Part.2,10178025,[1958162],그대가,GN0500,['독스테일'],4207
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20160425,씨앗,2681291,[873850],씨앗,GN0500,['소보'],4216
"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20190502,휙,10280693,[1228013],휙 (feat. GFU),GN0500,['오주 (OHZU)'],4246
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20131119,The Romantic Approach,2216623,[744982],뻔한 얘기,GN0500,['로맨틱 어프로치'],4267
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20110624,Getaway,1316855,[548560],난 몰라..,GN0500,['Cozy Cafe'],4268
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160601,스물아홉,2688165,[672866],스물아홉 (Feat. 희재),GN0500,['황윤진'],4290
"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180824,빗소리,10197151,[1909842],빗소리,GN0500,['이스트코너 (East Corner)'],4297
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20191014,데리러 갈게,10337760,[2749690],데리러 갈게,GN0500,['아홉달'],4312
"['GN2601', 'GN0501', 'GN0504', 'GN0509']",20180525,Dreaming About You,10170154,[861727],Tail Lens,GN0500,['프리스쿱 (FreeScoop)'],4318
"['GN2601', 'GN0509', 'GN2603', 'GN0504', 'GN0501']",20200420,조금 어색한 그대,10419141,[2865129],조금 어색한 그대 (Feat. 강현기),GN0500,['도나송'],4366
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20150609,바라만봐도,2322842,[748982],바라만봐도,GN0500,['모던다락방'],4444
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20171102,Wonderland,10108019,[905584],Wonderland,GN0500,['In Place'],4446
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20151014,루나힐(Lunar-Hill)과 숨(Soom)이 함께 만든 첫번째 음반 `따로또같이`,2644735,[775618],비가,GN0500,['소솜'],4529
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20171123,회색사막,10113564,[2018456],회색사막,GN0500,['JUNKY GREY (정키 그레이)'],4548
"['GN0509', 'GN0601', 'GN0503', 'GN0606', 'GN0501']",20171117,이 새벽에,10112134,[1956835],알아,GN0500,['정창현'],4555
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180504,호밀밭의 베이시스트,10164139,[858681],호밀밭의 베이시스트,GN0500,['네튤농'],4595
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20170102,Gonna Take,10027388,[894958],Gonna Take,GN0500,['콩고오랑캐'],4617
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20151201,라이브 클럽 빵 컴필레이션 4,2653862,[923691],그대 품에서,GN0500,['해마군단'],4627
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160111,현자타임,2661161,[674794],현자타임,GN0500,['소심한 오빠들'],4632
"['GN2601', 'GN0501', 'GN0504', 'GN0509']",20181109,Sway Bae,10220682,[2242573],Sway Bae,GN0500,['리리코이 (lili coy)'],4663
"['GN2601', 'GN0501', 'GN0504', 'GN0509']",20180315,뭇,10147558,[2020022],뭇,GN0500,['문선 (MOONSUN)'],4667
"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20090702,달콤한소금,600551,[420701],나 아직도 꿈꾸네,GN0500,['달콤한 소금'],4681
"['GN0508', 'GN0601', 'GN0605']",20080125,Pax,367780,[209410],방 안에서,GN0500,['로로스'],4687
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20190222,YOU`VE NEVER HAD IT SO GOOD,10253772,[723144],비가 오지 않는 밤에,GN0500,['로큰롤라디오 (ROCK N ROLL RADIO)'],4756
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20150113,The Time Is Gone,2299236,[101015],Can`t Stop Rock & Roll (Album Ver.),GN0500,['밴드마루'],4770
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190822,친구야,10319961,[2113114],징검다리,GN0500,['백아'],4775
"['GN2601', 'GN0508', 'GN2603', 'GN0504', 'GN0501']",20050516,SkyLab,302257,[32221],Discoid (Vocal Edit),GN0500,['캐스커'],4784
"['GN0508', 'GN0501', 'GN0601', 'GN0503', 'GN0605']",20010913,D,3280,[100099],Bette Davis Eyes,GN0500,['델리스파이스'],4885
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20120215,Found Tracks Vol.18,2080294,[581352],서른 살은 파랗다,GN0500,['마더컨트리'],4900
"['GN0501', 'GN0503', 'GN0504', 'GN0509', 'GN2601', 'GN0601']",20170315,PIZZA,10046102,[773385],PIZZA (Kai Takahashi Remix),GN0500,['우효'],4929
"['GN2601', 'GN0508', 'GN2603', 'GN0504', 'GN0501']",20081218,Polyester Heart,447455,[32221],비밀,GN0500,['캐스커'],4980
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20160612,Pulse,2690346,[311166],Pulse,GN0500,['국카스텐'],4988
"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20100720,내일이 없는 것처럼,966452,[165734],내일이 없는 것처럼,GN0500,['뷰티풀 데이즈'],4994
"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130322,Ma Baby,2178922,[674794],친구,GN0500,['소심한 오빠들'],5009
