song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
"['GN1402', 'GN1401']",20151204,Love That You Love,2654574,[924138],Final Goodbye,GN1400,['Jogvan'],881
"['GN1403', 'GN1401']",20130903,The Ultimate Classic Blues Album: The Best of Chilled Blues & Cool Blues Songs & Hits,4927402,[2180560],When the Levee Breaks,GN1400,['Kansas Joe & Memphis Minnie'],883
"['GN0801', 'GN0803']",19960901,다시가본 동물원,2054389,[100984],흐린 가을 하늘에 편지를 써,GN0800,['동물원'],923
"['GN0805', 'GN0801']",20161223,잠깐만요,10025620,[742478],잠깐만요 (Inst.),GN0800,['어쿠루브'],954
"['GN1402', 'GN1401', 'GN1405']",19710000,Blue,26802,[26645],Little Green,GN1400,['Joni Mitchell'],1028
"['GN1402', 'GN1401']",20010821,"Parsley, Sage, Rosemary And Thyme (Bonus Track)",338140,[102837],The 59Th Street Bridge Song (Feelin` Groovy),GN1400,['Simon & Garfunkel'],1030
"['GN1401', 'GN1404']",20110811,Taylor Swift (Karaoke Ver.),2007415,[325867],Picture To Burn (Karaoke Ver.),GN1400,['Taylor Swift'],1064
"['GN0804', 'GN0801']",20060609,아가미 - 새로 만든 민중의 노래,320077,[1088],불행아,GN0800,['이적'],1097
"['GN1401', 'GN1404']",20131210,The Blake Shelton Collection,2234231,[166017],The Baby,GN1400,['Blake Shelton'],1101
"['GN1403', 'GN1401']",20000213,Live In Japan,303033,[2033],"Niji Baby (Live At Sankei Hall, Tokyo, Japan/1971)",GN1400,['B.B. King'],1138
"['GN1402', 'GN1401']",20100913,Happy,1022758,[497744],Happy,GN1400,['Helen Austin'],1233
"['GN0801', 'GN0803']",19820515,The Best of Cho Dong Jin (진눈깨비/나뭇잎 사이로),342106,[530],행복한 사람,GN0800,['조동진'],1234
"['GN1401', 'GN1404']",20200205,One More Day,10384518,[354290],One More Day,GN1400,['Music Travel Love'],1378
"['GN1403', 'GN1401']",20170518,The Monkey Gland Bluesband Part.1,10063153,[1704880],Long Gone,GN1400,['The Monkey Gland Bluesband'],1419
"['GN1401', 'GN1404']",20080127,Love Songs,377874,[29628],Down On My Knees,GN1400,['Trisha Yearwood'],1477
"['GN0805', 'GN0801']",20170709,Love Letter,10077859,[623032],"Love Letter (Feat. 희승, 수빈)",GN0800,['SWEETCH'],1503
['GN0801'],20101106,박현의 시간여행,2186900,[24115],9월에 떠난 사랑,GN0800,['박현'],1643
"['GN1403', 'GN1401', 'GN1407']",20180727,Out Of The Blues,10193643,[20238],I’ve Just Got To Forget You,GN1400,['Boz Scaggs'],1648
"['GN1401', 'GN1404']",19970422,Greatest Hits And Then Some,90471,[194210],There Ain`t Nothin` Wrong With The Radio,GN1400,['Aaron Tippin'],1663
"['GN1401', 'GN1404']",20121119,100 Country Hits & Greatest Country Classics - The Very Best Classic Country Music Collection,4240309,[28399],Don`t Worry,GN1400,['Marty Robbins'],1706
"['GN1402', 'GN1401']",20010821,Bookends,305527,[102837],America,GN1400,['Simon & Garfunkel'],1709
"['GN1402', 'GN1401']",20170126,Acoustic Travel,10034226,[404306],Summer to Come,GN1400,['Pierre Langer'],1711
"['GN1403', 'GN1401']",19950000,The Complete Capitol/Black & White Recordings,360871,[39923],Goodbye Blues,GN1400,['T-Bone Walker'],1742
"['GN1403', 'GN1401']",19951106,King of The Blues,316722,[38930],That`s All Right,GN1400,['Freddie King'],1745
"['GN0801', 'GN0803']",19880301,아침 이슬,4254,[859],찔레꽃 피면,GN0800,['양희은'],1779
['GN0801'],20140228,조동진 베스트,2237294,[530],아침 기차,GN0800,['조동진'],1798
"['GN1401', 'GN1407', 'GN1404']",20190304,One More Minute,10256385,[354290],One More Minute,GN1400,['Music Travel Love'],1819
"['GN1402', 'GN1401']",20080711,In Our Nature,389757,[228020],The Nest,GN1400,['Jos&#233; Gonz&#225;lez'],1834
"['GN1403', 'GN1401', 'GN1407']",20180525,Nine Below Zero,10169676,[27343],Nine Below Zero,GN1400,['Buddy Guy'],1892
"['GN1403', 'GN1401']",20150421,Top 100 - Oh My Blues Vol.1 (오! 마이 블루스 모음 1집),2315388,[193293],Save That Money,GN1400,['Rufus Thomas'],1896
['GN0801'],20150513,NV First EP `자장가`,2318126,[861636],굿나잇,GN0800,['NV'],1901
['GN0801'],20110329,세시봉 그때 그시절,1234367,[3466],비의 나그네,GN0800,['이장희'],1923
"['GN0804', 'GN0801']",20070316,"New 강촌사람들 Folksong Collection 5,6",347691,[160100],사랑합니다.,GN0800,['강촌사람들'],1936
['GN0801'],19880000,여인/그대 그리고 나,4095,[100748],여인,GN0800,['소리새'],1975
"['GN1401', 'GN1404']",20100830,The Essential Alabama 3.0,2942023,[103703],Feels so Right,GN1400,['Alabama'],2053
"['GN1401', 'GN1404']",20181130,This Christmas,10227286,[714453],I`ll Be Home for Christmas,GN1400,['Hunter Hayes'],2073
"['GN0804', 'GN0801']",20000701,나의 나무,354088,[863],"기억속에, 그애가 있었네",GN0800,['예민'],2100
['GN0801'],20170614,별과 달,10070900,[1273483],별과 달,GN0800,['이주아'],2129
"['GN1402', 'GN1401']",20190208,Healing,10248764,[1630509],Marietta,GN1400,['Upstate'],2156
"['GN1402', 'GN1401']",20110601,TV Music Season 4,1294852,[466903],Here With Me,GN1400,['Suehee'],2207
"['GN1402', 'GN1401']",20170310,Either/Or (Expanded Edition),10044817,[28323],Rose Parade (Live),GN1400,['Elliott Smith'],2342
"['GN0804', 'GN0801']",20070420,바다로 가자,350087,[100748],가을나그네,GN0800,['소리새'],2351
"['GN1401', 'GN1404']",20171128,Blue Country - The Patsy Cline Collection,4201217,[28812],Just A Closer Walk With Thee,GN1400,['Patsy Cline'],2388
"['GN1402', 'GN1401']",20000508,Live,301797,[104349],Sir B. MacKenzie (Live),GN1400,['Fairport Convention'],2393
"['GN1401', 'GN1404']",20180202,Anti-Valentine,5639458,[177834],Take A Bow,GN1400,['Rihanna'],2473
"['GN1401', 'GN1404']",20101026,Speak Now (Deluxe Package),1053760,[325867],Better Than Revenge,GN1400,['Taylor Swift'],2489
"['GN1403', 'GN1401', 'GN1406']",19940603,Keb `Mo`,45610,[28828],Love Blues,GN1400,['Keb` Mo`'],2493
"['GN1402', 'GN1401', 'GN1407']",20190402,Sweet Beer,10268395,[2298933],Sweet Beer,GN1400,['Mora Mora'],2496
"['GN1403', 'GN1401']",20111201,Blues For Christmas,2052666,[599378],I`d Rather Go Blind,GN1400,['Mertis Jun'],2519
['GN0801'],20041111,Memories (Remake Album),43467,[3243],친구,GN0800,['임지훈'],2541
"['GN0801', 'GN0803']",20141211,김광석 4집 리마스터링앨범,2294762,[2960],서른 즈음에,GN0800,['김광석'],2553
"['GN1402', 'GN1401', 'GN1407']",20091002,The Cricket`s Orchestra,1231053,[531082],I Know,GN1400,['Meaghan Smith'],2671
"['GN1401', 'GN1404']",20031020,A Very Special Acoustic Christmas,327240,[194212],Just Put A Ribbon In Your Hair,GN1400,['Alan Jackson'],2797
"['GN1402', 'GN1401']",20101015,The Witmark Demos: 1962-1964 (The Bootleg Series Vol. 9),1047255,[7313],"Don`t Think Twice, It`s All Right",GN1400,['Bob Dylan'],2818
"['GN1403', 'GN1401', 'GN1407']",20180413,Front And Center (Live From New York),10158294,[165979],Jazz Man (Live),GN1400,['Beth Hart'],2822
"['GN0804', 'GN0801']",20070122,"안녕, 기억씨",342778,[216484],아주 오래 전에 아니 그리 멀지 않은 어제,GN0800,['하이 미스터 메모리'],2839
"['GN1401', 'GN1404']",19990518,Last Chance For A Thousand Years - Dwight Yoakam`s Greatest Hits From The 90`s,63184,[27476],Suspicious Minds ,GN1400,['Dwight Yoakam'],2953
"['GN1403', 'GN1401']",20060801,The Sonet Blues Story,329056,[34472],Baby What You Want Me To Do?,GN1400,['Otis Rush'],2968
"['GN0805', 'GN0801']",20150824,"다시, 봄",2336104,[881466],고래가 보았다고 합니다,GN0800,['도마'],2976
"['GN1402', 'GN1401']",20020924,The Naked Ride Home,26570,[28093],Sergio Leone,GN1400,['Jackson Browne'],2990
"['GN0805', 'GN0801']",20190619,hold,10297628,[895852],I’m an independent man,GN0800,['Mokyo'],3003
"['GN0804', 'GN0801']",20070316,"New 강촌사람들 Folksong Collection 5,6",347691,[160100],슬픈여인,GN0800,['강촌사람들'],3049
"['GN1402', 'GN1401', 'GN1407']",20090220,Back On My Feet,2299208,[522328],Back On My Feet,GN1400,['MissinCat'],3065
"['GN1402', 'GN1401']",20070724,We Were Here,2877058,[425060],Only You (Album Version),GN1400,['Joshua Radin'],3105
"['GN1401', 'GN1404']",20150528,Country & Old Pop Traveling Vol. 2,2320720,[765470],Would You,GN1400,['Wilton Vought'],3234
"['GN1401', 'GN1404', 'GN1405']",19760000,Boots Randolph`s Greatest Hits,366842,[45343],Yakety Sax,GN1400,['Boots Randolph'],3253
"['GN0805', 'GN0801']",20130314,H-Hoya,2178118,[719495],3월 7일 (너였잖아) (Acoustic Ver.),GN0800,['H-Hoya'],3269
"['GN1401', 'GN1404']",20170510,감성적인 컨트리 음악 모음 Vol.1 (Emotional Country Vocal Vol.1),10060424,[791855],Every Story Of My Life,GN1400,['Kevin Reardon'],3320
['GN0801'],20110228,쎄시봉 친구들,2025571,[981],첫사랑,GN0800,['김세환'],3430
"['GN0805', 'GN0801']",20110325,부서진 바람,1227254,[3254],부서진 바람,GN0800,['수경'],3467
"['GN1402', 'GN1401', 'GN1405']",19670000,Wildflowers,304515,[2997],A Ballata Of Francesco Landini,GN1400,['Judy Collins'],3469
"['GN1403', 'GN1401']",20050927,Bring `Em In,310690,[27343],Ain`t No Sunshine,GN1400,['Buddy Guy'],3547
"['GN1403', 'GN1401']",19950000,The Complete Capitol/Black & White Recordings,360871,[39923],First Love Blues,GN1400,['T-Bone Walker'],3567
"['GN1403', 'GN1401']",20050308,"Damn Right, I`ve Got The Blues",310691,[27343],Black Night,GN1400,['Buddy Guy'],3568
['GN0801'],20190404,봄이 왔네,10269636,[1462],봄이 왔네 (Inst.),GN0800,['신피디'],3573
"['GN1401', 'GN1406', 'GN1404']",19990427,You Won` t Ever Be Lonely,90482,[194215],She`s More,GN1400,['Andy Griggs'],3585
"['GN1403', 'GN1401', 'GN1405']",19690000,The Live Adventures Of Mike Bloomfield And Al Kooper,46380,"[30027, 28426]",Together `Til The End Of Time,GN1400,"['Al Kooper', 'Michael Bloomfield']",3620
"['GN0801', 'GN0803']",19940625,김광석 네번째,1047955,[2960],맑고 향기롭게,GN0800,['김광석'],3706
"['GN1403', 'GN1401']",20170331,Love And Affection : The Essential Joan Armatrading,10053373,[28151],The Weakness In Me,GN1400,['Joan Armatrading'],3719
"['GN0805', 'GN0801']",20170919,첫 번째 이야기 `혼자녀의 밤`,10096929,[1910591],두달 뒤 부르는 노래,GN0800,['플라워디어 (Flour Deer)'],3762
"['GN1402', 'GN1401']",20160106,In Deepest Blue,2660341,[590511],Living & Dying,GN1400,['Joshua Hyslop'],3797
"['GN1402', 'GN1401']",20031114,The Very Best Of Cat Stevens,33132,[27411],Oh Very Young,GN1400,['Cat Stevens'],3801
['GN0801'],19970201,Nostalgia,4301,[863],세발 자전거와 바둑이,GN0800,['예민'],3888
"['GN0804', 'GN0801']",20071017,소리새 라이브 카페 CD2,359660,[100748],아직도 못다한사랑,GN0800,['소리새'],3904
"['GN1402', 'GN1401']",19751100,The Hissing Of Summer Lawns,60667,[26645],Harry`s House-Centerpiece ,GN1400,['Joni Mitchell'],3906
"['GN1402', 'GN1401']",20000801,Tried And True(The Best Of Suzanne Vega),24331,[2119],Tom`s Diner,GN1400,['Suzanne Vega'],3915
"['GN1401', 'GN1404']",20101122,Speak Now (Karaoke Ver.),2007445,[325867],Enchanted (Instrumental With Background Vocals),GN1400,['Taylor Swift'],3976
"['GN0804', 'GN0801']",20080515,오퍼스,381910,[863],연리지,GN0800,['예민'],4028
"['GN1403', 'GN1401']",19991001,Live On,24999,[28246],You Should Know Better,GN1400,['Kenny Wayne Shepherd'],4041
"['GN1402', 'GN1401']",20131127,How To Stop Time,2218038,[696455],Rainbows And Starlight,GN1400,['Adhitia Sofyan'],4069
"['GN1402', 'GN1503', 'GN1501', 'GN1401']",20071114,어거스트 러쉬 OST,360884,[231220],This Time,GN1400,['Jonathan Rhys Meyers'],4080
"['GN1401', 'GN1404']",20160415,A Sailor`s Guide To Earth,2679349,[946949],Oh Sarah,GN1400,['Sturgill Simpson'],4156
"['GN0804', 'GN0801']",20060320,Here Now Here On,315791,[182189],가난한 약속,GN0800,['유로'],4162
"['GN1401', 'GN1407', 'GN1404']",20080415,Lady Antebellum,1182664,[340969],Love`s Lookin` Good On You,GN1400,['Lady Antebellum'],4195
"['GN1403', 'GN1401']",20170310,Night Train,3705988,[28564],Hamp`s Mambo,GN1400,['Lionel Hampton'],4293
"['GN0805', 'GN0801']",20180828,Where,10198473,[531835],후회 (Band Ver.),GN0800,['조형우'],4424
"['GN1401', 'GN1404']",20170510,감성적인 컨트리 음악 모음 Vol.1 (Emotional Country Vocal Vol.1),10060424,[831023],He Reminds Me Of You,GN1400,['Michael Panasuk'],4425
"['GN1401', 'GN1404']",20160509,Detour,2683409,[11837],Detour (Feat. Emmylou Harris),GN1400,['Cyndi Lauper'],4427
"['GN1402', 'GN1401']",20170510,On The Verge,10060224,[1628115],No Matter How Hard It Rains,GN1400,['The Hedgerow Crawlers'],4453
"['GN1403', 'GN1401']",20040126,It Serves You Right To Suffer,326752,[28174],Money (Album Version),GN1400,['John Lee Hooker'],4463
"['GN1402', 'GN1401']",20180831,Weed Garden,10188348,[223484],Waves of Galveston,GN1400,['iron & wine'],4464
"['GN1402', 'GN1401']",20050628,Duchess Of Coolsville - An Anthology,305344,[28638],On Saturday Afternoons In 1963,GN1400,['Rickie Lee Jones'],4470
"['GN1501', 'GN0801', 'GN1504']",20180303,한입만 OST,10144283,[1704395],1도 기억이 안 나,GN0800,['허니스트 (HONEYST)'],4511
"['GN1402', 'GN1401']",20150223,Pilgrim Remix EP,2305898,[232661],Pilgrim (Paula Temple Remix),GN1400,['Fink'],4537
"['GN0805', 'GN0801']",20170316,왜 또 봄이야,10045677,"[695335, 748510, 858236]",왜 또 봄이야 (Inst.),GN0800,"['차오루', '키썸 (Kisum)', '예린 (여자친구)']",4540
"['GN0805', 'GN0801']",20180606,서두르지 말아요,10173857,[1967],서두르지 말아요 (Duet With 존박),GN0800,['조원선'],4541
"['GN1402', 'GN1401', 'GN1407']",20180518,Part Of The Light,10167728,[169717],Such A Simple Thing,GN1400,['Ray LaMontagne'],4552
['GN0801'],20170207,할 말이 없대,10036516,[43811],할 말이 없대,GN0800,['서민영'],4594
"['GN1402', 'GN1401', 'GN1407']",20050913,If Songs Could Be Held,2695750,[406781],It Don`t Matter To The Sun,GN1400,['Rosie Thomas'],4618
"['GN1402', 'GN1401']",20170929,Loyalty,10100269,[1815327],Floodplain,GN1400,['The Weather Station'],4634
"['GN1401', 'GN1404']",20090413,Have You Never Been Mellow,154598,[2194],Have You Never Been Mellow,GN1400,['Olivia Newton John'],4703
"['GN1501', 'GN0801', 'GN1504']",20171031,이번 생은 처음이라 OST Part.6,10107310,[727562],Shelter (Feat. 이요한 (OFA)),GN0800,['희진 (GOOD DAY)'],4744
['GN0801'],20160826,불후의 명곡 (NEW),2214423,[33626],서쪽하늘,GN0800,['이창휘'],4902
['GN0801'],20051101,내마음의 풍경 G,825653,[13408],파파,GN0800,['권태수'],4955
"['GN1402', 'GN1401']",20100223,Introducing...,810251,[417540],Saturday Nights,GN1400,['Hello Saferide'],4991
"['GN1402', 'GN1401', 'GN1407']",20190415,Travelling Bright,10273671,[2633754],Lulling a Greener Man,GN1400,['David Ian Roberts'],4995
"['GN1403', 'GN1401']",20030901,Heavy Love,97612,[27343],Had A Bad Night,GN1400,['Buddy Guy'],5047
"['GN1401', 'GN1404']",20101026,Speak Now (Deluxe Package),1053760,[325867],Never Grow Up,GN1400,['Taylor Swift'],5057
"['GN1401', 'GN1404']",20110510,Favorite Country Duets Vol. 2,165539,[165860],What If I Said (With Steve Wariner) (Album Version),GN1400,['Anita Cochran'],5136
"['GN0801', 'GN0803']",19890801,김세환 베스트,309477,[981],사랑을 노래해요,GN0800,['김세환'],5162
"['GN1402', 'GN1401']",20030826,O,357236,[165435],Cheers Darlin`,GN1400,['Damien Rice'],5220
['GN0801'],20170831,HOT & COLD,10092246,[1908402],시원한 냉커피,GN0800,['호락 (Horock)'],5224
"['GN0805', 'GN0801']",20150202,따뜻,2302632,[4353],"두근두근 오늘은 (Feat. 스윗소로우, 융진, 권순관, 옥상달빛)",GN0800,['심현보'],5235
"['GN1402', 'GN1401']",20171102,Santa Clause Is Coming To Town B/W Prancer`s Got Some Red Spots,10108018,[851073],Santa Claus Is Coming To Town,GN1400,['The Shades'],5271
"['GN1402', 'GN1401', 'GN1406']",19840521,Southern Exposure,46366,[38706],Empty Room,GN1400,['Alex De Grassi'],5309
"['GN0805', 'GN0801']",20141119,2014 양희은,2291330,[859],참 좋다,GN0800,['양희은'],5351
"['GN0805', 'GN0801']",20190610,구름 위를 걸어 네게 가고 있어,10294768,[2086549],구름 위를 걸어 네게 가고 있어 (Vocal 민유),GN0800,"['소년, 소녀']",5365
"['GN1401', 'GN1404']",20130719,Love Songs - 100 Hits,2195854,[104850],Amazed,GN1400,['Lonestar'],5370
"['GN1401', 'GN1404']",20101026,Speak Now (Deluxe Package),1053760,[325867],Back To December (US Version),GN1400,['Taylor Swift'],5379
"['GN1401', 'GN1404']",19940101,Roy Clark & Joe Pass Play Hank Williams,3005351,[1291073],Honky Tonk Blues,GN1400,['Roy Clark & Joe Pass'],5417
"['GN1403', 'GN1401']",20010628,House Of The Blues,65671,[28174],Leave My Wife Alone,GN1400,['John Lee Hooker'],5420
"['GN1401', 'GN1404']",20110607,Ronnie Dunn,2150401,[697556],Cost Of Livin`,GN1400,['Ronnie Dunn'],5468
"['GN1403', 'GN1401']",20160422,Live In Sweden 1987,2917053,[1230872],Mojo Boogie,GN1400,['Johnny Winter & Dr. John'],5488
['GN0801'],00000000,추억과 낭만의 포크송,2056986,[13162],연가,GN0800,['은희'],5529
"['GN0804', 'GN0801']",20010800,가을이 빨간 이유,414651,[6179],모래시계,GN0800,['김원중'],5544
"['GN1402', 'GN1401', 'GN1407']",20190415,I`ll Ride With You,10273745,[833121],I`ll Ride With You,GN1400,['Cody(코디)'],5553
"['GN0801', 'GN0803']",19891100,포크송 15년 결산 이연실 고운노래 모음집,339648,[466],노을,GN0800,['이연실'],5631
"['GN1402', 'GN1401']",20121027,Defenestration,2253059,[771954],Rue Malbec,GN1400,['Homemade Empire'],5632
"['GN1402', 'GN1401']",20131126,Starting New,2217861,[402382],Starting New,GN1400,['Louis Yoelin'],5684
"['GN1403', 'GN1401', 'GN1407']",20041001,A Riot In Blues,2314025,[858965],I`m In The Mood,GN1400,['Arbee Stidham'],5702
"['GN0801', 'GN0803']",19950300,노동가요 공식음반 1,8606,[101058],민들레처럼,GN0800,['꽃다지'],5711
"['GN0805', 'GN0801']",20151029,안녕 (Hello),2647546,[913103],Good Morning,GN0800,['동희'],5718
"['GN0805', 'GN0801']",20150529,초여름 소곡집,2320839,[54988],스며든 밤,GN0800,['더필름'],5743
"['GN1402', 'GN1401']",20110328,Acoustic Joys,1230459,[531004],Larmes De Caramel,GN1400,['Elsa Kopf'],5756
"['GN1402', 'GN1401']",20180615,Meine grossen Erfolge - nur fur Euch,4697608,"[646871, 184313]",Lass die Tr&#228;ume nie verloren geh&#39;n,GN1400,"['Monika Martin', 'Karel Gott']",5787
"['GN1401', 'GN1404']",20121217,American Beautiful,2171562,[715238],American Beautiful,GN1400,['The Henningsens'],5819
"['GN1402', 'GN1401']",19970301,Solitude Standing,27773,[2119],Luka,GN1400,['Suzanne Vega'],5906
"['GN1402', 'GN1401']",20060925,Meek Warrior,2340483,[723013],Gone Beyond,GN1400,['Akron/Family'],5955
"['GN0801', 'GN0802']",19760406,한사람 / 세월이 가면,743318,[859],내사랑 그대곁에,GN0800,['양희은'],5959
"['GN1401', 'GN1404']",20070127,Country To The Bone (컨트리와 락),2307812,[839534],Home,GN1400,['David Cooler'],5981
"['GN1402', 'GN1401']",20200227,Garden Song,10394273,[1816548],Garden Song,GN1400,['Phoebe Bridgers'],6045
['GN0801'],19941200,우리동네 사람들 하나,6396,[101360],종이 비행기,GN0800,['우리 동네 사람들'],6055
"['GN1402', 'GN1401']",19960903,Pete Seeger: A Link In The Chain,336411,[28574],Turn! Turn! Turn! (To Everything There Is A Season),GN1400,['Pete Seeger'],6071
"['GN1402', 'GN1401']",20070908,A Book Like This,709255,[436443],Wasted,GN1400,['Angus & Julia Stone'],6090
"['GN1403', 'GN1401', 'GN1405']",19760000,Live At The Old Waldorf,47866,[28426],Bad Luck Baby,GN1400,['Michael Bloomfield'],6102
"['GN1403', 'GN1401']",20180605,"Blue Legends, Vol. 4",5092295,[28789],Let Your Conscience Be Your guide,GN1400,['Sonny Boy Williamson'],6110
"['GN1403', 'GN1401']",20110509,Yancey`s Blues - (The Dave Cash Collection),4585136,[28150],Yancey Special,GN1400,['Jimmy Yancey'],6131
"['GN1402', 'GN1401']",20060221,Songs Of Russia Old & New / Russian Gypsy,347538,[29624],Noch Tikha (Quiet Night),GN1400,['Theodore Bikel'],6178
"['GN0804', 'GN0801']",20071230,라이브 카페 1 & 2,372813,[1148],가시나무 (시인과 촌장),GN0800,['장철웅'],6191
"['GN1403', 'GN1401']",20050307,Screamin` And Cryin`,355468,[30063],Muddy Jumps One (Eng 30 Nov 1948 Chicago),GN1400,['Muddy Waters'],6204
"['GN1501', 'GN0801', 'GN1504']",20180711,투제니 (TO.JENNY) OST Part.1,10183619,[906204],논현동 삼겹살,GN0800,['김성철'],6211
"['GN1402', 'GN1401', 'GN1407']",20180518,Part Of The Light,10167728,[169717],Part of the Light,GN1400,['Ray LaMontagne'],6220
"['GN0801', 'GN0803']",20021112,Collection: My Way 1964/1996,29718,[2960],어느 60대 노부부 이야기,GN0800,['김광석'],6254
"['GN0801', 'GN0803']",19830310,"작은새, 푸른 하늘 아래로",2174047,[7826],푸른 하늘 아래로,GN0800,['김정호'],6290
"['GN1402', 'GN1401', 'GN1405']",19681000,Hurdy Gurdy Man,47056,[28428],A Sunny Day,GN1400,['Donovan'],6299
"['GN1402', 'GN1401']",20130227,Life,2176518,[718631],I Love Him,GN1400,['Eighty'],6538
['GN0801'],20150306,무교동 포크음악의 전설 7080 쎄시봉,2307626,[981],토요일 밤 (with 윤형주),GN0800,['김세환'],6552
"['GN1403', 'GN1401']",20130726,Rhythm & Blues,2195271,[27343],I Go By Feel,GN1400,['Buddy Guy'],6566
"['GN1402', 'GN1401']",20140801,Angus & Julia Stone (Deluxe),2271246,[436443],Do Without,GN1400,['Angus & Julia Stone'],6647
['GN0801'],20160811,Live & More,2703682,[100757],비온 후 맑음,GN0800,['자전거 탄 풍경'],6666
"['GN1501', 'GN0801', 'GN1504']",20131018,응답하라 1994 OST Part 1,2211383,[699632],서울 이곳은 (Acoustic Ver.),GN0800,['로이킴'],6672
"['GN0804', 'GN0801']",20050308,Debut & Fade Away,301051,[6419],이대 앞 길,GN0800,['양병집'],6723
"['GN1501', 'GN0801', 'GN1504']",20130608,몬스타 OST Part 4,2188185,[510447],선잠 (나 그대의 사랑이 되리) (Inst.),GN0800,['제이레빗(J Rabbit)'],6758
"['GN1402', 'GN1401']",20050830,"Bootleg Series, Vol. 7 : No Direction Home",308492,[7313],Blowin` In The Wind (Live Ver.),GN1400,['Bob Dylan'],6824
"['GN1402', 'GN1401']",20130215,"Son Of Rogues Gallery: Pirate Ballads, Sea Songs & Chanteys",153121,"[27122, 48737]",The Mermaid,GN1400,"['Patti Smith', 'Johnny Depp']",6859
"['GN1403', 'GN1401']",20060201,Love Songs,316386,[2977],At Last,GN1400,['Etta James'],6871
"['GN1403', 'GN1401']",20020226,Gary Moore The Best Of The Blues,16084,[12443],Walking By Myself,GN1400,['Gary Moore'],6923
"['GN0805', 'GN0801']",20141029,왜,2287862,[728752],왜 (Feat. NY물고기),GN0800,['안수지'],6983
