song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150707,Girl`s Day Love Second Album,2327866,[482762],휘파람,GN2500,['걸스데이'],2031
"['GN0401', 'GN2503', 'GN2501']",20170201,Rookie - The 4th Mini Album,10035026,[780066],Body Talk,GN2500,['Red Velvet (레드벨벳)'],2143
"['GN0401', 'GN0403', 'GN2503', 'GN1501', 'GN2501', 'GN1504']",20140718,연애말고 결혼 OST Part 2,2268012,[750053],Love Lane,GN2500,['마마무 (Mamamoo)'],2188
"['GN0401', 'GN2502', 'GN0403', 'GN2501']",20150528,Flower (Special Edition),2320731,[52607],Hello Hello,GN2500,['XIA (준수)'],2217
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20121015,Independent Women pt.Ⅲ,2153096,[481481],남자 없이 잘 살아,GN2500,['미쓰에이'],2224
"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20100322,`Run Devil Run` The 2nd Album (Repackage),830051,[228069],무조건 해피엔딩 (Stick Wit U),GN2500,['소녀시대 (GIRLS` GENERATION)'],2306
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190723,밤의 공원(THE PARK IN THE NIGHT) part three,10310108,[2295762],밤의 비행 (The Interpretation of Dreams),GN2500,['공원소녀 (Girls in the Park)'],2322
"['GN2502', 'GN0104', 'GN2501', 'GN0101', 'GN2505']",20061110,SS501 S.T 01 NOW,331727,[170541],Again,GN2500,['SS501'],2343
"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20120131,Grown-Up,2072048,[226490],지독하게,GN2500,['FTISLAND (FT아일랜드)'],2479
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20121113,있기 없기,2166681,[514619],유리인형 (DON`T TOUCH),GN2500,['달샤벳'],2499
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20150518,Odd - The 4th Album,2319050,[247639],너의 노래가 되어 (An Ode To You),GN2500,['SHINee (샤이니)'],2512
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160425,A New Trilogy,2681331,[789331],마음 (*취급주의),GN2500,['러블리즈'],2548
"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20190318,I,10262428,[458181],MOOD,GN2500,['이기광'],2578
"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20050315,4집 Super Star,300770,[101487],Passion,GN2500,['쥬얼리'],2726
"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20171121,KARD 2nd Mini Album `YOU & ME`,10113160,[1271812],Trust Me (J.seph&Jiwoo Ver.),GN2500,['카드 (KARD)'],2737
"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20180417,EAU DE VIXX,10159010,[672560],My Valentine,GN2500,['VIXX (빅스)'],2766
"['GN2502', 'GN2501', 'GN0302', 'GN2504', 'GN0301']",20180105,RAVI 1st MIXTAPE `R.EBIRTH 2016`,10125845,[673448],Lean on me,GN2500,['라비(RAVI)'],2922
"['GN2502', 'GN0205', 'GN2501', 'GN2504', 'GN0301']",20161004,THE CLAN pt.2 `GUILTY`,10002902,[791216],하얀소녀,GN2500,['몬스타엑스'],2975
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150330,The 2nd Album `EXODUS`,2311397,[724619],HURT,GN2500,['EXO'],3012
"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20150323,I WILL,2309393,[226490],BPM69,GN2500,['FTISLAND (FT아일랜드)'],3031
"['GN2502', 'GN1501', 'GN2501', 'GN0101', 'GN2505']",20180531,이리와 안아줘 OST Part.1,10172230,[510565],소리 없이 운다 (Inst.),GN2500,['양요섭'],3042
"['GN2503', 'GN2501', 'GN0101', 'GN2505']",19991029,Love,5394,[432],또 다른 나,GN2500,['유진'],3050
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20160919,INFINITE ONLY,2711212,[476181],고마워,GN2500,['인피니트'],3156
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130603,The 1st Album XOXO (KISS＆HUG),2187253,[724619],狼與美女 (Wolf),GN2500,['EXO'],3224
"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20140630,Make Up,2263484,[473980],척했어 (Inst.),GN2500,['효민'],3257
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200217,BLOOM*IZ,10389281,[2398653],DREAMLIKE,GN2500,['IZ*ONE (아이즈원)'],3355
"['GN2503', 'GN0601', 'GN2501', 'GN0606']",20170327,GIRL`S DAY EVERYDAY #5,10049173,[482762],Truth (MINAH Solo),GN2500,['걸스데이'],3439
"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20090828,For Muzik,644652,[417985],Hot Issue (신사동호랭이 Remix),GN2500,['4minute'],3502
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100804,She`s Back,989161,[476181],She`s Back,GN2500,['인피니트'],3724
"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20121212,오늘 뭐해?,2169935,[668491],Romantic Love,GN2500,['헬로비너스'],3727
"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20190412,MAP OF THE SOUL : PERSONA,10273641,[672375],Make It Right,GN2500,['방탄소년단'],3805
"['GN2503', 'GN2501', 'GN0101', 'GN2505']",20160805,그 여름 (0805) - SM STATION,2702534,[228069],그 여름 (0805) (Inst.),GN2500,['소녀시대 (GIRLS` GENERATION)'],3807
"['GN0104', 'GN2502', 'GN2501', 'GN0101', 'GN2505']",20091014,Just Blaq,690952,[436980],My Dream,GN2500,['엠블랙'],3822
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171016,MOVE - The 2nd Album,10102640,[629371],Crazy 4 U,GN2500,['태민 (TAEMIN)'],3858
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190710,City Lights - The 1st Mini Album,10305581,[672859],Psycho (Bonus Track),GN2500,['백현 (BAEKHYUN)'],3934
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170206,SF9 First Mini Album `Burning Sensation`,10036162,[1183574],Jungle Game,GN2500,['SF9'],4000
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20181217,잘 있어요,10233211,[670611],잘 있어요,GN2500,['태일 (블락비)'],4018
"['GN2502', 'GN2505', 'GN2501', 'GN0101', 'GN0103']",19980901,H.O.T 3,5285,[100008],우리들의 맹세 (The Promise Of H.O.T.),GN2500,['H.O.T.'],4115
"['GN0401', 'GN2503', 'GN0403', 'GN2501']",20170405,My Voice - The 1st Album Deluxe Edition,10051887,[236797],Sweet Love,GN2500,['태연 (TAEYEON)'],4180
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150409,One Great Step Returns Live,2313220,[476181],추격자 (OGS Returns Live Ver.),GN2500,['인피니트'],4242
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140818,카라 (Kara) 6th Mini Album `Day&Night`,2275068,[222128],멜랑꼴리 (24/7),GN2500,['카라'],4252
"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20181016,에이프릴(APRIL) 6th Mini Album `the Ruby`,10212725,[882818],예쁜 게 죄 (Inst.),GN2500,['에이프릴 (APRIL)'],4327
"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20131118,THE MOOD,2215134,[226490],The Way Into You,GN2500,['FTISLAND (FT아일랜드)'],4547
"['GN0401', 'GN2502', 'GN0403', 'GN2501']",20031230,Winter Story,33509,[1741],The Days (Duet. 이민우),GN2500,['신혜성'],4560
"['GN2502', 'GN0601', 'GN2501', 'GN0605']",20080822,Colorful Sensibility,394954,[226490],1분 1초도,GN2500,['FTISLAND (FT아일랜드)'],4579
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171107,Full Moon,10109244,[630454],Too Good To Me,GN2500,['EXID'],4640
"['GN0401', 'GN2502', 'GN0403', 'GN2501']",20171127,나의 20대,10112825,[570851],이사하는 날,GN2500,['준케이 (JUN. K)'],4748
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20141124,Pink LUV,2291986,[534360],Wanna Be,GN2500,['Apink (에이핑크)'],4828
"['GN0203', 'GN2503', 'GN2501', 'GN2506', 'GN0201']",19980000,Baby Vox Ⅱ,5231,[100032],패자부활전,GN2500,['베이비 복스'],4860
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20180404,EVERYD4Y,10154916,[775197],애 걔 (FOR),GN2500,['WINNER'],4975
"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20170918,LOVE YOURSELF 承 `Her`,10097112,[672375],보조개,GN2500,['방탄소년단'],5128
"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19970514,학원별곡,5368,[100052],학원별곡 (學園別曲),GN2500,['젝스키스'],5130
"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20120430,`Welcome to the BLOCK` Repackage,2119229,[532201],싱크로율 100% (Inst.),GN2500,['블락비 (Block B)'],5137
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180403,THE BOYZ MINI ALBUM [THE START],10154357,[1816126],Just U,GN2500,['더보이즈 (THE BOYZ)'],5144
"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20150514,TRESPASS,2318539,[791216],출구는 없어 (No Exit),GN2500,['몬스타엑스'],5181
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20140508,미운오리새끼,2255086,[100007],미운오리새끼,GN2500,['god'],5186
"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20170209,The First - The 1st Single Album,10037206,[1066419],덩크슛 (Dunk Shot),GN2500,['NCT DREAM'],5195
"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19990900,I yah!,5277,[100008],"투지 (鬪志, Git It Up!)",GN2500,['H.O.T.'],5197
"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20140514,Skool Luv Affair Special Addition,2256072,[672375],Tomorrow,GN2500,['방탄소년단'],5270
"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20080227,The Great,368846,[198094],아무렇지 않은 척 (TOP Solo),GN2500,['BIGBANG'],5290
"['GN0105', 'GN0101', 'GN2505', 'GN2502', 'GN1501', 'GN2501', 'GN1504']",20181226,붉은 달 푸른 해 OST Part.4,10236697,[673446],가장자리,GN2500,['엔 (N)'],5368
"['GN0105', 'GN0101', 'GN2505', 'GN2503', 'GN1501', 'GN2501', 'GN1504']",20101208,정글피쉬 시즌2 (Special Edit) OST,1093656,[449580],점점 (Acoustic Ver.),GN2500,['지연'],5474
"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20190107,NEW KIDS REPACKAGE : THE NEW KIDS,10239884,[895741],I`M OK,GN2500,['iKON'],5475
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140521,Season 2,2256759,[476181],숨 좀 쉬자,GN2500,['인피니트'],5508
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20120524,THE B1A4Ⅰ`IGNITION` SPECIAL EDITION,2125061,[535440],웃어봐,GN2500,['B1A4'],5577
"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20181010,From.9,10210361,[2019210],물들어,GN2500,['프로미스나인'],5591
"['GN0105', 'GN0101', 'GN2505', 'GN2502', 'GN1501', 'GN2501', 'GN1504']",20180925,백일의 낭군님 OST Part 2,10205925,[645611],이 사랑을,GN2500,['진영'],5798
"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20010401,First Mythology: 2001 1st Live Concert,1972,[100078],Now And Forever,GN2500,['신화'],5832
"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20170320,CNBLUE 7TH MINI ALBUM 7℃N,10047444,[450801],Royal Rumble,GN2500,['CNBLUE (씨엔블루)'],5839
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20181205,I`M YOURS,10229277,[783462],불을 켜 (Turn It On),GN2500,['라붐 (LABOUM)'],5852
"['GN2502', 'GN0401', 'GN0403', 'GN2501']",20200306,NCT #127 Neo Zone - The 2nd Album,10391380,[991413],백야 (White Night),GN2500,['NCT 127'],6009
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130620,Be Ambitious,2189698,[514619],Let It Go,GN2500,['달샤벳'],6205
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20101221,Bad Temper,1111453,[428821],Bad Temper,GN2500,['가인'],6274
"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20130612,2 COOL 4 SKOOL,2188611,[672375],Outro : Circle Room Cypher,GN2500,['방탄소년단'],6317
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160229,REFRESH,2669773,[839579],예뻐지게,GN2500,['CLC'],6337
"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20190627,G1,10300827,[1682],비슷비슷해 (SAME),GN2500,['은지원'],6372
"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20150727,Ordinary,2330181,[436981],가져가,GN2500,['비스트'],6377
"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20091009,TTL Listen 2,687651,"[412000, 229544]",TTL Listen 2,GN2500,"['티아라', '초신성']",6394
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190304,I Wanna Be - The 1st Album Repackage,10256412,[614026],I Wanna Be (Feat. 소연 of (여자)아이들),GN2500,['키 (KEY)'],6409
"['GN2503', 'GN0601', 'GN2501', 'GN0606']",20200218,1st Album [Dystopia : The Tree of Language],10390136,[1383070],Paradise,GN2500,['시연'],6432
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20150629,Complete,2326467,[647971],비밀 (Insane) (Acoustic Ver.),GN2500,['비투비'],6443
"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20090730,The 3rd Asia Tour Concert `Mirotic` Live Album,620352,[108316],Ride Into The Earth,GN2500,['동방신기 (TVXQ!)'],6483
"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19971101,Welcome To The Sechskies Land,5371,[100052],Party Time,GN2500,['젝스키스'],6545
"['GN0104', 'GN2503', 'GN2501', 'GN0101', 'GN2505']",20020401,No. 1,16305,[2165],My Genie,GN2500,['보아 (BoA)'],6598
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110407,So 녀,1238353,[440320],A,GN2500,['레인보우'],6603
"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20170109,RAVI 1st MINI ALBUM [R.EAL1ZE],10028035,[673448],Rose (Feat. 켄 Of VIXX),GN2500,['라비(RAVI)'],6649
"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20170227,Act.2 Narcissus,10042224,[982876],소원 들어주기,GN2500,['구구단 (gugudan)'],6661
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20180219,YANG YOSEOP 2ND MINI ALBUM `白`,10138443,[510565],별,GN2500,['양요섭'],6799
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160818,LOTTO - The 3rd Album Repackage,2704940,[724619],White Noise (Chinese Ver.),GN2500,['EXO'],6863
"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20110407,So 녀,1238353,[440320],너뿐이라고,GN2500,['레인보우'],6891
"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20170913,여자친구 The 5th Mini Album Repackage `RAINBOW`,10096067,[828478],여름비 (SUMMER RAIN) (Inst.),GN2500,['여자친구 (GFRIEND)'],6908
"['GN0401', 'GN2502', 'GN0403', 'GN2501']",20080104,For The World,362856,[198094],Together Forever (눈물뿐인 바보),GN2500,['BIGBANG'],6931
"['GN2502', 'GN0401', 'GN2501']",20190130,EXO PLANET #4 &#8211;The EℓyXiOn (dot)&#8211; Live Album,10247513,[724619],I See You,GN2500,['EXO'],6950
"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20170102,Remember - S.E.S. 20th Anniversary Special Album,10027427,[100016],Remember (English Ver.),GN2500,['S.E.S.'],7101
"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20110517,Fiction And Fact,1276855,[436981],The Fact,GN2500,['비스트'],7126
"['GN2502', 'GN0401', 'GN2501', 'GN0402']",20190326,O`CLOCK,10266124,[1865964],Young 20 (Prod. 이대휘),GN2500,['박지훈'],7142
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171012,선물,10101535,[890286],굿밤 (Good Night),GN2500,['DIA (다이아)'],7203
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100617,Awake,926754,[459644],비틀비틀,GN2500,['DGNA (대국남아)'],7222
"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20160704,Highlight,2693807,[436981],Butterfly,GN2500,['비스트'],7293
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170102,AOA 1st Album ANGEL`S KNOCK,10027430,[686920],불면증 (Can`t Sleep),GN2500,['AOA'],7314
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190724,다 빛이나,10310439,[750053],다 빛이나 (Gleam),GN2500,['마마무 (Mamamoo)'],7322
"['GN0105', 'GN0101', 'GN2505', 'GN2502', 'GN1501', 'GN2501', 'GN1504']",20161203,불어라 미풍아 OST Part.13,10020640,[421340],잊을 수 없다,GN2500,['허영생'],7432
"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20170321,THE CLAN pt.2.5 `BEAUTIFUL`,10047752,[791216],니가 필요해 (Need U),GN2500,['몬스타엑스'],7467
"['GN2503', 'GN2501', 'GN0101', 'GN2505']",20130726,MOYA,2194484,[686920],Without You (Inst.),GN2500,['AOA'],7508
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190916,SEVENTEEN 3RD ALBUM ‘An Ode’,10328429,[861436],Network Love,GN2500,['세븐틴'],7647
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150330,Colors,2311419,[481481],다른 남자 말고 너,GN2500,['미쓰에이'],7766
"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20101025,`훗 (Hoot)` The 3rd Mini Album,1051951,[228069],Wake Up,GN2500,['소녀시대 (GIRLS` GENERATION)'],7786
"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20050623,SS501,304287,[170541],Take U High,GN2500,['SS501'],7790
"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20090901,라차타,646251,[428501],라차타 (LA chA TA),GN2500,['f(x)'],7837
"['GN0401', 'GN2503', 'GN0403', 'GN2501']",20170228,My Voice - The 1st Album,10040265,[236797],Lonely Night,GN2500,['태연 (TAEYEON)'],7873
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20161110,INFINITE EFFECT ADVANCE LIVE,10014054,[476181],Moonlight (INFINITE EFFECT ADVANCE LIVE Ver.),GN2500,['인피니트'],7894
"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190211,WANT - The 2nd Mini Album,10249961,[629371],WANT,GN2500,['태민 (TAEMIN)'],7956
"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20011115,Chapter 4,8848,[100007],길 (Inst.),GN2500,['god'],7968
"['GN2502', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20010809,2001 God Live Concert,1059362,[100007],촛불하나,GN2500,['god'],8027
"['GN2503', 'GN2501', 'GN0101', 'GN0103', 'GN2505']",19980500,Fine Killing Liberty : Blue Rain,3248,[100065],루비(淚悲):슬픈 눈물,GN2500,['핑클 (Fin.K.L)'],8158
['GN0201'],19971126,태사자 1집,10353910,[100096],도,GN2500,['태사자'],8183
"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20040827,Brand New,35399,[100078],Shooting Star,GN2500,['신화'],8212
