song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20180914,Strangers,10203612,[1610597],Strangers,GN2700,['Alora & Senii'],912
"['GN2704', 'GN1101']",20180907,Couldn`t Be Better (ARTY x Vion Konger Remix),10201358,[460181],Couldn`t Be Better (ARTY x Vion Konger Remix),GN2700,['ARTY'],936
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190315,Who`s Got Your Love,10261637,"[957371, 2083940]",Who`s Got Your Love,GN2700,"['Cheat Codes', 'Daniel Blume']",956
"['GN2701', 'GN2703', 'GN1104', 'GN1101']",20180411,Bird Flu,10156713,[2114336],Bird Flu,GN2700,"['Juelz, Landyn']",978
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190906,Caught In The Middle (feat. Chanelle) [Mixes],10326506,[1093522],Caught In The Middle (feat. Chanelle) [Eric Kupper Remix],GN2700,['Arduini & Pagany'],988
"['GN2701', 'GN2703', 'GN1104', 'GN1101']",20180504,This Life (Feat. Roxanne Emery),10163773,[735454],This Life (Feat. Roxanne Emery),GN2700,['Craig Connelly'],994
"['GN2701', 'GN2703', 'GN2704']",20190114,Zombie Remixes,10241626,[719166],Zombie (Gammer Flip),GN2700,['Ran-D'],1073
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20100629,One (Your Name) (Feat. Pharrell),940754,[481260],One (Your Name) (Feat. Pharrell) (Radio Edit),GN2700,['Swedish House Mafia'],1092
"['GN1104', 'GN2704', 'GN1101']",20080402,The Chomper,2198716,[369382],Tempered Dance (Original Mix),GN2700,['Popof'],1150
"['GN2701', 'GN2702', 'GN2703', 'GN1104', 'GN1103', 'GN1101']",20180319,Who You Are,10148583,[749141],Who You Are (Feat. MIO) (Extended Mix),GN2700,['Syn Cole'],1201
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190802,Make It Rain,10313798,[181039],Make It Rain,GN2700,['Sander Kleinenberg'],1202
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20130910,Atmosphere,2201209,"[180940, 523888]",No One Knows Who We Are (Feat. Lights) (Kaskade`s Atmosphere Mix),GN2700,"['Kaskade', 'Swanky Tunes']",1245
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180511,Coco`s Miracle (Club Radio Mix),10165919,"[413003, 717702, 713396]",Coco`s Miracle (Club Radio Mix),GN2700,"['Fedde Le Grand', 'Dannic', 'Coco Star']",1291
"['GN2701', 'GN2703']",20190905,15 Years,10325675,[524660],Autumn,GN2700,['Bobina'],1298
"['GN1104', 'GN2704', 'GN1101']",20180517,I`m Leaving (Feat. Ilang),10167344,"[721358, 721772]",I`m Leaving (Feat. Ilang),GN2700,"['Tom Swoon', 'Mosimann']",1341
"['GN2704', 'GN1101']",20120229,Calling (Lose My Mind),2272492,"[461909, 577372]",Calling (Lose My Mind) (Radio Edit) (Feat. Ryan Tedder),GN2700,"['Sebastian Ingrosso', 'Alesso']",1448
"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20190111,Who Cares (Streaming Ver.),10241884,[515621],Who Cares,GN2700,['EDX'],1628
"['GN2701', 'GN2704']",20041214,Guetta Blaster,326961,[182123],The World Is Mine,GN2700,['David Guetta'],1786
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20150305,Ah Yeah So What,2311606,[729055],"Ah Yeah So What (Feat. Wiley, Elen Levon) (SCNDL Remix)",GN2700,['Will Sparks'],1919
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20140619,Spinnin` Records  Vol.9：스피닝레코드 볼륨9,2261553,"[741005, 195400]",Lunatic (Original Mix),GN2700,"['Mercer', 'DJ Snake']",1966
"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20180629,Flames (Remixes),10167651,"[182123, 54103]",Flames (Sylvain Armand Remix),GN2700,"['David Guetta', 'Sia']",2025
"['GN1104', 'GN2704', 'GN1101']",20110726,Check It Out,1351857,[43140],Check It Out (Radio Edit),GN2700,['Ferry Corsten'],2077
"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20180713,Steal The Moon,10184595,[507403],Steal The Moon,GN2700,['Dubvision'],2178
"['GN1104', 'GN2704', 'GN1101']",20151224,The Power Of Now (Crystal Lake Remix),2658460,"[487524, 646751]",The Power Of Now (Crystal Lake Remix),GN2700,"['Steve Aoki', 'Headhunterz']",2209
"['GN2704', 'GN1101']",20140718,Offset,148336,"[368682, 687093, 834519]",Offset (Radio Edit),GN2700,"['Mr. Black', 'Blue', 'Wesley Verstegen']",2249
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190510,Just The Two Of Us (feat. Louise CS),10282715,[1814614],Just The Two Of Us (feat. Louise CS),GN2700,['Blinded Hearts'],2264
"['GN1104', 'GN2704', 'GN1101']",20170324,I Wonder (Teelana Remix Radio Edit),10048727,[869281],I Wonder (Teelana Remix Radio Edit) (Feat. LissA),GN2700,['The Him'],2296
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180726,Derb,10187973,"[725099, 601959]",Derb (Original Mix),GN2700,"['Wolfpack', 'Futuristic Polar Bears']",2317
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20130104,Deal Breaker,2226557,[717714],Deal Breaker (Original Club Mix),GN2700,['Loopers'],2336
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190725,Carte Blanche,10310760,"[195400, 2111768]","Enzo (Feat. Offset, 21 Savage & Gucci Mane)",GN2700,"['DJ Snake', 'Sheck Wes']",2357
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190308,You&#39;re My,10261973,"[2635271, 2644602]",You&#39;re My,GN2700,"['Sticks & Stonez', 'Liv East']",2537
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20130606,Definitely House Vol.4,2198309,"[448683, 448485]",Hope For The Right (B-Sensual Remix) (Feat. Virag),GN2700,"['Belocca', 'Soneec']",2638
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190522,Gone My Way (Feat. Pex L) (KhoMha Remix),10288050,[368646],Gone My Way (Feat. Pex L) (KhoMha Remix),GN2700,['Morgan Page'],2788
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20130218,The Sound Of Revealed 2012 (Mixed By Dannic & Dyro),2175525,"[718050, 717702]",Fuego (Original Mix),GN2700,"['Jordy Dazz', 'Dannic']",2833
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20140619,Spinnin` Records  Vol.9：스피닝레코드 볼륨9,2261553,[523888],Pump (Radio Edit),GN2700,['Swanky Tunes'],2855
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20130218,The Sound Of Revealed 2012 (Mixed By Dannic & Dyro),2175525,"[438380, 717702]",Kontiki,GN2700,"['Hardwell', 'Dannic']",2880
"['GN2701', 'GN2702', 'GN2703', 'GN1104', 'GN1103', 'GN1101']",20180524,Kidnapped (Ohi),10169608,[189133],Kidnapped (Ohi) (Radio Edit) (Feat. Rachel K Collier),GN2700,['Luca Guerrieri'],2920
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170504,Unicorn Zombie Apocalypse,10059442,"[542940, 641433]",Unicorn Zombie Apocalypse (Original Mix Edit),GN2700,"['Borgore', 'Sikdope']",3018
['GN2701'],20191004,Artillery (Streaming Ver.),10338682,"[196545, 749009]",Artillery,GN2700,"['Skazi', 'Jetfire']",3071
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190426,Bones (feat. OneRepublic) [Remixes],10279025,[743961],Bones (feat. OneRepublic) [Galantis & shnd&#333; VIP Mix],GN2700,['Galantis'],3272
"['GN2704', 'GN1101']",20190125,Only Love (The Remixes),10247146,[1167359],Only Love (Alle Farben Remix),GN2700,['Deepend'],3289
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20181119,Tornado,10223396,"[785947, 933596]",Tornado,GN2700,"['Felon', 'Env']",3293
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190724,Fall for You,10309922,[2633242],Fall for You,GN2700,['Futose'],3316
"['GN2701', 'GN2703']",20190103,Collide,10238549,"[1221416, 994871]",Collide (Feat. Nevve),GN2700,"['JayKode', 'Tascione']",3347
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20200228,Baby Girl,10395717,[771842],Baby Girl,GN2700,['Bryce Vine'],3499
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170707,Save A Little Love,10077448,[483990],Save A Little Love,GN2700,['Don Diablo'],3520
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20130618,Ultra Worldwide Korea (Mixed By DJ Koo),2189300,"[180940, 726407]",Stars Troll (Extended) (Mixed By DJ Koo),GN2700,"['Kaskade', 'Qulinez']",3550
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180411,Rain,10156604,[460181],Rain,GN2700,['ARTY'],3614
['GN2701'],20200320,Blurry Memory,10405398,[924384],Blurry Memory (feat. Zina Ida),GN2700,['Max & Johann'],3617
"['GN2704', 'GN1101']",20120618,The Box,2149324,[537129],The Box (Original Mix),GN2700,['Ummet Ozcan'],3669
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20130123,Freakhouze And Friends,2173305,[644353],The Anthem (Lucky Date Remix),GN2700,['Zedd'],3725
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180601,Uluwatu (Download Ver.),10182651,"[786071, 1732709]",Uluwatu,GN2700,"['Dropgun', 'Jesse Wilde']",3751
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170613,Every Little Thing,10070497,[1167359],Every Little Thing (Feat. Deb`s Daughter),GN2700,['Deepend'],3874
"['GN2701', 'GN2702', 'GN2703', 'GN1104', 'GN1103', 'GN1101']",20180413,No Sweat (Remixes),10157619,[672496],No Sweat (LNA Remix),GN2700,['Lucky Charmes'],3884
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20131202,"Planets, Spaceships",2226338,[38326],Stick (Original Mix),GN2700,['Jamie Jones'],3957
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180228,Unstoppable,10142511,"[724612, 1228860]",Unstoppable (Feat. Kimberly Fransens),GN2700,"['Justin Prime', 'Niviro']",4166
"['GN2704', 'GN1102', 'GN1101']",20190131,Bones (feat. OneRepublic),10247501,[743961],Bones (feat. OneRepublic),GN2700,['Galantis'],4241
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160511,Something About You,2684018,[752168],Something About You (Extended Mix),GN2700,['Paris Blohm'],4259
"['GN1103', 'GN1104', 'GN2704', 'GN1101']",20160617,Give Me Your Love (Feat. John Newman & Nile Rodgers) (Remixes),2691471,[906939],Give Me Your Love (Feat. John Newman & Nile Rodgers) (The Rooftop Boys Remix),GN2700,['Sigala'],4386
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20040817,Woz Not Woz,2144770,"[254288, 426626]",Woz Not Woz (Jerry Ropero & Dennis The Menace Remix),GN2700,"['Eric Prydz', 'Steve Angello']",4423
"['GN1104', 'GN2704', 'GN1101']",20170811,Wobble & Jiggle,10086876,[526087],Wobble & Jiggle,GN2700,['Bassjackers'],4613
['GN2701'],20191115,Sorrento,10351808,[1702631],Sorrento,GN2700,['Alexenn'],4740
"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20180321,Fall Apart,10149499,[507403],Fall Apart (Extended Mix),GN2700,['Dubvision'],4806
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20180425,Back In The Summer,10161065,[1079811],Boy Oh Boy (Feat. Jerry Williams),GN2700,['MOWE'],4883
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20150417,Best Of EDM 2015,2314563,[31330],Take Me Home (Feat. Bebe Rexha) (Chainsmokers Remix Radio Edit),GN2700,['Cash Cash'],4901
"['GN2704', 'GN1101']",20140224,Nexus / Front to Back,4695500,[361305],Nexus,GN2700,['Sigma'],5003
"['GN1503', 'GN1501', 'GN2703']",20151028,영화 위아 유어 프렌즈 OST (Music From The Original Motion Picture/Deluxe),2647239,[882631],"BlackOut (Feat. Lil&#39; Jon, Juicy J & Tyga)",GN2700,['The Americanos'],5035
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160303,Mr. Meow,2670268,[881769],Mr. Meow,GN2700,['Bali Bandits'],5038
"['GN1104', 'GN2704', 'GN1101']",20151027,Tunes For Festival,2646886,[714465],Animals (Original Mix),GN2700,['Martin Garrix'],5067
"['GN2704', 'GN1101']",20150817,Back to Fundamentals-Act one-The French Touche,220985,"[166484, 903732]",So Far Away(Apple Q Mix),GN2700,"['Martin Solveig', 'Rumi']",5231
"['GN2701', 'GN2703', 'GN1104', 'GN1101']",20180717,Rise Of The Mad King (Chapter 3 - Our Last Day),10185020,[697069],We Won`t Fall,GN2700,['Husman'],5320
"['GN2701', 'GN2703', 'GN1104', 'GN1101']",20180511,Double Up EP,10167800,[723281],Double Up (Feat. Young Buck) (Bandlez Remix),GN2700,['Phaseone'],5323
"['GN1104', 'GN2704', 'GN1101']",20151203,EDM Allstarz,2654351,[743441],Invincible (JayKode Remix),GN2700,['Borgeous'],5476
"['GN2704', 'GN1101']",20161108,Dominator (Remixes),10013191,"[43122, 218857]",Dominator (Bass Modulators Extended Remix),GN2700,"['Armin Van Buuren', 'Human Resource']",5501
['GN2701'],20191018,Bright Nights,10339901,"[857335, 534141]",Party Never Ends,GN2700,"['Alok', 'Quintino']",5597
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20161111,Love On Me Remixes,10013994,"[743961, 694713]",Love On Me (CID Remix),GN2700,"['Galantis', 'Hook N Sling']",5618
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20150212,Gansevoort Presents Suite Beats,2304342,[203132],Unconditionally (Manufactured Superstars Remix),GN2700,['Katy Perry'],5633
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160115,Samir`s Theme Remix,2662253,[633596],Samir`s Theme (Tony Junior Remix Edit.),GN2700,['Firebeatz'],5697
"['GN1104', 'GN2704', 'GN1101']",20161103,The Best Of Paul Van Dyk,10012089,[8277],Come With Me (We Are One) (Fabio Montoya Remix),GN2700,['Paul Van Dyk'],5726
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180315,Give It All Up,10147604,"[685394, 568312]",Give It All Up,GN2700,"['Angger Dimas', 'Nervo']",5731
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160115,Butterlfy Effect,2662244,"[858061, 861668]",Butterlfy Effect (Radio Edit),GN2700,"['Curbi', 'Bougenvilla']",5753
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20180427,Because Of You (feat. Bri Tolani),10342141,[1459243],Because Of You (feat. Bri Tolani),GN2700,['Steve Void'],5825
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20121210,Nothing But The Beat Ultimate,2169521,[182123],Turn Me On (Feat. Nicki Minaj),GN2700,['David Guetta'],5925
"['GN2704', 'GN1102', 'GN1101']",20181026,Major Lazer Essentials,10215798,[520162],Lean On (feat. MØ & DJ Snake),GN2700,['Major Lazer'],6138
"['GN1104', 'GN2704', 'GN1101']",20101025,Weekends!!! (Feat. Sirah),2159666,[522441],Weekends!!! (Feat. Sirah) (Original Mix),GN2700,['Skrillex'],6153
"['GN2704', 'GN1101']",20190222,Say My Name (feat. Bebe Rexha & J Balvin) [Afrojack & Chasner Remix],10258210,[182123],Say My Name (feat. Bebe Rexha & J Balvin) [Afrojack & Chasner Remix],GN2700,['David Guetta'],6187
"['GN2701', 'GN2704']",20181221,Don`t Sleep (feat. French Montana & Stefflon Don) [EDX`s Miami Sunset Remix],10234943,[257403],Don`t Sleep (feat. French Montana & Stefflon Don) [EDX`s Miami Sunset Remix],GN2700,['Chromeo'],6227
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160624,This Is What You Came For (Feat. Rihanna) (Remixes),2693119,[227229],This Is What You Came For (Feat. Rihanna) (R3hab X Henry Fong Remix),GN2700,['Calvin Harris'],6393
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160520,Cry,2690451,[361305],Cry (Feat. Take That),GN2700,['Sigma'],6411
"['GN2701', 'GN2703', 'GN1104', 'GN1101']",20180529,High When I`m Sober,10171154,"[2189284, 714842]",High When I`m Sober (Au5 Remix),GN2700,"['Funkagenda presents DGTVL', 'JVMIE']",6540
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20191011,Lose Control,10336803,"[2640458, 776721, 2749409]",Lose Control,GN2700,"['Meduza', 'Becky Hill', 'Goodboys']",6888
"['GN2704', 'GN1101']",20160603,Sing Me To Sleep,2688634,[943471],Sing Me To Sleep (Inst.),GN2700,['Alan Walker'],6928
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190314,Superman (Feat. Sebastian Rejman),10260495,[43137],Superman (Feat. Sebastian Rejman),GN2700,['Darude'],6940
"['GN1103', 'GN1104', 'GN2704', 'GN1101']",20151207,Find You,2654887,[729731],Find You (Original Mix),GN2700,['Tom & Jame'],6962
"['GN2704', 'GN1102', 'GN1101']",20151030,Bouquet,2647357,[713297],New York City,GN2700,['The Chainsmokers'],7005
"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20180202,Forever (Feat. David Taylor) (Radio Edit),10135068,[721772],Forever (Feat. David Taylor) (Radio Edit),GN2700,['Mosimann'],7083
"['GN2704', 'GN1101']",20090721,I Will Be Here,170621,[32887],I Will Be Here,GN2700,['Tiesto'],7131
"['GN2704', 'GN1101']",20180420,Never Stop,10159101,"[721455, 2137116]",Never Stop,GN2700,"['DJ Sliink', 'Zak Leever']",7184
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20191128,Call Me,10357982,"[675041, 880427]",Call Me,GN2700,"['Hannah Wants', 'Kevin Knapp']",7376
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160212,Fast Car (Remixes),2666421,[924428],Fast Car (Rare Candy Remix) (Feat. Dakota),GN2700,['Jonas Blue'],7620
"['GN2701', 'GN2703', 'GN1104', 'GN2704', 'GN1101']",20180328,A State Of Trance Episode 856,10152122,[2112802],Ghost Voices (ASOT 856) (Raito Remix),GN2700,['Virtual Self'],7632
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180831,Motions,10199329,[455685],Motions (Kato Remix),GN2700,['Kato'],7645
"['GN2704', 'GN1102', 'GN1101']",20150120,We Are All We Need,2300759,[504074],Counting Down The Days (Feat. Gemma Hayes),GN2700,['Above & Beyond'],7685
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20121210,Nothing But The Beat Ultimate,2169521,[182123],Lunar,GN2700,['David Guetta'],7778
"['GN2701', 'GN2703', 'GN2704']",20181019,Find Your Harmony Radioshow #125,10213567,[569092],Rave Culture (FYH 125),GN2700,['W&W'],7914
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190830,Something That U Missed,10323803,[2620575],Something That U Missed (Feat. Laurell),GN2700,['Melo.Kids'],7967
"['GN2704', 'GN1101']",20180413,Alien (Dark Heart Remix),10157471,"[924428, 744309]",Alien (Dark Heart Remix),GN2700,"['Jonas Blue', 'Sabrina Carpenter']",8131
"['GN1104', 'GN2704', 'GN1101']",20111214,Skiinfo Presents Snow Dance 002,2049471,[32887],Traffic (Tristan Garner Remix),GN2700,['Tiesto'],8140
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20161223,Are You Sure? (Feat. Ty Dolla $ign),10025056,"[882044, 647671]",Are You Sure? (Feat. Ty Dolla $ign),GN2700,"['Kris Kross Amsterdam', 'Conor Maynard']",8208
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190425,Hurricane,10277625,[881064],Hurricane,GN2700,['DJ Wout'],8304
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20140623,#Selfie (The Remixes),2261967,[713297],#Selfie (Will Sparks Remix),GN2700,['The Chainsmokers'],8308
"['GN1104', 'GN2704', 'GN1101']",20160304,Spinnin` Records Top 50 (스피닝 탑 50),2670711,"[354694, 772152]",Karate (Original Mix),GN2700,"['R3hab', 'Kshmr']",8420
"['GN2701', 'GN2702', 'GN2703', 'GN1104', 'GN1103', 'GN1101']",20180629,Mondaze,10180037,[2191926],Mondaze,GN2700,['Oomloud'],8432
"['GN1104', 'GN2704', 'GN1101']",20140530,T.G.I.F Vol.2,2258654,[472922],Puna (Original Mix),GN2700,['Sandro Silva'],8574
"['GN2704', 'GN1101']",20170818,There For You : The Remixes,10088497,"[714465, 780919]",There For You (Vintage Culture & Kohen Remix),GN2700,"['Martin Garrix', 'Troye Sivan']",8590
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20160324,Revealed Recordings Presents Miami Sampler 2016,2674863,"[601959, 758982]",Lynx (Extended Mix),GN2700,"['Futuristic Polar Bears', 'Maddix']",8593
"['GN2704', 'GN1101']",20180817,I Just Wanna,5044160,[1228860],I Just Wanna,GN2700,['Niviro'],8605
"['GN1104', 'GN2704', 'GN1101']",20170421,Are You Sure? (Feat. Ty Dolla $ign) (The Remixes),10056372,"[882044, 647671]",Are You Sure? (Feat. Ty Dolla $ign) (Digital Army Remix),GN2700,"['Kris Kross Amsterdam', 'Conor Maynard']",8609
"['GN2704', 'GN1102', 'GN1101']",20170527,There For You,10065719,"[714465, 780919]",There For You,GN2700,"['Martin Garrix', 'Troye Sivan']",8749
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190625,Sunday Afternoon & Peace Makers,10299346,[1730847],Sunday Afternoon,GN2700,['Scan 7'],8779
['GN2701'],20191130,Look It,10359115,[2757147],Look It,GN2700,['PEACE MAKER!'],9067
"['GN2701', 'GN2702', 'GN2703', 'GN1104', 'GN1103', 'GN1101']",20180413,Let`s All Chant,10158347,"[777950, 777951]",Let`s All Chant,GN2700,"['Mr Belt', 'Wezol']",9098
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20160827,Live The Night,2707121,"[438380, 46112, 569092]",Live The Night,GN2700,"['Hardwell', 'Lil Jon', 'W&W']",9214
"['GN2704', 'GN1101']",20180323,A State Of Trance 850 (The Official Album),10150368,[2111890],Dragon,GN2700,['NWYR'],9367
"['GN2704', 'GN1104', 'GN1103', 'GN1102', 'GN1101']",20131218,Settle (Special Edition),2222074,[699322],What`s In Your Head,GN2700,['Disclosure'],9380
['GN2701'],20200403,Holy Water (Steff da Campo Remix),10414151,[743961],Holy Water (Steff da Campo Remix),GN2700,['Galantis'],9608
"['GN2704', 'GN1101']",20131017,Supreme,2211132,[741005],Supreme (Radio Edit),GN2700,['Mercer'],9647
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20180202,The Truth (Feat. Guordan Banks & Francci),10135130,[630512],The Truth (Feat. Guordan Banks & Francci),GN2700,['The EC Twins'],9654
"['GN2704', 'GN1101']",20190208,Can&#39;t Bring Me Down (Download Ver.),10249825,[534141],Can`t Bring Me Down (Extended Mix),GN2700,['Quintino'],9754
"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190404,Getaway [VIP Mix],10269294,[749141],Getaway (Feat. Gina Kushka) [VIP Mix],GN2700,['Syn Cole'],9766
"['GN2701', 'GN2702', 'GN2703', 'GN1104', 'GN1103', 'GN1101']",20180608,Body Talk,10173785,[717209],Body Talk,GN2700,['Just Kiddin'],9805
"['GN2704', 'GN1101']",20180214,Kids in Love (Remix),10139121,[751508],Never Let You Go (Acoustic Ver.) (Feat. John Newman),GN2700,['Kygo'],9863
"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20151113,Rambo,2650488,"[720122, 779448]",Rambo (Hardwell Edit),GN2700,"['Deorro', 'J-Trick']",9890
"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1103']",20190520,303 (Remixes),10286984,[721594],303 (Ninajirachi Remix),GN2700,['Anna Lunoe'],9936
"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20151030,Neon Future Odyssey,2647364,[487524],Cake Face,GN2700,['Steve Aoki'],9997
"['GN2701', 'GN2703']",20190222,No Stopping Love (NCS),10253607,[881014],No Stopping Love,GN2700,['Dirty Palm'],10005
['GN2701'],20190503,HELDEEP Vibes Pt. 4 - EP,10288544,"[960220, 1704147]",Mess With Me,GN2700,"['Nadia Gattas', 'Le Boeuf']",10006
"['GN2701', 'GN2703']",20190614,Caffeine,10296739,"[773986, 672942]",Caffeine,GN2700,"['Maarten De Jong', 'Allen Watts']",10067
['GN2701'],20190419,Selfish (The Remixes),10275334,"[751063, 959878]",Selfish (Syn Cole Remix),GN2700,"['Dimitri Vegas & Like Mike', 'Era Istrefi']",10235
"['GN2704', 'GN1101']",20160812,Millionaire (Feat. Nelly) (Remixes),2703899,"[895785, 31330]",Millionaire (Feat. Nelly) (Cash Cash Remix),GN2700,"['Digital Farm Animals', 'Cash Cash']",10343
