song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
"['GN1912', 'GN1903', 'GN1901']",20040402,Dizzy Kissin`,2126136,[674250],You Can`t Stop,GN1900,['King Star'],895
"['GN1912', 'GN1902', 'GN1901']",20141105,Dears (All Singles Best),2289431,[52974],初戀 / Hatsukoi (첫사랑),GN1900,['Nakashima Mika'],900
"['GN1911', 'GN1902', 'GN1901']",19990519,Loop # 1999,302694,[168392],Dj Big Beat,GN1900,['TRF'],911
"['GN1907', 'GN1912', 'GN1904', 'GN1901']",20080702,The Ghibli Set,388880,[204078],Hauru No Ugoku Shiro :Jinsei No Merry-Go-Round (하울의 움직이는 성 :인생의 회전목마),GN1900,['Daishi Dance'],915
"['GN1912', 'GN1902', 'GN1901']",20141105,Dears (All Singles Best),2289431,[52974],Will,GN1900,['Nakashima Mika'],918
"['GN1912', 'GN1904', 'GN1901']",20130313,Tokyo Luxury Lounge Spring Covers,2201330,[525646],Kid (The Pretenders),GN1900,['Shimazaki Hitomi'],990
"['GN1911', 'GN1902', 'GN1901']",19990707,Toi Et Moi,302117,[53798],Toi Et Moi (Straight Run),GN1900,['Amuro Namie'],1008
"['GN1912', 'GN1902', 'GN1901']",20151106,First Kiss,2649685,[775054],Love,GN1900,['MACO'],1010
"['GN1912', 'GN1903', 'GN1901']",20181121,You Are There,325181,[198317],The Remains Of The Day,GN1900,['Mono'],1035
"['GN1912', 'GN1902', 'GN1901']",20070214,Hit & Fun,346140,[103477],HiHi ,GN1900,['Puffy'],1060
"['GN1912', 'GN1902', 'GN1901']",20030827,Next World,302167,[2165],Shine We Are! (Groove That Soul Remix),GN1900,['보아 (BoA)'],1063
"['GN1912', 'GN1903', 'GN1901']",20180316,生き往く街に海を見る / Ikiyuku Machini Umiwo Miru (살아가는 거리에서 바다를 보다) (Live Ver.),10148336,[897536],ゆらぎ / Yuragi (흔들림) (Live Ver.),GN1900,['Kamikita Ken'],1066
"['GN1910', 'GN1906', 'GN1912', 'GN1901']",20050803,Mink,307509,[173425],Glory Of Life (English Ver.),GN1900,['Mink'],1076
"['GN1912', 'GN1903', 'GN1901']",20021120,Another Sky,374892,[109065],Sundown And Hightide,GN1900,['Grapevine'],1093
"['GN1912', 'GN1902', 'GN1901']",20151215,Passage,2656674,[592692],未來 / Mirai (미래),GN1900,['Miyano Mamoru'],1103
"['GN1912', 'GN1902', 'GN1901']",20120606,2PM 4th Japan Single `Beautiful`,2127164,[259822],Kimiga Ireba (그대가 있다면),GN1900,['2PM'],1142
"['GN1912', 'GN1902', 'GN1901']",20170405,Ceremony,10051652,[926391],Ceremony (Marquee Beach Club Remix),GN1900,['Special Favorite Music'],1154
"['GN1912', 'GN1902', 'GN1901']",20100604,Anime Dreams,1335461,[552521],God Knows,GN1900,['Shiroku'],1213
"['GN1910', 'GN1912', 'GN1905', 'GN1901']",20170203,Freeform Jazz,10035651,[1385067],Unconscious,GN1900,['Uyama Hiroto'],1214
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20180104,In TRANSIT (Deluxe Edition),10123997,[512780],Winter Lights,GN1900,['Ovall'],1297
"['GN1907', 'GN1912', 'GN1904', 'GN1901']",20141121,Namy Presents Nordic Christmas,2291691,[503983],Winter Song,GN1900,['Namy'],1300
"['GN1912', 'GN1902', 'GN1901']",20120905,Love Place,2149253,[433523],"Watashitachi (우리들) (영화 `GIRL` 주제가, `NISSEN 2012여름` CM송)",GN1900,['Nishino Kana'],1314
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20131016,The Diary Of Soundscape,2210436,[660412],A Light For Lost Hope,GN1900,['Murohashi Takuya'],1374
"['GN1912', 'GN1902', 'GN1901']",20041215,My Story,301963,[58830],Walking Proud,GN1900,['Hamasaki Ayumi'],1409
"['GN1912', 'GN1902', 'GN1901']",20181213,SUPER EUROBEAT presents 頭文字 (Initial)D Second Stage ～D SELECTION 1～,10231996,[1101441],TAKE MY SOUL,GN1900,['Mickey B'],1481
"['GN1912', 'GN1902', 'GN1901']",20150107,もう一度だけ / Mou Ichidodake (다시 한번만),2298453,[828453],Bokuno Kiseki,GN1900,['Da-iCE'],1507
"['GN1912', 'GN1901', 'GN1909']",20081015,Best Wrappin` 1996-2008,962051,[108985],A Love Song,GN1900,['Ego-Wrappin`'],1530
"['GN1911', 'GN1903', 'GN1901']",19970910,Ashitani Mukatte Hashire -Tsukiyo No Uta- (내일 향해 달려라 -달빛 밤의 노래-),665252,[107794],Konya No Tsuki No Youni (오늘 밤 달과 같이),GN1900,['Elephant Kashimashi'],1573
"['GN1912', 'GN1903', 'GN1901']",20160217,Landry,2668870,[944529],さよならも言えなかった / Sayonaramo Ienakatta (작별인사도 하지 못했다),GN1900,['Ricochet My Girl'],1619
"['GN1912', 'GN1904', 'GN1901']",20051109,Flower Records 10th Anniversary (Remix Selection),899651,[260694],Fly (Sigh & High Blue Surface Mix),GN1900,['Man Of K'],1667
"['GN1910', 'GN1905', 'GN1901']",20200321,catnap,10408888,[2861710],catnap,GN1900,['Rui Fujishiro'],1715
"['GN1907', 'GN1912', 'GN1904', 'GN1901']",20040707,World Line,308585,[174796],Flight,GN1900,['Studio Apartment'],1733
"['GN1907', 'GN1911', 'GN1904', 'GN1901']",19961211,Singles Back To 1991-1995,327450,[174110],Teardrop (눈물방울),GN1900,['Original Love'],1735
"['GN1912', 'GN1902', 'GN1901']",20130123,Red Moon,2173286,[563313],Hikari No Senritsu (빛의 선율) (애니메이션 `하늘의 소리` 오프닝 테마),GN1900,['Kalafina'],1763
"['GN1912', 'GN1902', 'GN1901']",20181112,Kimitoitara / Karenai Hana,10220704,[2401359],Kimitoitara,GN1900,['Hasiken Trio'],1804
"['GN1912', 'GN1903', 'GN1901']",20091209,For Long Tomorrow,810857,[458840],Good Bye (Feat. Toki Asako) (Album Ver.),GN1900,['Toe'],1812
"['GN1912', 'GN1902', 'GN1901']",20080917,Kokia Complete Collection 1998-1999,399233,[174631],Arigatou... (고마워...),GN1900,['Kokia'],1825
"['GN1912', 'GN1902', 'GN1901']",20041215,My Story,301963,[58830],Game,GN1900,['Hamasaki Ayumi'],1863
"['GN1912', 'GN1901']",20140602,Ukulele Surf Style (Acoustic Style Covers),146683,[834372],The Lazy Song (Originally Performed By Bruno Mars),GN1900,['The Smooth Day Sessions'],1956
"['GN1912', 'GN1902', 'GN1901']",20100310,Change Myself,822755,[460900],I`m Lovin` You (ICONIQ×Exile Atsushi),GN1900,['ICONIQ'],2114
"['GN1912', 'GN1902', 'GN1901']",20090128,Trick,490754,[161246],Taboo,GN1900,['Koda Kumi'],2130
"['GN1912', 'GN1903', 'GN1901']",20190830,YELLOW DANCER,10322845,[544080],Week End,GN1900,['Gen Hoshino (호시노 겐/星野 源)'],2175
"['GN1912', 'GN1902', 'GN1901']",20150828,Greeting For The Sleeping Seeds,2336980,[889990],Love`s Not Enough,GN1900,['Milk'],2208
"['GN1912', 'GN1902', 'GN1901']",20080305,Close To You / Crazy Life (Yunho From 동방신기),372554,[108316],Close To You,GN1900,['동방신기 (TVXQ!)'],2216
"['GN1912', 'GN1902', 'GN1901']",20170613,GIRLS,10070481,[1228017],Girl Problems,GN1900,['EXO-CBX (첸백시)'],2341
"['GN1911', 'GN1902', 'GN1901']",19981202,Maximum Groove,302512,[160048],Grace Of My Heart,GN1900,['Max'],2359
"['GN1912', 'GN1903', 'GN1901']",20170613,ヤンキ-とKISS Part.2 / Yankee To Kiss (양키와 KISS) Part.2,10070281,[490161],ROCK MUSIC,GN1900,['Mowmow Lulu Gyaban'],2373
"['GN1912', 'GN1902', 'GN1901']",20131016,Level3,2210969,[548681],Spending All My Time (Album-Mix),GN1900,['Perfume'],2427
"['GN1912', 'GN1902', 'GN1901']",20190315,J-Pop Piano Collection YonezuKenshi Works YK4,10261301,[620973],Lemon Inst Version,GN1900,['Kyoto Piano Ensemble'],2466
"['GN1912', 'GN1903', 'GN1901']",20110601,Life 6 Sense,1303252,[401584],Muttsuno Kaze (6개의 바람) (Album Ver.),GN1900,['UVERworld'],2504
"['GN1912', 'GN1903', 'GN1901']",20170822,TERRA ROSA LIVE FROM CODA,10089241,[1865881],DREAMING COOLER,GN1900,['TERRA ROSA'],2599
"['GN1912', 'GN1903', 'GN1901']",20170315,Echo Night,10045795,[838121],Echo Night,GN1900,['Adam At'],2606
"['GN1912', 'GN1901']",20100526,To The Loveless,911051,[160011],Back On My Feet,GN1900,['Boom Boom Satellites'],2635
"['GN1912', 'GN1902', 'GN1901']",20070726,The Best Of Bossa Covers,354107,[227766],Together Forever - Takako Fujimoto,GN1900,['Cover Lover Project'],2644
"['GN1912', 'GN1903', 'GN1901']",20140410,十三世紀の花嫁 / Juusan Seikino Hanayome (13세기의 신부),2250300,[754697],十三世紀の花嫁 / Juusan Seikino Hanayome (13세기의 신부),GN1900,['Ningen Isu'],2684
"['GN1911', 'GN1903', 'GN1901']",19971210,EPLP,2137740,[169177],Splash,GN1900,['Bridge'],2720
"['GN1912', 'GN1902', 'GN1901']",20131225,渡り廊下をゆっくり步きたい /  Watari Roukawo Yukkuri Arukitai (복도를 천천히 걷고 싶어),2232057,[409141],初戀ダッシュ / Hatsukoi Dash (첫 사랑 대쉬),GN1900,['Watari Rouka Hashiri Tai'],2749
"['GN1912', 'GN1902', 'GN1901']",20040825,Delight Sweet Life,41685,[101487],Delight Sweet Life (Inst.),GN1900,['쥬얼리'],2777
"['GN1911', 'GN1902', 'GN1901']",20190724,Swingin&#39; the Swing,10309942,[53000],Swingin the Swing,GN1900,['Yoshiko Goshima (五島良子)'],2804
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20130225,Soundcraft,2176208,[718446],Heart Wave,GN1900,['Bugseed'],2810
"['GN1912', 'GN1902', 'GN1901']",20130529,Mekakucity Records,2187698,[725435],Ayanono Kouhuku Riron (아야노의 행복이론),GN1900,['Jin (Shizen No Teki P)'],2827
"['GN1902', 'GN1901']",20200205,Passion,10384314,[776427],未完成のスト&#12540;リ&#12540; / Mikansei no Story,GN1900,['Ohara Sakurako'],2836
"['GN1912', 'GN1903', 'GN1901']",20150722,Sunrise Journey,2330986,[829202],焦燥 / Shousou (초조),GN1900,['Glim Spanky'],2887
"['GN1912', 'GN1903', 'GN1901']",20050618,Love Letter For Korean Dears,304067,[162325],들꽃,GN1900,['Gackt'],2899
"['GN1912', 'GN1902', 'GN1901']",20120829,おやすみGood Night (通常盤) / Oyasumi Good Night (Tsuujyouban) (잘자요 Good Night) (Japanese Ver.) (통상반),2287483,[535440],おやすみGood Night / Oyasumi Good Night (잘자요 Good Night) (Japanese Ver.),GN1900,['B1A4'],2913
"['GN1912', 'GN1903', 'GN1901']",20191211,TWENITY 1991-1996,1177558,[108417],Sai Wa Nagerareta,GN1900,['L`Arc-en-Ciel'],2919
"['GN1912', 'GN1901']",20180501,松下下上上←→AB / Matsushita Shita Shita Ue Ue←→AB,4442645,[2231898],世界&#23551;命と最後の一日 -Album Version- feat.松下 / Sekai Jumyou to Saigo no Ichinichi feat.Matsushita,GN1900,['スズム / Suzumu'],2988
"['GN1912', 'GN1903', 'GN1901']",20180328,Metaltic Nocturne,10151594,[2007870],Heart Bop,GN1900,['Noodles'],2999
"['GN1912', 'GN1902', 'GN1901']",20111116,Daisy×Daisy,2043427,[252968],Eikyuuno Kizuna (영원한 굴레) (애니메이션 `FAIRY TAIL` 오프닝 테마) (Feat. Another Infinity),GN1900,['Daisy×Daisy'],3011
"['GN1912', 'GN1903', 'GN1901']",20160429,Afraid To Be Cool / Raise Me Up,2682295,[174005],Afraid To Be Cool,GN1900,['MIYAVI'],3021
"['GN1912', 'GN1902', 'GN1901']",20110420,Velvet Songs,1296551,[544511],Velvet Easter,GN1900,['Nakazima Nobuyuki'],3046
"['GN1901', 'GN1908']",20100201,피아노가 그리는 일본 에니메이션 뮤직 베스트,788454,[2727],신세계 에반게리온 중에서 (新世紀エヴァンゲリオン) - 엔딩테마 (Fly me to the moon),GN1900,['Various Artists'],3057
"['GN1912', 'GN1903', 'GN1901']",20140521,Gackt x 東京フィルハ-モニ-交響樂團 `華麗なるクラシックの夕べ` / Gackt x Tokyo Philharmonic Koukyou Gakudan `Kareinaru Classicno Yuube` (Gackt x 도쿄 필하모니 교향악단 ` 화려한 Classic의 밤`) (Live),2286799,[162325],君に逢いたくて / Kimini Aitakute (너를 만나고 싶어서) (Live),GN1900,['Gackt'],3076
"['GN1912', 'GN1902', 'GN1901']",20170912,Melody Place,10094992,[543021],Lonesome Swing,GN1900,['Lusrica'],3087
"['GN1912', 'GN1902', 'GN1901']",20140730,Moon Pride (세일러 문 크리스탈 주제가),2268385,[570457],Gekkou (달 무지개) (Off Vocal Ver.),GN1900,['Momoiro Clover Z'],3108
"['GN1910', 'GN1912', 'GN1905', 'GN1901']",20080213,Award Super Nova ~Loves Best~,368624,[101479],Let Go,GN1900,['m-flo'],3143
"['GN1912', 'GN1903', 'GN1901']",20151103,At The Gates Of A New World,2648297,[33238],Bound For Glory,GN1900,['Kelly Simonz`s Blind Faith'],3148
"['GN1901', 'GN1908']",20100201,피아노가 그리는 일본 에니메이션 뮤직 베스트,788454,[2727],하울의 움직이는 성 중에서 (ハウルの動く城) - 인생의 회전목마 (人生のメリ一ゴ一ランド),GN1900,['Various Artists'],3149
"['GN1912', 'GN1902', 'GN1901']",20151116,Best Album - Display (Now & Best),2650789,[686159],Butterfly Core (TV 애니메이션 `명탐정 코난` 37기 오프닝 테마),GN1900,['Valshe'],3175
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20071003,Calm,1012151,[496101],Diaphanous Air,GN1900,['Nomak'],3177
"['GN1912', 'GN1902', 'GN1901']",20121121,Shiraishi Marumi Collection,2169970,[714147],YoKoSuKa Aino Iro (요코스카 사랑의 색),GN1900,['Shiraishi Marumi'],3204
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20170126,Salve,10033576,[993908],Keys Open Door (Feat. Campanella),GN1900,['Kid Fresino'],3221
"['GN1912', 'GN1902', 'GN1901']",20070221,Tsukiyono Ame (달밤의 비),353816,[54712],Aono Jikan (푸른 시간),GN1900,['Shibata Jun'],3247
"['GN1912', 'GN1902', 'GN1901']",20070307,Journey,347880,[108300],Trial,GN1900,['w-inds.'],3297
"['GN1912', 'GN1902', 'GN1901']",20170308,Noah`s Ark,10043754,[945287],予告編 / yokokuhen (예고편),GN1900,['boku no lyric no bouyomi'],3331
"['GN1912', 'GN1903', 'GN1901']",20151216,11,2656857,[108831],Theme Of 11,GN1900,['Paris Match'],3334
"['GN1912', 'GN1902', 'GN1901']",20040115,Love & Honesty,34356,[2165],Be The One,GN1900,['보아 (BoA)'],3350
"['GN1912', 'GN1903', 'GN1901']",20171011,トンネルを拔けたら / Tonneru Wo Nuketara (터널을 빠져나가면),10100329,[1957108],うねり / Uneri (물너울),GN1900,['Hitsujibungaku'],3448
"['GN1912', 'GN1902', 'GN1901']",20170726,君のとなり / Kimino Tonari (네 옆에),10082529,[882415],君のとなり / Kimino Tonari (네 옆에),GN1900,['Dream Ami'],3597
"['GN1907', 'GN1912', 'GN1904', 'GN1901']",20061025,Girls & Boys,335655,[178325],Love Is...,GN1900,['Takeshi '],3610
"['GN1912', 'GN1901']",20180501,EXIT TUNES PRESENTS る ~そんなふいんきで歌ってみた~ / EXIT TUNES PRESENTS Ru -Sonna Funiki De Utattemita-,4442614,[2231859],ロミオとシンデレラ(Sharp Rock arrange) / Romio and Cinderella,GN1900,['ぐるたみん / Glutamine'],3623
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20100707,Right Time + Right Music,1261956,[537601],Blue (Feat. Valentina Cidda From Kiddycar),GN1900,['Takayama Hidetake'],3646
"['GN1912', 'GN1902', 'GN1901']",20160426,Call,2681418,[967344],Call,GN1900,['Skirt'],3661
"['GN1912', 'GN1902', 'GN1901']",20060215,Lif-e-Motions,316714,[168392],Crazy Gonna Crazy (Meets AAA),GN1900,['TRF'],3712
"['GN1912', 'GN1903', 'GN1901']",20110922,Rockin` The World,2014833,[556760],Singing (Album Mix),GN1900,['SPYAIR'],3723
"['GN1912', 'GN1902', 'GN1901']",20020724,H,302049,[58830],Hanabi (Original Mix),GN1900,['Hamasaki Ayumi'],3732
"['GN1912', 'GN1902', 'GN1901']",20070307,Journey,347880,[108300],Triangle,GN1900,['w-inds.'],3755
"['GN1912', 'GN1902', 'GN1901']",20190415,Onyanko Club BEST,10273813,[2230312],セ&#12540;ラ&#12540;服を&#33073;がさないで / Sailor Fuku wo Nugasanaide,GN1900,['おニャン子クラブ / Onyanko Club'],3795
"['GN1912', 'GN1902', 'GN1901']",20070606,Saegusa Uka In D - Best ~Smile & Tears~,354851,[174528],Egaode Iyouyo (웃는 얼굴로 있자),GN1900,['U-Ka Saegusa In Db'],3813
"['GN1912', 'GN1903', 'GN1901']",20000830,Real,42654,[108417],Neo Universe,GN1900,['L`Arc-en-Ciel'],3885
"['GN1911', 'GN1902', 'GN1901']",19990101,A Song For ××,302054,[58830],A Song For ××,GN1900,['Hamasaki Ayumi'],3901
"['GN1912', 'GN1902', 'GN1901']",20060222,The Love Rocks,93892,[100784],Mata Tsuraiga 1 Up (또 괴로움이 1 Up),GN1900,['DREAMS COME TRUE'],3964
"['GN1907', 'GN1911', 'GN1904', 'GN1901']",19930325,Spring Hill Fair,302823,[169177],Puppy Love,GN1900,['Bridge'],4004
"['GN1912', 'GN1902', 'GN1901']",20040310,Commonplace,35716,[108594],Life Cycle,GN1900,['Every Little Thing'],4031
"['GN1912', 'GN1903', 'GN1901']",20050831,The Book About My Idele Plot On A Vague Anxiety,2147584,[458840],Metronome,GN1900,['Toe'],4144
"['GN1912', 'GN1903', 'GN1901']",20091209,For Long Tomorrow,810857,[458840],After Image (Feat. Harada Ikuko),GN1900,['Toe'],4169
"['GN1912', 'GN1902', 'GN1901']",20090325,The Secret Code,537756,[108316],Dousite Kimiwo Sukininatte Simattandarou? (어째서 나는 널 좋아하게 된걸까),GN1900,['동방신기 (TVXQ!)'],4196
"['GN1912', 'GN1903', 'GN1901']",20050928,Do The A Side,308285,[102659],We Are,GN1900,['Do As Infinity'],4257
"['GN1912', 'GN1901']",20170213,あまざらし千分の一夜物語スタ-ライト / Amazarashi Senbunno Ichiya Monogatari Starlight (아마자라시 천분의 하룻밤 이야기 Starlight),10061266,[1243486],夏を待っていました / Natsuwo Matte Imashita (여름을 기다리고 있었습니다) (Unplugged),GN1900,['amazarashi'],4280
"['GN1912', 'GN1901']",20180501,そらあい / Soraai,4442604,[2231861],愛迷エレジ&#12540; / Aimai Elegy,GN1900,['そらる / Soraru'],4316
"['GN1912', 'GN1902', 'GN1901']",20170526,Many Faces -多面性- / Many Faces -Tamense- (Many Faces -다면성-),10065693,[512342],君にキスを君にハグを君に愛を / Kimini Kiss Wo Kimini Hug Wo Kimini Aiwo (너에게 키스를 너에게 허그를 너에게 사랑을),GN1900,['JY'],4455
"['GN1911', 'GN1902', 'GN1901']",20181227,SUPER EUROBEAT presents 頭文字 (Initial)D ～D SELECTION 3～,10229530,[2558658],NIGHT & DAY,GN1900,['MR.GROOVE'],4478
"['GN1912', 'GN1901']",20180501,New Deal,4440201,[2230253],WE`VE ONLY JUST BEGUN,GN1900,['大隅&#23551;男 / Toshio Osumi'],4482
"['GN1912', 'GN1903', 'GN1901']",20141029,Bloodsuckers,2287886,[273466],Get Away (Japanese Version),GN1900,['Vamps'],4523
"['GN1912', 'GN1902', 'GN1901']",20170830,Beginning,10092007,[724751],Stand Up!,GN1900,['소년공화국 (Boys Republic)'],4563
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20161128,Flight Number 001,10018694,[789085],Call My Name In Your Dream (Feat. Ai Ninomiya),GN1900,['Fly Coast'],4570
"['GN1912', 'GN1903', 'GN1901']",20171116,BLOOD THIRSTY CREATURE,10111404,[1759309],THE WHIRL,GN1900,['lynch.'],4580
"['GN1912', 'GN1904', 'GN1901']",20120217,Reflections,2081426,[547080],Little Piano Two,GN1900,['Blazo'],4588
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20080123,Attitude,367208,[174264],Tongue Te Tongue,GN1900,['SOUL`d OUT'],4599
"['GN1912', 'GN1902', 'GN1901']",20120905,Fight,2150110,[182103],"Fight (제79회 NHK 전국 학교 음악 콩쿨-중등부 과제곡) (NHK `민나노 우타 - 모두의 노래`) (2012년 8, 9월 노래)",GN1900,['Yui'],4622
"['GN1912', 'GN1903', 'GN1901']",20140218,地獄變 / Jigoku Hen (지옥의 그림),2233727,[754697],地獄變 / Jigoku Hen (지옥의 그림),GN1900,['Ningen Isu'],4720
"['GN1912', 'GN1902', 'GN1901']",20110727,NAKED,2085648,[53798],Tempest,GN1900,['Amuro Namie'],4804
"['GN1912', 'GN1902', 'GN1901']",20190911,Bad Paradox (Special Edition),10327377,[755636],Bad Paradox,GN1900,['Blue Encount'],4830
"['GN1911', 'GN1902', 'GN1901']",19960221,The Live,302703,[168392],Let It Go! (Tribal Dance),GN1900,['TRF'],4836
"['GN1912', 'GN1903', 'GN1901']",20170804,マネキン / Mannequin (마네킹),10084929,[791704],マネキン / Mannequin (마네킹),GN1900,['Flower Flower'],4847
"['GN1912', 'GN1902', 'GN1901']",20150806,Dawn,2333398,[881543],キズナ / Kizuna (인연),GN1900,['Aimer'],4861
"['GN1912', 'GN1902', 'GN1901']",20160428,春の虹 / Haruno Niji (봄의 무지개),2681888,[967598],春の虹 / Haruno Niji (봄의 무지개),GN1900,['Shinrizumu'],4893
"['GN1912', 'GN1902', 'GN1901']",20170526,100% J-Pop,10065715,[1245772],前髮切りすぎた / Maegami Kirisugita (앞머리를 너무 잘랐어),GN1900,['Natsume Mito'],4903
"['GN1912', 'GN1904', 'GN1901']",20080604,New Wave Love,541058,[257067],No Return (Feat. Sarah Lindroth & KARLOF),GN1900,['Elmio'],4985
"['GN1912', 'GN1902', 'GN1901']",20121205,Orange Garden Pop,2169297,[182103],Gloria,GN1900,['Yui'],5019
"['GN1912', 'GN1902', 'GN1901']",20170131,街の色 / Machino Iro (거리의 색),10034012,[1384497],コバルトブル- / Cobalt Blue,GN1900,['Asagaya Romantics'],5060
"['GN1912', 'GN1902', 'GN1901']",20140226,RIDE ME,2240084,[838961],Android Syndrome,GN1900,['SUPER JUNIOR-D&E (동해&은혁)'],5083
"['GN1912', 'GN1903', 'GN1901']",20161102,愛のゆくえ / Aino Yukue (사랑의 행방),10012957,[860656],Moon Walk,GN1900,['Kinoko Teikoku'],5105
"['GN1912', 'GN1902', 'GN1901']",20100317,Juju,832588,[232290],S.H.E.,GN1900,['Juju'],5154
"['GN1501', 'GN1901', 'GN1506', 'GN1509', 'GN1902']",20180123,倉木麻衣×名探偵コナン COLLABORATION BEST 21 -&#30495;&#23455;はいつも歌にある!- / Kuraki Mai X Meitantei Conan COLLABORATION BEST 21 - Shinjitsuha Itsumo Utani Aru! (쿠라키 마이 X 명탐정 코난 COLLABORATION BEST 21 -진실은 언제나 노래에 있다!-),10131144,[28333],TRY AGAIN,GN1900,['Kuraki Mai'],5159
"['GN1912', 'GN1902', 'GN1901']",20181116,Sound. Earth. Nature. Spirit. Vol. Sound,10222824,[100257],Remembering Me,GN1900,['S.E.N.S.'],5165
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20180424,Spiritual State,10160459,[243350],Dawn on the Side,GN1900,['Nujabes'],5201
"['GN1910', 'GN1905', 'GN1912', 'GN1901']",20161027,Once In A Blue Moon (Mix CD),10009385,[861654],Mango Kimono,GN1900,['Ljones'],5238
"['GN1907', 'GN1912', 'GN1904', 'GN1901']",20070905,Sounds,362812,[186107],Stars (Feat. Mari Mizuno Of Paris Match),GN1900,['FreeTEMPO'],5274
"['GN1912', 'GN1903', 'GN1901']",20091210,Neo Sound Best,743066,[401584],Kanashimiha Kitto (슬픔은 어김없이),GN1900,['UVERworld'],5336
"['GN1912', 'GN1902', 'GN1901']",20111102,How Crazy Your Love,2029268,[182103],Good Night,GN1900,['Yui'],5338
