song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
['GN2203'],20170414,진박사님과 함께하는 영어동요 `더 나은 몸과 뇌` (Better Bodies And Brains) Vol. 1,10054906,[1629421],Macarena Count To 100 (Inst.),GN2200,['Dr Jean Feldman (진박사)'],1993
['GN2216'],20150320,봄의 산책 그 따스함 태교 클래식 자장가 1집,2310148,[727336],Saint-Saens : The Carnival Of Animal Suite - XIII. The Swan (생상스 : 동물의 사육제 모음곡 - 13번. 백조),GN2200,['오르골자장가'],2004
['GN2202'],20140605,치로의 클래식 동요,2260037,[1703695],탈것 놀이 (원곡: 보케리니 `미뉴에트`) (MR),GN2200,['아이코닉스 (ICONIX)'],2045
"['GN2216', 'GN2208']",20160108,숙면을 위한 잔잔한 감성 클래식 피아노 명곡,2660860,[927156],Brahms : 6 Piano Pieces Op.118 - II. Intermezzo. Andante Teneramente (브람스 : 6개의 피아노 소품 작품번호 118 - 2번. 간주곡) (빗소리),GN2200,['힐링음악 베스트'],2091
"['GN2216', 'GN1601', 'GN1606']",20170414,휴식할 때 듣는 감성 피아노 연주곡 베스트,10054928,[924361],Chopin : Waltz No.9 In A Flat Major Op.69 `L`Adieu` (쇼팽 : 왈츠 9번 내림 가장조 작품번호 69 `이별의 왈츠`) (Rain Ver.),GN2200,['클래식'],2099
['GN2216'],20141208,고등학생을 위한 학습 능률 처방음악 (부제 : 수험생이 느끼는 압박감 해소에 도움되는 처방전),2294042,[726909],Mozart : Clarinet Quintet In A Major K.581 - II. Larghetto (모차르트 : 클라리넷 5중주 가장조 - 2악장),GN2200,['차병원'],2146
['GN2202'],20180516,최신 키즈카페 인기짱 동요대전,10166858,[2727],아기 돼지 삼형제,GN2200,['Various Artists'],2153
"['GN2216', 'GN2210']",20180911,사랑스러운 아이를 위한 잔잔한 클래식 힐링 오르골 연주곡 베스트,10202789,[2295782],Clementi : Piano Sonatine No.5 In C Major Op.36 - III. Rondo. Allegro Di Molto (클레멘티 : 피아노 소나티네 5번 다장조 작품번호 36 - 3악장),GN2200,['오르골'],2238
['GN2202'],20190320,잠이솔솔 자장가- 키가 쑥쑥,10262881,[2137645],Good Night,GN2200,['씽씽송'],2405
['GN2216'],20150520,축가 베스트 자장가 새소리 클래식 태교음악 2집,2319559,[727336],널 위한 멜로디 (새소리),GN2200,['오르골자장가'],2436
['GN2202'],20160205,베스트 유치원 추천 재밌고 신나는 동요나라,2665936,[873228],여우야 여우야,GN2200,['루이동요'],2442
['GN2216'],20141015,자장가 태교에 좋은 포근한 오르골 클래식 Vol. 5,2285796,[782327],Gounod : Ave Maria (구노 : 아베마리아),GN2200,['오르골 천국'],2451
['GN2216'],20150406,Top 50-EQ & IQ For Baby Vol.1,2313877,[2727],"Mozart : 12 Variations On `Ah, Vous Dirai-Je Maman` In C Major K.265 (모차르트 : 반짝 반짝 작은 별 주제에 의한 12개의 변주곡 다장조)",GN2200,['Various Artists'],2453
['GN2216'],20150504,태교 클래식 음악 모음집 (산모를 위한 태교 클래식),2316616,[775268],Mozart : Violin Concerto No.5 In A Major K.219 - III. Rondeau. Tempo Di Menuetto (모차르트 : 바이올린 협주곡 5번 가장조 - 3악장),GN2200,['태교 마을'],2467
['GN2202'],20181010,키즈캐슬 할로윈동요 3,10210136,[720223],즐거운 할로윈 레이스,GN2200,['주니토니'],2471
['GN2203'],20180518,위키즈 (Wekiz) 영어동요 - Jelly On A Plate,10168492,[2114260],Jelly On A Plate,GN2200,['위키즈 (Wekiz)'],2662
"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20140821,Do You Want to Build a Snowman? (From &#34;Frozen&#34;),2275930,[783155],Do You Want to Build a Snowman? (From &#34;Frozen&#34;),GN2200,['Disney`s Circle Of Stars'],2710
['GN2202'],20181114,키즈캐슬 크리스마스동요,10221839,[720223],산타 할아버지의 굴뚝 여행,GN2200,['주니토니'],2743
['GN2216'],20150714,아빠가 선물하는 행복 태교 클래식,2329056,[775268],Weber : Piano Sonata No.4 In E Minor Op.70 - IV. Finale. Prestissimo (베버 : 피아노 소나타 4번 마단조 작품번호 70 - 4악장),GN2200,['태교 마을'],2775
"['GN2216', 'GN2210']",20130402,감성을 자극하는 아름다운 클래식 태교음악,2180104,[2727],Brahms : 7 Fantasies No.2 In A Minor Op.116 - Intermezzo (브람스 : 7개의 환상곡 2번 가단조 작품번호 116 - 간주곡),GN2200,['Various Artists'],2813
['GN2202'],20181010,키즈캐슬 할로윈동요 3,10210136,[720223],외로운 몬스터,GN2200,['주니토니'],2878
['GN2206'],20181214,(영어로 읽어 주는) 행복한 명작읽기 - 12. 큰 바위 얼굴,10232346,[2404162],큰 바위 얼굴_04,GN2200,['다락원'],2893
"['GN2201', 'GN2202']",20170306,핑크퐁 상어가족 스페셜,10043317,[1384479],상어가족 합창편,GN2200,['핑크퐁'],2980
['GN2202'],20180205,깨비키즈 유아 학습동요,10153150,[2113094],만들어 보세요,GN2200,['깨비키즈'],2989
['GN2202'],20080414,맛있는 동요 2,376082,[2727],서당개 삼 년이면,GN2200,['Various Artists'],3007
['GN2215'],20181212,(학교 미스터리) 19화 유령이 나타났다! / 그 두 번째 이야기,10231608,[789983],(학교 미스터리) 19화 유령이 나타났다! / 그 두 번째 이야기 1부,GN2200,['레몽'],3043
"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20160707,프리즘스톤 - 올스타 셀렉션 (PrismStone - All Star Selection),2696021,[2727],쏟아지는 Happy! (해피레인),GN2200,['Various Artists'],3064
['GN2202'],20160728,어깨가 들썩들썩 엄마와 함께 신나게 듣는 추천 키즈 동요 Vol.1,2700418,[873228],앞으로,GN2200,['루이동요'],3068
['GN2202'],20161130,Christmas Carol For Kids (크리스마스 캐롤 포 키즈),10019371,[1228188],We Wish You A Merry Christmas,GN2200,['별하나 동요'],3085
"['GN2205', 'GN2212']",20130806,우리아이 말 배울 때 들려주는 동화 (영어동화 + 한글동화),2195820,[2727],토끼와 거북이,GN2200,['Various Artists'],3121
['GN2210'],20190610,내 아이에게 아름다운 정서를 심어주는 6시간 태교 클래식음악,10294972,"[2179, 348855]",Beethoven : Violin Sonata No.3 In E Flat Major Op.12-3 - II. Adagio Con Molt&#39;espressione (베토벤 : 바이올린 소나타 3번 내림 마장조 작품번호 12-3 - 2악장),GN2200,"['David Oistrakh', 'Lev Oborin']",3133
"['GN2201', 'GN2202']",20160503,EQ쏙쏙영아동요4-2 (가족),2682872,[968001],가족소풍,GN2200,['EQ쏙쏙 동요'],3140
['GN2202'],20141106,아이러브 어린이율동동요,2289334,[755420],미소,GN2200,['율동동요'],3166
"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20090427,SpongeBob`s Greatest Hits OST,549755,[2727],I Can`t Keep My Eyes Off Of You,GN2200,['Various Artists'],3170
['GN2202'],20130122,동요나라 동요천국 180곡,2173174,[667891],어린 송아지,GN2200,['동요천국'],3200
['GN2202'],20151230,설날 새해 동요,2659470,[718259],반갑게 인사해,GN2200,['동요 천사'],3206
['GN2202'],20171213,우리 아이에게 좋은 동요 베스트 8,10119308,[1202741],바둑이 방울,GN2200,['동요'],3222
"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20060906,개구리중사 케로로 OST,325554,[186309],사랑을 주세요 (2기 엔딩) (Remix),GN2200,['타이푼'],3275
"['GN2205', 'GN2212']",20181224,그리스 로마 신화 - 게자리와 바다뱀자리,10235588,[1383929],게자리와 바다뱀자리 2부,GN2200,['동화 배달부 레몽'],3301
"['GN2207', 'GN1501', 'GN1509', 'GN1506']",20131112,Disney Classics,2219955,[402544],Everything Is Not As It Seems (Theme Song To Wizards Of Waverly Place),GN2200,['Selena Gomez'],3310
['GN2216'],20110418,실로폰으로 듣는 딩동댕 태교음악,1280652,[2727],Kreisler : Schon Rosmarin Op.55 (크라이슬러 : 아름다운 로즈마린 작품번호 55) (시냇물 소리),GN2200,['Various Artists'],3313
['GN2206'],20170801,유치원선생님이 추천한 원어민 영어동화베스트,10083839,[2727],견우와 직녀 (The Two Love Stars),GN2200,['Various Artists'],3321
['GN2216'],20171017,편안한 하프 자장가,10102434,[1628407],Chopin : Berceuse Op.57 (쇼팽 : 자장가 작품번호 57),GN2200,['베이비 자장가'],3373
['GN2216'],20160304,숙면을 위한 편안한 태교 음악 어린이집 자장가 연주곡,2670709,[927741],Brahms : Wiegenlied In E Flat Major Op.49-4 (브람스 : 자장가 내림 마장조 작품번호 49-4) (숲속의 오르골),GN2200,['오르골 엔젤'],3411
['GN2202'],20180620,신체-건강한 내 몸,10176919,[946335],건강한 내 몸,GN2200,['이윤정'],3419
['GN2202'],20160722,키가 쑥쑥 동요 팡팡2,2699319,[982796],아빠는 엄마를 좋아해,GN2200,['동요'],3438
['GN2202'],20190107,2016 콩나무 빈트리 9집,10239339,[2561481],내가 꿈꾸는 세상,GN2200,['박인빈'],3474
"['GN2204', 'GN2212']",20180912,나요 언니의 동화나라 Part.3,10203128,[2297337],왕자와 공주의 달,GN2200,['키에프오 구연동화'],3517
['GN2203'],20180416,위키즈 (Wekiz) 영어동요 - Twinkle Twinkle Little Star,10158538,[2114260],Twinkle Twinkle Little Star,GN2200,['위키즈 (Wekiz)'],3529
['GN2202'],20020401,둥근 해가 떴습니다,317108,[2727],생상 첼로 독주곡 (백조),GN2200,['Various Artists'],3581
['GN2203'],20131113,Wee Sing For Christmas (Wee Sing - 크리스마스 캐럴),2215712,[744503],We Wish You A Merry Christmas,GN2200,['Wee Sing'],3582
"['GN2204', 'GN2212']",20180403,아쿵다쿵 한글짱 - 꼬리잘린 여우,10154224,[2111276],꼬리잘린 여우,GN2200,['아쿵다쿵'],3698
['GN2216'],20140422,아기의 행복한 태교를 위한 클래식,2252791,[2727],Schubert : Swan Song D.957 - IV. Serenade (슈베르트 : 백조의 노래 - 4번. 세레나데),GN2200,['Various Artists'],3754
['GN2202'],20181026,MBC 뽀뽀뽀 모두야 놀자 6집,10216283,"[2203273, 2203276, 2399936]",바나바나 바나나 (과일송),GN2200,"['효인', '정효원', '임나영']",3799
"['GN1807', 'GN1804', 'GN2211', 'GN1801']",20120906,60분 뉴에이지 명상 (피아노에 마음을 놓다),2149252,[2727],Yanni : In The Morning Light (야니 : 아침 햇살 속에서),GN2200,['Various Artists'],3815
['GN2202'],20190510,키즈캐슬 모양 동요,10283083,[720223],동그라미 세모 네모,GN2200,['주니토니'],3849
['GN2202'],20170607,NEW 누리과정에서 배우는 유치원 인기동요 베스트,10068917,[2727],마귀할멈과 유리공주,GN2200,['Various Artists'],3963
"['GN2216', 'GN2208', 'GN2210']",20180115,태교 18,10128829,[923799],Schumann : Kinderszenen Op.15 - I. Von Fremden Landern Und Menschen (슈만 : 어린이의 정경 작품번호 15 - 1번. 미지의 나라들),GN2200,['태교'],4001
['GN2202'],20100527,엄마들이 뽑은 최신 유아 동요 베스트,928152,[2727],멋쟁이 토마토 (유아 율동동요 인기송),GN2200,['Various Artists'],4206
"['GN2207', 'GN2202']",19980000,재롱 만화교실 3집,41025,[2727],슬기돌이 비키,GN2200,['Various Artists'],4295
['GN2203'],20130613,영어유치원 선생님이 뽑은 영어동요 베스트,2188766,[2727],"Head, Shoulders, Knees & Toes (머리, 어깨, 무릎, 발가락)",GN2200,['Various Artists'],4303
"['GN2216', 'GN2210']",20150529,엄마와 아기가 함께 듣는 슈베르트 태교 클래식,2320953,[775268],Schubert : 4 Impromptus No.3 In G Flat Major Op.90 D.899 (슈베르트 : 4개의 즉흥곡 3번 내림 사장조 작품번호 90),GN2200,['태교 마을'],4351
['GN2202'],20160428,Roco가 노래하는 우쿨렐레 Part.4,2682028,[925500],にじ / Niji (무지개) (Inst.),GN2200,['Roco'],4371
['GN2216'],20150305,아기의 마음을 행복하게 해주는 태교 클래식,2307335,[775268],Beethoven : 15 Variations And A Fugue In E Flat Major On An Original Theme Op.35 `Eroica Variations` - XVI. Variation XV. Maggiore. Largo (베토벤 : 오리지널 주제에 의한 15개의 변주곡과 푸가 내림 마장조 작품번호 35 `영웅 변주곡` - 16. 변주 15),GN2200,['태교 마을'],4383
"['GN2216', 'GN2208']",20161011,클래식 피아노 명작 베스트 연주곡,10005123,[924361],Tchaikovsky : The Seasons Op.37b - IV. April `Snowdrop` (차이콥스키 : 사계 작품번호 37b - 4번. 4월 `달맞이꽃`),GN2200,['클래식'],4484
"['GN2207', 'GN2202']",19970000,재롱 만화교실 1집,41023,[2727],그랜다이저,GN2200,['Various Artists'],4530
['GN2202'],20180517,유치원 선생님이 추천한 최신 누리과정 인기동요 Top100,10167177,[2727],비누방울,GN2200,['Various Artists'],4610
['GN2202'],20151102,Kids Pang Pang,2647976,[913287],엄마와 함께 사랑해요,GN2200,['키즈팡팡'],4717
"['GN2216', 'GN2210']",20130404,아침을 열어주는 상쾌한 클래식 태교음악,2180396,[2727],Satie : Gymnopedie No.1 - Lent Et Douloureux (사티 : 짐노페디 1번),GN2200,['Various Artists'],4736
['GN2216'],20141027,행복한 웃음 건강한 아기 클래식 태교 자장가 4집,2287563,[776181],Schubert : Marches Militaires No.1 In D Major Op.51 D.733 (슈베르트 : 군대 행진곡 1번 라장조 작품번호 51),GN2200,['피아노힐링'],4810
['GN2203'],20170926,영어동요,10098796,[779948],"Rain, Rain Go Away (비야 비야, 오지마)",GN2200,['영어동요'],4863
['GN2202'],20170203,키가 쑥쑥 동요 팡팡 유치원 어린이집 베스트,10035807,[943543],이세상의 모든것 다 주고 싶어 (위키드수록곡),GN2200,['동요'],4873
['GN2216'],20150225,태교 클래식 음악과 함께 행복한 시간 만들기,2305962,[775268],Beethoven: String Quartet No.6 In B Flat Major Op.18 No.6 - IIaBeethoven : String Quartet No.6 In B Flat Major Op.18-6 - II. Adagio Ma Non Troppo (베토벤 : 현악 4중주 6번 내림 나장조 작품번호 18-6 - 2악장). Adagio. Ma Non Troppo,GN2200,['태교 마을'],4880
"['GN2204', 'GN2212']",20180313,아쿵다쿵 한글짱 - 개미와 베짱이,10147167,[2111276],개미와 베짱이,GN2200,['아쿵다쿵'],5028
['GN2202'],20170509,최신 온라인 동요순위 TOP 100,10060231,[2727],엄마돼지 아기돼지,GN2200,['Various Artists'],5033
['GN2202'],20101004,키즈(Kids) 가요동화,1031756,[589591],파란나라,GN2200,['동요'],5063
"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20150714,인사이드 아웃 OST,2329046,[338766],Riled Up (From &#34;Inside Out&#34;/Score),GN2200,['Michael Giacchino'],5102
['GN2202'],20141020,별하나 첫 동요,2289979,[1228188],우산,GN2200,['별하나 동요'],5172
"['GN2216', 'GN2208']",20160727,아기를 위한 자장가 클래식,2700058,[945505],Mozart : Wiegenlied K.350 (모차르트 : 자장가) (자장가),GN2200,['자장가 연구소'],5207
"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20151127,디지몬 (오리지널.1),10031532,"[3864, 1524]",외롭지 않아,GN2200,"['김문선', '정여진']",5294
['GN2216'],20151026,명상을 위한 피아노 태교음악 Part 4,2646727,[779348],그대라는 꿈,GN2200,['엘린'],5367
['GN2215'],20181212,(학교 미스터리) 21화 아이스크림 선물,10231610,[789983],(학교 미스터리) 21화 아이스크림 선물 1부,GN2200,['레몽'],5471
['GN2202'],20130410,"최승호, 방시혁의 말놀이 동요집 2",2181038,[2727],파랑 도깨비,GN2200,['Various Artists'],5521
['GN2216'],20151005,태교 클래식과 함께 만드는 행복한 시간,2643072,[775268],Schubert : Fantasia For Violin And Piano In C Major D.934 (슈베르트 : 바이올린과 피아노를 위한 환상곡 다장조),GN2200,['태교 마을'],5549
['GN2202'],20191017,어린이 새동요 - 새들의 합창,10339676,[2735963],새들의 합창,GN2200,['송미화'],5646
"['GN1501', 'GN2207', 'GN1509', 'GN1506']",20140224,영화 겨울왕국 OST (한국어 더빙 버전),2235252,"[758477, 758478, 758479]",같이 눈사람 만들래?,GN2200,"['윤시영', '이지민', '박지윤']",5735
['GN2202'],20160714,아름답고 달콤한 인기동요 베스트,2698289,[992530],올챙이와 개구리,GN2200,['풀잎동요마을'],5771
"['GN2216', 'GN2210']",20130704,아이의 미소처럼 아름다운 클래식 태교음악,2191668,[2727],"Liszt : Annees De Pelerinage 2nd Year, Italy No.6 Sonnet 123 By Petrarch (리스트 : 순례의 해 제 2년, 이탈리아 - 6번. 페트라르카의 소네트 123)",GN2200,['Various Artists'],5797
"['GN2216', 'GN2210']",20150401,엄마의 마음을 건강하게 만들어주는 태교 클래식,2311777,[775268],Schubert : String Quartet No.14 In D Minor D.810 `The Death And The Maiden` - III. Presto (슈베르트 : 현악 4중주 14번 라단조 `죽음과 소녀` - 3악장),GN2200,['태교 마을'],5828
['GN2202'],20141119,해피 어린이 크리스마스캐롤,2291301,[713077],저들밖에 한밤중에,GN2200,['어린이 캐롤'],5831
"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,[746216],Unmeltable Me (From &#34;Frozen 2&#34;/Outtake),GN2200,['Josh Gad'],5841
"['GN2216', 'GN2210']",20130402,감성을 자극하는 아름다운 클래식 태교음악,2180104,[2727],Debussy : Arabesque No.2 In G Major L.66 (드뷔시 : 아라베스크 2번 사장조),GN2200,['Various Artists'],5899
"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20141103,Big Hero 6 (Original Motion Picture Soundtrack),2288829,[50820],To the Manor Born (From “Big Hero 6”/Score),GN2200,['Henry Jackman'],5936
"['GN2216', 'GN2210']",20150401,엄마의 마음을 건강하게 만들어주는 태교 클래식,2311777,[775268],Schubert : String Quartet No.14 In D Minor D.810 `The Death And The Maiden` - I. Allegro (슈베르트 : 현악 4중주 14번 라단조 `죽음과 소녀` - 1악장),GN2200,['태교 마을'],5973
