artist,title,Clean_lyric,emo,track_id,track_url,album_art,release_date
  김범수  ,한동안 뜸했었지,baby party heart baby baby baby let get darling tonight,Energetic,2UArpGmJKkFvFmEYdYCQp2,https://open.spotify.com/track/2UArpGmJKkFvFmEYdYCQp2?si=564b862adb074dc7,https://i.scdn.co/image/ab67616d0000b27334e5e3ecbd884fd46e1cb8bf,2005-05-06
  신혜성  ,사랑해,girl baby baby baby baby baby kiss baby kiss girl,Depressed,6HX3aHaHJNrGHZfl0V9Rlq,https://open.spotify.com/track/6HX3aHaHJNrGHZfl0V9Rlq?si=c74fe3ee60d54566,https://i.scdn.co/image/ab67616d0000b273320a511de89caac316169555,2011-12-27
  비스트  ,Butterfly,butterfly butterfly butterfly butterfly butterfly butterfly butterfly butterfly butterfly,Sad,7ds1J9Ss202HdxhaxuK2Po,https://open.spotify.com/track/7ds1J9Ss202HdxhaxuK2Po?si=40c14fb4f9be46eb,https://i.scdn.co/image/ab67616d0000b273ab23318fe1a62c9329168c95,2016-07-04
  김그림  ,Hey,need need need say say say,Chilling,5eABfpsoijCYTMiwbKVOOA,https://open.spotify.com/track/5eABfpsoijCYTMiwbKVOOA?si=dd6d899750ae4a39,https://i.scdn.co/image/ab67616d0000b27309d169e5e88fab4345031f30,2020-03-27
  장필순  ,그래도 Merry Christmas,christmas christmas christmas christmas merry christmas blue blue blue blue blue blue blue blue,Depressed,3QFgQBdDVuR9MwNqc2VpER,https://open.spotify.com/track/3QFgQBdDVuR9MwNqc2VpER?si=e4c3a65b9e534c08,https://i.scdn.co/image/ab67616d0000b2738554a0045cd397bdd2130d58,2018-08-08
  AOA  ,Without You,think cry cry cry cry live win live win live win everyday everyday,Chilling,0HcJ5ocZu2B2D0RGsoHjeP,https://open.spotify.com/track/0HcJ5ocZu2B2D0RGsoHjeP?si=8bd23aae17484bd9,https://i.scdn.co/image/ab67616d0000b273e525c6b4e59fdda9e9531315,2013-07-26
  미스에스  ,It`s Not Over (Performed By Block B),please chance block bye love bye think give good good,Energetic,4q2ddZjRwnoWwfTR0iy3ER,https://open.spotify.com/track/4q2ddZjRwnoWwfTR0iy3ER?si=56ad68bc792c4c98,https://i.scdn.co/image/ab67616d0000b273e1e630f353eaae025568feae,2010-10-22
  포이트리  ,"사랑해, 희망없이 (Feat. 박지혜)",anything candy cry anything candy cry anything candy cry,Chilling,14KbScbgEZkcTiAzuUSKaY,https://open.spotify.com/track/14KbScbgEZkcTiAzuUSKaY?si=cc037f6c9ebb42af,https://i.scdn.co/image/ab67616d0000b273f76615743b211e14de4d6db7,2012-01-25
  서은교  ,가을앓이,love love love love,Happy,5iHR7O9Fu2I1NEOQEGsL5U,https://open.spotify.com/track/5iHR7O9Fu2I1NEOQEGsL5U?si=0833ca4128d248f9,https://i.scdn.co/image/ab67616d0000b27373cc3409707c7ca73f02545d,2005-12-22
  한요한  ,"Chic (Feat. 기리보이, 케이준, 마수혜)",chance baby anything everything eye everything eye breath baby anything everything eye everything eye know addict addict addict addict know let know let know let know let catch know addict addict addict addict know let know let know let know,Happy,7rlYS23HEVv0OYo2n2Fka9,https://open.spotify.com/track/7rlYS23HEVv0OYo2n2Fka9?si=2f0816c80fd949e9,https://i.scdn.co/image/ab67616d0000b273ca3986718be6d53a8722afcd,2000-06-01
  김태우  ,Brothers＆Me (With JYP & Rain),time brother story brother brother jyp brother brother brother brother brother thank kind weather brother long many,Energetic,0HmmeK7v8yYpZegSToN9S0,https://open.spotify.com/track/0HmmeK7v8yYpZegSToN9S0?si=cc6c306bac5b47c6,https://i.scdn.co/image/ab67616d0000b273cdda81238fd1f1ae62538769,2011-03-29
  최효인  ,그대로 안아줘,everything love everything everything okay okay okay,Comfortable,6AhffBueMQJpcJbD9xkKPU,https://open.spotify.com/track/6AhffBueMQJpcJbD9xkKPU?si=7d044d5f220242e2,https://i.scdn.co/image/ab67616d0000b27321e970a0c9c88d23bae746f6,2014-04-30
  김건모  ,Rainy Christmas,christmas love heart dream night rainy rain bye christmas heart survive one time christmas place embrace star rainy christmas bright memory bye christmas heart survive one time christmas place embrace star rainy christmas bright memory cause break feel fall die cry love see shin die cry love see shin love rainy lonely good white lonely rainy long lonely good white lonely rainy long lonely,Depressed,1c9e1xpN2uNhMasgVO1wjY,https://open.spotify.com/track/1c9e1xpN2uNhMasgVO1wjY?si=d2624b00a6fa430c,https://i.scdn.co/image/ab67616d0000b2733be36e0b325a721c71897edf,1997-12-01
  비쥬  ,괜찮아,saw saw saw,Happy,40ncsjuaWADv3xb7Z8zn19,https://open.spotify.com/track/40ncsjuaWADv3xb7Z8zn19?si=afee56495ac04fa8,https://i.scdn.co/image/ab67616d0000b273bdeb02c4a8b7c447191491f4,1999-05-20
  메리스윗카페  ,All day,day day day day day day day day day day day day day love love twenty wait twenty wait,Energetic,4hp1LAlO0U6GqeFmiVdnYF,https://open.spotify.com/track/4hp1LAlO0U6GqeFmiVdnYF?si=d875b343b3b74353,https://i.scdn.co/image/ab67616d0000b273b7592bdaf56ff583ef25015d,2017-11-21
  핑클 (Fin.K.L)  ,루비(淚悲):슬픈 눈물,cry cry cry cry cry cry cry cry cry cry cry cry,Energetic,10dxjxvKWTuJmG6vBKMz8j,https://open.spotify.com/track/10dxjxvKWTuJmG6vBKMz8j?si=fe97acc92b8442b4,https://i.scdn.co/image/ab67616d0000b2737d60ab8efdba2818b5437a61,1998-05-25
  태사비애  ,오늘이 바로 그날이죠,day love baby day love baby fall miss love miss fall miss love miss love,Happy,5bS4JpG0RnoTuzYXXtDuOk,https://open.spotify.com/track/5bS4JpG0RnoTuzYXXtDuOk?si=a34622548c634e36,https://i.scdn.co/image/ab67616d0000b27321cc562e444677231880db09,2015-02-09
  디아  ,Slowly Feel My Eyes,summer breeze plz eye love heart forever mind summer breeze plz eye love heart forever star mind plz eye love heart forever feel plz feel feel plz feel rise feel plz feel,Happy,5UioFswftFK61yDtlbcWhi,https://open.spotify.com/track/5UioFswftFK61yDtlbcWhi?si=304e8bc91d9c43aa,https://i.scdn.co/image/ab67616d0000b27356d0cb81363eb9513fc2e6b2,2010-11-17
  이수영  ,화해해,worry live worry live worry live worry live,Energetic,5u8JAYyhvUJ28Em6BIvDGk,https://open.spotify.com/track/5u8JAYyhvUJ28Em6BIvDGk?si=5bdb9f882be445b9,https://i.scdn.co/image/ab67616d0000b273746110d9f1ed151c86db9ce6,2006-05-03
  동경소녀  ,Slowly Feel My Eyes (Feat. 어반스페이스),summer breeze plz eye love heart forever mind summer breeze plz eye love heart forever star mind plz eye love heart forever feel plz feel feel plz feel rise feel plz feel,Happy,1EDrmouZsxdW8g4lsZ2PKK,https://open.spotify.com/track/1EDrmouZsxdW8g4lsZ2PKK?si=9655c880c1d14444,https://i.scdn.co/image/ab67616d0000b27305d3812e9a90031af823b814,2020-03-31
  바다 (BADA)  ,Stay,love love love,Sad,2vYn5ZqT5so5VVYBrDqZmL,https://open.spotify.com/track/2vYn5ZqT5so5VVYBrDqZmL?si=82e4671c10554b27,https://i.scdn.co/image/ab67616d0000b27390ca57eb3d8cc97219658930,2021-07-16
  마마무 (Mamamoo)  ,Double Trouble Couple,trouble trouble trouble couple couple sweet trouble time call trouble couple couple day fool trouble couple couple sweet trouble time say true sweet double bubble bubble double true double bubble bubble ordinary double bubble bubble,Energetic,0tCcVOGarOtgPIRUAcmgrX,https://open.spotify.com/track/0tCcVOGarOtgPIRUAcmgrX?si=376bd20126d84756,https://i.scdn.co/image/ab67616d0000b27303e346769f9e0257812952e1,2017-03-24
"  박장현 (VROMANCE) ,  박현규 (VROMANCE)  ",Love Is…,love love love pain love pain love love heart love heart love love feel feel love feel love feel feel,Chilling,6Zx820IHNLrN8kPs50dics,https://open.spotify.com/track/6Zx820IHNLrN8kPs50dics?si=f72ce87753f74af4,https://i.scdn.co/image/ab67616d0000b2732453adfc546f62002f017d9f,2016-07-12
"  정엽 ,  지오 (G.O)  ",You Are My Lady,lady lady lady lady lady lady lady lady lady lady lady lady lady lady,Sad,6nGFhvW9BOkhYVKVOzFVDN,https://open.spotify.com/track/6nGFhvW9BOkhYVKVOzFVDN?si=415e3c0bb6da4d37,https://i.scdn.co/image/ab67616d0000b2731f98f1a65d5835829812f8c5,2008-11-03
  샘김 (Sam Kim)  ,향기,way,Depressed,3fsSllNzpsBOiQZcrpICnL,https://open.spotify.com/track/3fsSllNzpsBOiQZcrpICnL?si=876ca1f51bb84267,https://i.scdn.co/image/ab67616d0000b27391e6808e21805819dbfecb24,2019-06-28
  별  ,귀여워 (With 권정열 Of 10cm),cause baby honey candy chocolate baby love love kiss baby love much much baby,Happy,4ChcAHREIPTwDh7BUavyfT,https://open.spotify.com/track/4ChcAHREIPTwDh7BUavyfT?si=3b88eb4eba6740a8,https://i.scdn.co/image/ab67616d0000b273e34fddd87a2674cf8545c1cc,2012-11-08
  Vn.JuHee  ,Promise (Feat. JPS),triumph feat jps song rap reborn song repeat rap song repeat rap life song repeat rap song repeat dream,Happy,7idDhpLWNofz6k1vDYlJaR,https://open.spotify.com/track/7idDhpLWNofz6k1vDYlJaR?si=b4c58d2279964698,https://i.scdn.co/image/ab67616d0000b273e8580d95af7fbb3a0811fbf6,2021-07-30
  시나에   ,U (Le Coeur Disparus),sais que coeur disparu dit amour que aimais faut que temp rien connue aime aime amour regrette somme autres envers aime aime coeur disparus coeur disparus comme quelqu existe toi moi passerai temp resterons chemins autres ombres sais que coeur disparu dit amour que aimais faut que temp rien connue aime aime amour regrette somme autres envers aime aime coeur disparus coeur disparus comme quelqu existe toi moi passerai temp resterons chemins autres ombres mortes est mon mais fait different manque tant nous qui nmarchent disparus est nous est mon mais fait different manque tant nous qui nmarchent disparus est nous,Happy,37zMHxZJW4bLPw7fJl1F0x,https://open.spotify.com/track/37zMHxZJW4bLPw7fJl1F0x?si=c3b0a483b9734394,https://i.scdn.co/image/ab67616d0000b273bff7b876dfc636ea5da66219,2014-03-25
  스탠딩 에그  ,매일 그대를 (With Windy),windy,Sad,4vicp96oKWO1M1zyD8Bh6I,https://open.spotify.com/track/4vicp96oKWO1M1zyD8Bh6I?si=2f1479219aa94fba,https://i.scdn.co/image/ab67616d0000b273a1aa3f43675331ff6b7ae1eb,2012-12-14
  스티 (STi)  ,달콤한 자극,singing listen,Energetic,3Qk1J4sixvaWcXhrnbeZmI,https://open.spotify.com/track/3Qk1J4sixvaWcXhrnbeZmI?si=d803c4bef9504356,https://i.scdn.co/image/ab67616d0000b273f92d3f84464d555ef25ce5e7,2011-11-28
  마마무 (Mamamoo)  ,LOVE,fall love subway walking rain walking lane lane mint fall love subway walking rain lane love subway walking rain walking lane lane fall walk fall walk,Happy,0qf9yGk04iJ8LMQ8jApcRL,https://open.spotify.com/track/0qf9yGk04iJ8LMQ8jApcRL?si=c9c482672d6747e5,https://i.scdn.co/image/ab67616d0000b273cf886fffe1b30624482da320,2017-01-15
  이석훈  ,친구 아닌 남자로,love,Sad,48J9Q6jmhEBdVedPRJEOen,https://open.spotify.com/track/48J9Q6jmhEBdVedPRJEOen?si=575d65be82b24b6f,https://i.scdn.co/image/ab67616d0000b27384713e2665cbd40664acf1d2,2013-01-18
  헨리 (HENRY)  ,I Would,nothing one man love baby one girl memory battle girl kind pain battle girl love feeling way battle girl break want make fall know see get love miss fight lose walk think see know know fall leave heal get love miss fight lose walk tell tell feel leave get love miss fight lose tell walk love else weak deep single tainted,Sad,7bWJmywDCphcoTrAcW1BgX,https://open.spotify.com/track/7bWJmywDCphcoTrAcW1BgX?si=69e11e2e62e54df9,https://i.scdn.co/image/ab67616d0000b273d0fd82a6a2660806a490f78f,2013-06-07
  위니아  ,오늘인가 봐,stay stay stay,Depressed,3GDznwckuyCsHsQBTjIQaG,https://open.spotify.com/track/3GDznwckuyCsHsQBTjIQaG?si=b45f0768370046e8,https://i.scdn.co/image/ab67616d0000b273f64570c542a6be5b739900ad,2018-08-21
  양정승  ,Forever Love (Feat. 신우),love love,Sad,0xNEtDCxBulNjODog6oLHm,https://open.spotify.com/track/0xNEtDCxBulNjODog6oLHm?si=7fabc5d36d034950,https://i.scdn.co/image/ab67616d0000b2730181b107a0c1301b7a27f955,2019-03-06
  TWICE (트와이스)  ,ONE IN A MILLION,one masterpiece breath one masterpiece one masterpiece get take get get get get get get deep,Energetic,62YzUtd95T2311s8vdYUBD,https://open.spotify.com/track/62YzUtd95T2311s8vdYUBD?si=d961c50f10dc45f7,https://i.scdn.co/image/ab67616d0000b2733fe6a7c4e7799109d65bf9bc,2016-10-24
  프롬  ,Beautiful world,world world everything world world everything beautiful beautiful beautiful beautiful,Comfortable,0YoeUmJhEvIzmZbbgZS5Wb,https://open.spotify.com/track/0YoeUmJhEvIzmZbbgZS5Wb?si=f0c4fb2866474874,https://i.scdn.co/image/ab67616d0000b273b8e754bc5a1deafe39c978a2,2017-05-15
  걸스데이  ,I`ll Be Yours,baby wee baby baby minute baby wee popping champagne baby minute baby baby boy night step baby baby baby minute baby check come inside feel chic step flower good,Energetic,4dOOKtG5p4HXhWOBNAAMwS,https://open.spotify.com/track/4dOOKtG5p4HXhWOBNAAMwS?si=b5582d3651b544ab,https://i.scdn.co/image/ab67616d0000b27378c507374f40097e5c0e0340,2017-03-27
  소울라티도  ,I Can`t Stop,start everything start start start get get get get stop,Happy,22EdBR33QoJJAhBgQw6n7T,https://open.spotify.com/track/22EdBR33QoJJAhBgQw6n7T?si=b6425e36d0a840c8,https://i.scdn.co/image/ab67616d0000b27389b74acada6711c41984394f,2017-06-12
  키니  ,이른 아침부터,baby baby wait wait wait wait,Sad,5DxLpZwxweAvj9l3N2AcS7,https://open.spotify.com/track/5DxLpZwxweAvj9l3N2AcS7?si=66374741c48e4a12,https://i.scdn.co/image/ab67616d0000b273998ae6a790533600f3a79b17,2014-08-05
"  넬 (NELL) ,  지선  ",Like A Star,star sky angel page life song heart oil hand anyone time mind look describe everything fait doubt side heaven word song love anyone time mind way anymore cause tonight dark anyone anyone time mind star sky angel page life song heart oil hand appear love blow get feel find write blow come understand confuse win let guard blow appear wonder alive long secret,Depressed,0SOnROUQ2dZB3rpEI8hfUV,https://open.spotify.com/track/0SOnROUQ2dZB3rpEI8hfUV?si=60ce2f4d28954f8f,https://i.scdn.co/image/ab67616d0000b273bf71bbfb25e864c66125f954,2009-04-17
  마사빌레  ,비가 (Rain Song),addictied,Happy,7GrtazkaAaeaedVWeYq34d,https://open.spotify.com/track/7GrtazkaAaeaedVWeYq34d?si=e5d33703b78345c3,https://i.scdn.co/image/ab67616d0000b27381cd0670f000537517c8d915,2017-12-13
  박효신  ,You & Me,tonight rain drop face life song try let know try try let know try fall tonight,Energetic,6mZseC6WMPMnDS2oNynQ1i,https://open.spotify.com/track/6mZseC6WMPMnDS2oNynQ1i?si=0828ab8607b94f8a,https://i.scdn.co/image/ab67616d0000b273eb6c9fbc13de1d20223dff0d,2016-06-01
  유승준  ,One Fine Day,much,Happy,4Fo7lonM2t1UEoNTKR1k4K,https://open.spotify.com/track/4Fo7lonM2t1UEoNTKR1k4K?si=461e0f6e0bb947d0,https://i.scdn.co/image/ab67616d0000b273ccad98758928cdc0febc299e,2000-11-24
  김범수  ,눈 속의 너,merry christmas,Comfortable,5afsKaFPJS8U24xBJleqLx,https://open.spotify.com/track/5afsKaFPJS8U24xBJleqLx?si=0f5e0a8a0a7147e3,https://i.scdn.co/image/ab67616d0000b273feadb9f3af451cd9fc1312f9,2022-04-12
  바닐라 어쿠스틱  ,같은 말,love tell love,Happy,5QXidO1B4Pbeu8UFrkpMta,https://open.spotify.com/track/5QXidO1B4Pbeu8UFrkpMta?si=922acd4d19db40a6,https://i.scdn.co/image/ab67616d0000b273e39859d9547554e1cdcb2d95,2018-04-12
  나원주  ,Just For You,cry cry lie lie try try smile smile cry cry lie lie try try smile smile cry cry lie lie try try smile smile cry cry lie lie try try smile,Depressed,16e0WW4GOag3yAGkD7a9oF,https://open.spotify.com/track/16e0WW4GOag3yAGkD7a9oF?si=c0ac474da26547e0,https://i.scdn.co/image/ab67616d0000b273fc22af2eb3b15754eb9e9d8d,2005-11-01
  한올  ,너와 나는,come know come know,Comfortable,4Akgygy4QCkZ1334NeGwfQ,https://open.spotify.com/track/4Akgygy4QCkZ1334NeGwfQ?si=6af29c4bcb134b78,https://i.scdn.co/image/ab67616d0000b273acbd7f335a7f3d3574c35098,2017-11-15
  히스토리  ,The Last Time,cry time time cry let last last,Energetic,1X8Ldf4Nr3bSr8MDYJ2unf,https://open.spotify.com/track/1X8Ldf4Nr3bSr8MDYJ2unf?si=15232038a78346be,https://i.scdn.co/image/ab67616d0000b273e16a766879a0e87eaa3aab09,2013-04-26
  로이킴  ,Love Yourself,time parade club name heart girl sake song cause anyone thinking phone mama everyone job cause way baby friend problem time opinion song cause anyone thinking phone mama everyone job cause way baby way baby way baby use break cry write care hit baby movin hold know admit catch sleep love holdin somethin love tell hat tell make forget come write care hit baby movin hold know admit catch sleep love holdin somethin love cause love holdin somethin love cause love holdin somethin love goodness somethin wrong much wrong tried somethin wrong much much much,Happy,3Zp0jyT5y005vmud2dui5c,https://open.spotify.com/track/3Zp0jyT5y005vmud2dui5c?si=49160bc852ea4419,https://i.scdn.co/image/ab67616d0000b27337dbf71d17f4d8e11016b1bf,2018-07-03
  페퍼민트 (peppermint)  ,"Fall In Love (Feat. 스피드모션, 목경)",love love fall love love love fall love fall love fall love fall love love love fall love love love fall love fall love love love fall love fall love fall love fall love fall fall fall fall fall,Energetic,4CmWc2310YUZ4zhCDcbAi7,https://open.spotify.com/track/4CmWc2310YUZ4zhCDcbAi7?si=dc278442b4734cea,https://i.scdn.co/image/ab67616d0000b2735933f866f476745a144740c4,2022-02-11
  권순관  ,Tonight,tonight tonight tonight tonight tonight tonight,Chilling,6T08Ni9A76i27sDszUlo3z,https://open.spotify.com/track/6T08Ni9A76i27sDszUlo3z?si=63fc2c7c78374fc4,https://i.scdn.co/image/ab67616d0000b27346723222ecf15c4587b827eb,2013-04-11
  너드  ,마음,song sing,Comfortable,0YSj6XZkPrFzA5ZGd3xDLs,https://open.spotify.com/track/0YSj6XZkPrFzA5ZGd3xDLs?si=e3e260eccd194bcc,https://i.scdn.co/image/ab67616d0000b2737dd8e3a5318c7bcabcc075bd,2018-12-19
  오마이걸  ,한여름의 크리스마스,merry christmas,Sad,04J97FRYQonC8Ua4sLK7ZS,https://open.spotify.com/track/04J97FRYQonC8Ua4sLK7ZS?si=10e8b7a7e90041fd,https://i.scdn.co/image/ab67616d0000b2735b3ed93151d14a53384b547b,2016-08-01
  나윤권  ,The Light,fall love fall love fall love love love love love miss love,Sad,5YkIeZdk3595nJAf9YOZEL,https://open.spotify.com/track/5YkIeZdk3595nJAf9YOZEL?si=3489652eb15348d6,https://i.scdn.co/image/ab67616d0000b27386c9b118279e5134bbd511c7,2014-08-12
  보아 (BoA)  ,Share Your Heart (With Me),share heart,Energetic,2d31zHKV7QXjolhfVFzeoA,https://open.spotify.com/track/2d31zHKV7QXjolhfVFzeoA?si=22070172f8d14652,https://i.scdn.co/image/ab67616d0000b273849118bc93836166fc5fb9f4,2002-03-13
  엠블랙  ,열쇠,love tell look show girl girl,Energetic,31uIrMx5wjKBWOP0q5Hhok,https://open.spotify.com/track/31uIrMx5wjKBWOP0q5Hhok?si=cab8e1107cfc4a69,https://i.scdn.co/image/ab67616d0000b273e61f2637a1cebad35ebf41bd,2014-03-24
  다비치  ,녹는 중 (Feat. 버벌진트),winter right babe true,Sad,32KdWhukykXUymNsye9HHu,https://open.spotify.com/track/32KdWhukykXUymNsye9HHu?si=c252dc48f9b24705,https://i.scdn.co/image/ab67616d0000b2738a2db0aa875149b2e97eb81f,2013-04-01
"  SMTOWN ,  Steve Barakatt  ",너의 목소리 (Sound of Your Heart),fly,Sad,6gms5UB2JZx4Ni451Xj2L3,https://open.spotify.com/track/6gms5UB2JZx4Ni451Xj2L3?si=37fef8dc61984974,https://i.scdn.co/image/ab67616d0000b273b3832f7c3f03f8e69828685d,2016-12-30
  정엽  ,Lost (Prod. By MAKTUB),mind mind heart mind mind heart lose lose lose lose lose lose,Sad,5lkhCTPyeElB7OiVNxKpcm,https://open.spotify.com/track/5lkhCTPyeElB7OiVNxKpcm?si=2d285abc3861479a,https://i.scdn.co/image/ab67616d0000b273472531fdaf0fc051af980c45,2014-12-30
  임지수  ,You Say (Vocalplay Ver.),voice mind lie sum remind thing thing matter everything worth identity thing foot failure god victory thing belong fight measure know love feel hold fall love feel hold fall take lay love feel hold fall single high low strong weak short strong weak short strong weak short,Chilling,1LfMbM3S230Sf8dBJqe0B1,https://open.spotify.com/track/1LfMbM3S230Sf8dBJqe0B1?si=8b03fbfcfcb64d00,https://i.scdn.co/image/ab67616d0000b27357bbb20e494362526583fdd6,2020-12-04
"  범키 ,  버벌진트  ",너에게만,bumkey deux time jam way side slow,Happy,4naewEMUMi0OVHx0dQvBnj,https://open.spotify.com/track/4naewEMUMi0OVHx0dQvBnj?si=7d280c5e47034e0e,https://i.scdn.co/image/ab67616d0000b2730158dc17892cd2392b906d2d,2010-06-29
  김태우  ,너라서,girl baby girl boy girl boy friend club love show honey honey honey baby girl boy girl boy life time baby girl boy say tell please keep boy lynie girl mine,Energetic,5AGlfKeg6FcXoAX32Ioo6n,https://open.spotify.com/track/5AGlfKeg6FcXoAX32Ioo6n?si=b742371a76ff4eb8,https://i.scdn.co/image/ab67616d0000b27310a003d18cc3a575ffc10fd4,2014-08-05
  비투비  ,Killing Me,zombie life day bullet chest eat mess mind kill come lose leave kill come lose kill come lose dead alive die single sleep huge,Chilling,6vKFInjkDGKAKUrbaVDFuN,https://open.spotify.com/track/6vKFInjkDGKAKUrbaVDFuN?si=97510a5c2bb146fe,https://i.scdn.co/image/ab67616d0000b273eacd9ddbc86f245b9b65e134,2016-03-28
  박새별  ,참 아름다워,cause life cause life cause life cause life cause life cause life cause life cause life cause life cause life cause life,Chilling,7E7c8DUE9vgCjKoLQWTcUk,https://open.spotify.com/track/7E7c8DUE9vgCjKoLQWTcUk?si=9faf18f8dee7457c,https://i.scdn.co/image/ab67616d0000b2735154c10bf141e87792da95b7,2008-11-13
  플라이 투 더 스카이  ,"이별, 하루 전",night time moon butterfly lip eye lie lie last last light white,Comfortable,4Ot2dLwyR8lghcaqZhjTqy,https://open.spotify.com/track/4Ot2dLwyR8lghcaqZhjTqy?si=14d00c5082384ad6,https://i.scdn.co/image/ab67616d0000b2739d44f6146351f9632bec18ce,2018-11-13
  알레프 (ALEPH)  ,No One Told Me Why,one one love someone please devil love someone please love someone please love someone please tell stop tell sell tell please tell love tell hurt sell tell please tell love sell tell please tell love sell tell please tell love please tell,Sad,1z9iPDRjp1fZUoisaJiTcA,https://open.spotify.com/track/1z9iPDRjp1fZUoisaJiTcA?si=4342e1a5f0754652,https://i.scdn.co/image/ab67616d0000b273c1c8645807377ddb46ab29e4,2017-10-18
  ㄱ  ,Gonna Be Alright,baby ganna ganna ganna ganna baby ganna ganna ganna ganna baby ganna ganna ganna ganna alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright alright,Happy,1V1ZUybkbkEwerF5AdobCU,https://open.spotify.com/track/1V1ZUybkbkEwerF5AdobCU?si=c3583b6773054f55,https://i.scdn.co/image/ab67616d0000b27389c34c10393eeac9d3137b62,2015-10-06
  나인티원  ,밤하늘의 별을,baby baby,Energetic,3XVlPXjjuvcyKoavSgOfQ5,https://open.spotify.com/track/3XVlPXjjuvcyKoavSgOfQ5?si=0df89c90f4b541bf,https://i.scdn.co/image/ab67616d0000b2737fab8caa6419bb7c5daba68b,2013-03-15
"  김정훈 ,  김보형  ","All For You (꽃을 쓴 남자, 우주요원 넘버세븐)",love,Happy,35UTuxA7zxCOKshqdW0BvN,https://open.spotify.com/track/35UTuxA7zxCOKshqdW0BvN?si=7ccca52390a3424c,https://i.scdn.co/image/ab67616d0000b2732a8143aa60fc578c08bf4cf4,2016-03-27
  신승훈  ,로미오 & 줄리엣,player,Energetic,74Ug6Di4ykjW7smoAeVILp,https://open.spotify.com/track/74Ug6Di4ykjW7smoAeVILp?si=534fa47d514e44e1,https://i.scdn.co/image/ab67616d0000b273c6e90546596b0bb690bf93c5,1993-04-01
