artist,title,Clean_lyric,emo,track_id,track_url,album_art,release_date
  몬스타엑스  ,출구는 없어 (No Exit),microphone checker push space bar girl lie everybody party let roll roll let burn everybody caffeine let let roll roll let burn thanks let let roll roll let burn turn let come start let let burn burn run fight burn turn lie right baby baby ight mercy baby,Chilling,1FPVD4nged0Vts6C3qnnX7, https://open.spotify.com/track/1FPVD4nged0Vts6C3qnnX7?si=d6ef71075e804d64,https://i.scdn.co/image/ab67616d0000b273e676ee70dfcc9c1de885b323,2015-05-14
  랍티미스트  ,Struggle To Rise (Feat. Sick Status),mega cannon line goin wish gold rich existence persistence vision passion wiht rap relapse flow wisdom soul lyric dome critic legend business business way waitin day men day road rich ride eye thumb stayin rum wine mind crumb crime time button ups tie pride chorus scratch switch game life way way struggle hutch devill fight knife fight car chase nation star david hutch devill cannon vocall apparatus acrobatics pin canvas throat messenger messin crew spit water aurora boil order soil destroy takin oil hand circle sand author wack material materialism thru stereo area code laramie soldier tha shoulder scratch switch day move bullshit people brain everyone need help time knowledge school system blood vrins cause relats chitom crime shit happen anger mind game gun drug blame prople whit house people killer street whit chorus scratch switch fishin shit grow live break sell compliment get climb balance numbling hustlen win use say vie smile mega rippin mention contaminate hear draw facilitate carry tell get get wordsplay get pay doin get think break think fail label prove fill bear see form change bling put loose hopeless wicious quiten great white bumpy hungry crumblin uppercuts son loose est est fist sickstatus loose pro irrational slaughter sick real seek learnin illterate devlll chorus much stupid foolish lose academic stupid nothin hate good alotta crazy trynna,Comfortable,780RshE3bqcW1AxquWo8tQ, https://open.spotify.com/track/780RshE3bqcW1AxquWo8tQ?si=f87bf6a0b8e742c7,https://i.scdn.co/image/ab67616d0000b2736cfb22ca212358d00088b68f,2007-02-23
"  박재범 ,  KIRIN (기린)  ",One Nation (Feat. Plastic Kid),crown sea town boy sound death city breeze diamond freeze school dvd kirincominatya nation nation get let get feel balltown golden fresh good old balltown,Energetic,0VRQ7f506tuOP7JbAo2SUp, https://open.spotify.com/track/0VRQ7f506tuOP7JbAo2SUp?si=e5bc01ebeefd4376,https://i.scdn.co/image/ab67616d0000b273ce745552d6378c962125eb74,2016-12-11
"  GRAY (그레이) ,  오사마리 ,  니화 (NiiHWA) ,  블랙나인 (BLACK NINE)  ",살아있네 (Prod. GRAY),truck movin son flow wave team badass let world vibe zone shoe move sign thang gang gang gang team flavor self thang payday bang bang bang ahh world vibe baby sorry baby kill baby life fame fame world vibe vibe makin makin thang give get get make give give give osa dumb dumb gray wide good flex new nike gray gray alive stay spray wide good wide good good,Chilling,3qyuetPcx5zHDzfzPpAyGf, https://open.spotify.com/track/3qyuetPcx5zHDzfzPpAyGf?si=5cc93b22baf044d0,https://i.scdn.co/image/ab67616d0000b2735ec3bf2ea9deee4a20cf27a6,2018-04-23
  방탄소년단  ,Tomorrow,ctrl breaker breaker tomorrow tomorrow tomorrow breaker breaker tomorrow tomorrow tomorrow breaker breaker tomorrow tomorrow tomorrow get ctrl good good good,Chilling,4SjtdrTrrqFyJIVPwfkuXi, https://open.spotify.com/track/4SjtdrTrrqFyJIVPwfkuXi?si=b989e94939674444,https://i.scdn.co/image/ab67616d0000b273ab9433cc4b9cda9431be879a,2014-02-12
  BIGBANG  ,아무렇지 않은 척 (TOP Solo),cool birthday ohoh bye bye come sorry fallin good good,Sad,6hBqe3XuIo9TWJGdo4RTB5, https://open.spotify.com/track/6hBqe3XuIo9TWJGdo4RTB5?si=dc2491499a8d4788,https://i.scdn.co/image/ab67616d0000b2736d227207ab6fe0ade59edb2b,2008-02-27
  Bhad Bhabie  ,Mama Don`t Worry (Still Ain`t Dirty),hustle sleeping floor money mama dirt dirty dirt dirty baby outchea worry field jersey dirt dirty dirt dirty day dirt year block family sock pill skittle lot work clock lot drama street mama head know mama push weight dirt bank dirt dirty baby outchea worry field jersey dirt dirty dirt dirty day dirt belly beast stain fist hill world picture fame show man news ranch crime case due time mama push weight dirt bank dirt dirty baby outchea worry field jersey dirt dirty dirt dirty day dirt dirty choose remember get come pop love cause sit sell make dodge put get raise let trust straight get come live say win look hat come pop love cause escape fight get ring come sneak reckless keep pay make wait lose straight get come live say win look hat come pop love cause mama first dirty old little cuffed much dad young strong disrespectful demeanor pre great hard enough first dirty ready whole old pre great hard enough first,Comfortable,3gqG9GiVXtjRa8TZNJ9wor, https://open.spotify.com/track/3gqG9GiVXtjRa8TZNJ9wor?si=90879e0e97c14a9a,https://i.scdn.co/image/ab67616d0000b273e08bf0d2894870cba1bda093,2017-12-11
  크루셜스타 (Crucial Star)  ,Simple (feat. Sik-K),thing thing thing baby thing thing thing baby goodbye time goodbye time money people crew gang bet girl thing thing thing baby goodbye time goodbye time goodbye say say mob come suck say say simple simple simple simple simple simple simple simple simple simple simple simple goodbye simple whole undercover little simple simple simple simple simple simple simple,Happy,0TNCxD6j6N0Cj7vpzVOsYk, https://open.spotify.com/track/0TNCxD6j6N0Cj7vpzVOsYk?si=5f68201022b04a09,https://i.scdn.co/image/ab67616d0000b273432e2f7daaeb614e426ebe44,2019-10-17
  Fat Joe  ,What`s Luv? (Clean Version) (featuring Ashanti),love got trust babe love got trust babe love baby let gate hip lip office type girl eye man feelin roof fire gettin rider hoodie linen provider jewelery woman livin stay truck chick willin man love love menage par love got trust babe love got trust babe mami issue man frame tattoo chest name middle hater lot way booty arm please night god jump car heartache taj love got trust babe love got trust babe stroll club michael jack style steppin mack fault cause kid chain whip party mon mami body motion heart song lady eye stoppin joey crack top stack slack cause love got trust babe love got trust babe love get get slow chick strip arouse ruinin lose see fillin triz get get tay slide come get get get get understand get crush stop come let put suppose freakin trust mahal get get put get come cheat sing break cut put get get thick much high chillin good squad little somethin fat little little close little hot bullshit nigga open back,Energetic,2eSJflipjhSKLExuSwuFrO, https://open.spotify.com/track/2eSJflipjhSKLExuSwuFrO?si=ab4a984e19824ed1,https://i.scdn.co/image/35bc49f45c244fa7a8611c9a8975702c298e84b5,2001-12-04
  마리오  ,난 너에게,star fan world world star fan world everthing girl girl girl girl girl girl girl girl girl everthing girl girl girl girl girl girl girl girl girl girl girl tree tree girl girl girl tree tree,Energetic,5bg1FVWTrjkGFCCdgR8Le6, https://open.spotify.com/track/5bg1FVWTrjkGFCCdgR8Le6?si=e51694d0c1364c56,https://i.scdn.co/image/ab67616d0000b273124af0e0f136862bc49ef0cf,2008-09-05
  기리보이  ,빈집 (Prod. By dnss) (Feat. THAMA),please please baby love lie watch burn get lovin wake love promise win alive alive girl,Depressed,4ilsJT4GNG9dYidf5qcBVb, https://open.spotify.com/track/4ilsJT4GNG9dYidf5qcBVb?si=8329ad7807a048ae,https://i.scdn.co/image/ab67616d0000b27357b7d8e485030f70ba063818,2018-05-26
  T.I.  ,Trap Back Jumpin,chorus time get sucka lot blow nigga time get shit nigga show shit time brick bag scale desk set vision wear stove soda pyrex drop water pot wrist brick paper yayo jason busta payroll homeboy play day nigga chopper nigga sucker okay shit shit bar none none city year half trap shit boy dinero kilo bank roll see low time get sucka lot blow nigga time get shit nigga show shit time work stash box rent car slab highway bout day cash half quarter thing chevrolets thing benzes cocaine game work blow sit whip suite broad bro drop platinum wall dawg crib mall dawg number call log money house life condo ice class flight homie nobody homie homie world cup forget brick time get sucka lot blow nigga time get shit nigga show shit time paids talk code blow pound petro anything prescription pill heroin shop night block come get cash slut maybach sixpack tanktop snub nose shot bust nigga move something money grind line product dime time chorus time get sucka lot blow nigga time get shit nigga show shit get trap jump shit move get trap jump shit pop get put let boil get make ask get violate catch come hit play respect let get straight take tight chorus get trap jump shit move get trap jump shit pop put put hit come get get get get win get get shit win sell tell shit get get shit shit shit trap get get trap jump shit move get trap jump shit pop get pre activate get get sip get shawty open get stack fight get get embarrass flow get get blank think get lose get get trap roll bump sell get find know get trap jump shit move get trap jump shit pop poppin hot next high good plus head bankhead niggas okay shit nan big big poppin hot whole rolex cold cool low big sick big shit hot much big small whole old first good homie little nigga big big big ride foreign poppin hot big next lean white alright nigga right nigga wrong dead right new last nigga bad poppin hot,Sad,6HJUl37qshx6S1xNSNjnzN, https://open.spotify.com/track/6HJUl37qshx6S1xNSNjnzN?si=18e8154547134958,https://i.scdn.co/image/ab67616d0000b273b9d7e1b6dfc4211feffe8aa1,2012-12-18
  Eminem  ,Lucky You (Feat. Joyner Lucas),joyner joyner yah yah lot thing day life grammy trophy mother ribbon system law rule turn food plate drink day move move move room room juice hop coupe hop coupe bout move move juice bullshit back wall turn bullet job mac hood pack whatchu platinum mean time kitchen oven guy care time gangster chain blade couple knife chopper jammies partridge tree day christmas nothing sumo sumo chulo mar dog call card callate boca level ghetto lookin nigga nobody shotty nigga money pray son love side smoke underdog hope cab path nigga way road snake grass lawn mower thing day way couple grammys soul trophy recognition difference cracker law rule man man stomach lick plate buffet couple mansion manner couple ghost writer kid hop answer album hell rapper beginning feeling upswing ceiling nothing anyone ability subject inability humility bunch song goin jugular shit circus ounce mother one rap way recap dex dat rap kane stack masta ace half rapper brain damage rappin face tat sap hate trap cat feedback aim button lever tho attention dick fuckin minute thinkin everything benefit sleep wheel thats mma pill anything villain elevator fuckin record breaker broken record time record nobody legacy mother fucker right way dna work wheel work moment california wishin rain pour downfall mile southpaw marshall writer bull cowboy move move move room room juice hop coupe hop coupe bout move move juice say get cut risk get lose eat cut lucky get get get give give give get get give finish put shit push rap buzzin straight tell suffer get bang bruno play drop invent find tell want tie need tell lie keep want god alright say say lose slyther buy say win sell get use risk get lose eat eat get get ask happen hip say take drop hurt come win say punch steal stick kill pin make let recap take bring syruped take press pull give pay take get break get think beat kill cause get end eat ketamine methenamine get say take make get get wait pray fell get get get get give give give get get give nigga much mine witchu pear twelve uno irrelavent lifestyle wrong wrong wrong wrong fast motherfuckin lotta fuckin much full lucky last humble uncomfortable wonderful fucking fuckin nuthin mumble lean tree mad infact old inevitable snap little makin big finishin acetomenophin mma evil good least spite drought,Chilling,03ltmmmQWf8FCAIzAARqYa, https://open.spotify.com/track/03ltmmmQWf8FCAIzAARqYa?si=277b26e9666a43f8,https://i.scdn.co/image/ab67616d0000b273e4073def0c03a91e3fceaf73,2018-08-31
  ZZAPA  ,Free Your Heart,fall fall fall love love love fall fall fall love love love love fall fall love love love love baby love baby love love love love true true true true true right true true,Energetic,1AKd08EoiH9d6LUqygJjm6, https://open.spotify.com/track/1AKd08EoiH9d6LUqygJjm6?si=bcc90baf5cbc4c73,https://i.scdn.co/image/ab67616d0000b27391eaecd2149a4f40db0a8ffd,2014-08-28
  박재범  ,SOJU (Feat. 2 Chainz),end day bill soju end day bill soju end day bill soju end day bill soju pour shot rock bet put test henney bout plenty bottle model jackson tang anjoo beer shit money pay glass terror squad way way usse ace jov soju jan life homie law honeymoon room room end day bill soju end day bill soju end day bill soju end day bill soju shorty heart heart dan spaz barz alcatraz call trash trash champagne bath drippin calf sock time people line hustlin field field anything bill bill anything trill trill name spine chain alkaline leg end regulation drunk jan duh drunk jan duh end day bill soju end day bill soju pay get light pay get light pay get light pay get light drink give galbi mix straight cut lay get marry come seoul karaoke pay get light pay get light pay get light pay get light get get want straight walk take take guarantee use steal pick get pay let know get tat put get let show get let show love pay get light pay get light lit best good green good tonight valentine alright dapper last designer single momma real real spine mine han han,Sad,4WCOZkpRz9zbeBDSD98Wtu, https://open.spotify.com/track/4WCOZkpRz9zbeBDSD98Wtu?si=61d312900bab43d2,https://i.scdn.co/image/ab67616d0000b273f5ce6d5c713947030a9979eb,2018-07-20
  엠타이슨  ,U Got Me (Domestic Mix),lady gyal baby hand cheer babe hand coaster party rock star vodka candy bar party gyal baby hand hand get get put hear put get get get get get get get get roller put get get get get get get get get baby put get get get get get get get get beautiful ready ready fear,Sad,7EJ6KQC0kyHcxBQhVcv9KG, https://open.spotify.com/track/7EJ6KQC0kyHcxBQhVcv9KG?si=d62759d315234a6b,https://i.scdn.co/image/ab67616d0000b2730e8f5691b273b84baaac564c,2012-12-10
  Flatbush Zombies  ,Headstone,victory victory gold neck victory victory gang reppin victory victory ice round neck lil weeze shit pair cleat hell earth darko money headstone paper loss headstone smokin gang time headstone cradle grave rapper name headstone bridge erick arc elliott imagine foot boy knowin thought cause chance boy flatbush livin rapper name headstone biggie cheese propaganda standard terror zombie juice dark hell doubt eyez degree ruthless eazy smoke hate sword diary art immortal technique shinin diamond teeth demeanor life player half life death sacrifice supa dupa fly juicy name half tha crossroad darko money headstone paper loss headstone smokin gang time headstone cradle grave rapper name headstone erick arc child story life cha struggle pimpin genesis president gem hell earth dayz money storm havin suicidal thought cream renegade money green lemonade player night tip shorty triple prototype tip drill fingertip dog score shit blackout hellrazor death dope cadillac gravediggaz kiss death shame dope cadillac gravediggaz chorus meechy darko money headstone paper loss headstone smokin gang time headstone cradle grave rapper name headstone meechy darko edge push breath easy ledge pusha gun name cobain pimp episode nigga beastcoast shit blat ride die nigga survival woop woop sound police cover skrt chance walk devil wear prada god nothing death certificate power question warning light word money tonight night guess block shot bucktown silencer storm top york pitchfork chorus take zombie hat turn dream know get link come set hit throw bear mack leave see love write bear make keep hypnotize say steppin see put take zombie elliott write god judge slippin drop throw gun get kiss check feel kiss neck put take zombie let count durt reload tell write give shoot watch nyc meechy young gettin favorite dead thirty unusual swear bottom dead favorite big dead wrong dome hot livin reasonable clear chronic public underdogs liquid infamous revolutionary young cartagena glamour nice juice meechy young gettin favorite dead everyday big dead last quiet late ignorant live neck nigga young gettin favorite dead troublesome pussy next nann xxxplosive blat niggas niggas fit deep skrt lean jesus deaf flashin unique firearm quiet new,Chilling,3zslIxN2pVCqUndyNscGoh, https://open.spotify.com/track/3zslIxN2pVCqUndyNscGoh?si=354fe90c06f54c11,https://i.scdn.co/image/ab67616d0000b273b4e320aee99bd87662d85178,2018-04-06
  Kendrick Lamar  ,Mortal Man,ghost mandela flow word earth moon message make room mistake depression question shit fan fan shit fan shit fan fan shit fan fan ghost mandela flow word earth moon message make room mistake depression question shit fan fan shit fan fan left ask shit fan fan heart smile permanent vow lifetime sermon line court law industry government plant cocaine car drug kid lamar question character blog nelson nelson slave mind song song blessing prophet prophet til question shit fan fan shit fan fan left make sure shit fan fan ghost mandela flow word earth moon message make room mistake depression stick year bar ground life share blood time interest clutch people skin shoulder kind den lion kind bridge revenge mind love nelson nelson walk shoe seldom message blessing everyone lesson everyone shit fan fan shit fan fan left make sure shit fan fan ghost mandela flow word earth moon message make room mistake depression issue grudge judge nelson island cell clarity relationship fake heaven family friend fan cat tree plant wind blow murphy law generation step mouth bit pause stress rock respect tomorrow back wall leader newton jfk shooter jackie jackson shit fan fan shit fan fan jean kid shit fan fan ghost mandela flow word earth moon message make room mistake depression question nigga influence power resentment depression hotel room destruct evil lucy answer home survivor guilt stripe foundation one city apartheid discrimination city homies word gang colour mine mean man pain hurt street enemy man nigga shit nigga poem something chance situa metaphor ground ground ground evil word bond see ground symbol people people world people people wealthy cannibalism mutha aight somebody somebody opportunity hustler hustler sense word opportunity job somebody person management company everything destiny matter year millionaire million lot people time million million record company million movie company million avenue success level sanity faith god faith game faith thing reason button problem problem finna fighter heart somebody wall opportunity resistance resistance family vein country man year strength teenager weight cause heart soul man man country loud mouth year muthafuckas crazy offspring legacy nothing turmoil goin future generation today nigga grabbin store time riot america think murder turner muthafucka man opinion music vibration people get type energy push trip spirit homies story thing something friend world caterpillar prisoner street job everything order city environment caterpillar way thing world butterfly butterfly talent thoughtfulness beauty caterpillar outlook life butterfly way benefit city caterpillar cocoon thought wall idea root home concept city result wing cycle butterfly situation caterpillar struggle butterfly caterpillar perspective pac pac pac let say let ask hit hit hit hit let say let ask hit hit hit believe deceive let need know die try cut judge see degrade love hug hit hit hit let rid believe hold immortalise expire get pretend show forgiveness brush bend dust offend put hiss mention make remember deliver consider hit hit hit let rid write get let resent love robben analyse find cherish see get question grass floss mob put crawl duck put say need detroit hit hit give billie touch hit let rid let ask conflict misuse abuse turn find scream self run come stop try convince earn fight enter base make tell learn respect forget cause kill write call felt relate get holla want ask represent open swallow open swallow appetising say appetising say eat let ask see make bear take take work degrade build get manage hire change realise say make make make say make make say manage keep say happen say notice punch happen let know straight consider think threaten meet say fight take fight fight win lay exhibit lift shoot fight look leave truly tell want ask shit tire shit bloodshed know play play say say happen leave let want read write describe conceive eat consume protect consume notice survive notice pimp surround work see trap trap take bring emerge break feel light consider end army nigga army nigga right next dead welcome right army much common first best much dependent tough right army abandonment bad nelson much real baby many left dead huey red jesse michael army nigga full resentment deep loved continuous new respect different black mortal certain poor poor whole rich rich fat poor poor hungry rich rich best natural true nothin menial different good true right finna long black like maximum strong black old next real american playing crazy important mic dead last good mad much harsh caterpillar weak mad certain new mad stagnant free eternal different,Depressed,425n8Gs1ySmwawv03ZwQ97, https://open.spotify.com/track/425n8Gs1ySmwawv03ZwQ97?si=718a316f2c8e4689,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1,2015-03-16
  WizKid  ,Come Closer (Feat. Drake),time time starboy dey game one straight chaser guy paper chaser number girl let nothing paper place baby baby number inna city city tease roja key porsche rover miami living loca girl body body baby baby drama drama mind people life time chargie feel way anybody secret life hair tropic body cyaan life baby baby closer come replace love know get girls starboy call drop come repping represent rep ting come give please get get ting get sing sing get ting get sing sing come mix free change turn tell messy hold put look hold get tell put outside big big heh suh hennessy inna close close steady african come soldier close close mix jealous cold steady steady nice close,Comfortable,3UOOOIcatvNSpPnvtB2PXo, https://open.spotify.com/track/3UOOOIcatvNSpPnvtB2PXo?si=398af9c700c748b2,https://i.scdn.co/image/ab67616d0000b27313c40d09756d267c10dab09c,2017-07-14
  ScHoolboy Q  ,Drunk (Feat. 6LACK),future chorus buzz buzz buzz buzz buzz buzz schoolboy mask siren pig money way grandma way cousin field way yac rock hoe stash gas stunt man blast damn trunk front top hell drunk buzz chorus buzz buzz buzz buzz buzz buzz lack buzz buzz baby flood love cup love schoolboy cutie purty imagine love thing virgin circle groovy capo hit climax pressure popping stress option life backseat sunshine word soundin come night chorus buzz buzz buzz buzz buzz buzz drink pull come murder get weed get chill get drink hold worry backstroke look lie lookin perfect feel think tour keep prestigious dream cost cross let work feel master hit stretch fold mob give give bright spend drink drink future lil lil lil lil lil lil drunk enough last fast fast fast liver full back past back nigga lil lil lil lil lil lil lil lil quick lookin amazing cordial clean nasty attractive classic extra bottle free light girl drunk lil lil lil lil lil lil,Sad,4enRR6CAgMQOKt3sVULMwA, https://open.spotify.com/track/4enRR6CAgMQOKt3sVULMwA?si=dab057bb38ee4f8b,https://i.scdn.co/image/ab67616d0000b273f2149422121d1674c6f4c009,2019-04-26
  Pitbull  ,Pearly Gates (Dirty Ver.) (Feat. Nayer),religion god baby arm shes baby woman shes hell shes apple example thing passion lust pic girlfriend quarterback sack love thats arm heaven loving heart shes baby woman shes shes shes rise fall shes poverty thats life career people keeper love earth arm heaven loving heart heaven arm loving heart heaven baby baby lie find believe get get get let talk attach end lie find believe find see keep put heaven baby lie find believe find see baby lie find believe find see heaven hard heaven lady hot heaven eve hot hard hard heaven lady thin perez decietful wrong good hard hard heaven hard heaven hard,Energetic,0L6fVYQHkBkd0n2bSWTumj, https://open.spotify.com/track/0L6fVYQHkBkd0n2bSWTumj?si=3b02051634c64eb2,https://i.scdn.co/image/ab67616d0000b2733637dbfbb5b12761975e9900,2021-05-12
  허클베리피 (Huckleberry P)  ,"The Battlefield (Feat. MC META, JJK)",rap battle george battle line rule life punchline mon rhyme time bravo circulation battle flage right good,Chilling,2RIHvj7rN5clc6KUYrM3H5, https://open.spotify.com/track/2RIHvj7rN5clc6KUYrM3H5?si=5e275aa9cc974696,https://i.scdn.co/image/ab67616d0000b273d397202e2bcad4fc0d9f09d2,2011-10-20
  Dilated Peoples  ,Back Again,people alchemist day expansion team business let people noise house lady gentleman scratch people house people people people people people people evidence time check rhyme babu backspin bring man right babs bring rewind evidence time check rhyme year okay smoke reversin curse jumpin drink chick purse house people rakaa iriscience crew tomorrow yesterday cat house state trap kinda bush house thing place year iriscience title ring plaque belt trophy banner thing babu backspin people rak man bring rewind iriscience title ring plaque belt trophy banner thing passion stack cash pain home bag squad track staple parade house evidence cause shit rain way weatherman house gettin wet hole speaker plug people box lot lot world evidence word spin spin expansion team people flavor scratch rewind libs fadeout dilate ohhhhh chorus set pack leave dilate dilate hear scratch get confess weed dilate leave come amaze learn stay strap stay blair scar wish care prepare dilate come switch get back dilate kick get make dilate goin new ohhhhh dilated right real dilated fourth turntable top top fourth new shit smokin crowds spillin vested federal late many rakaa turntable rakaa talkin different love different little little thirty third worldwide original chorus,Energetic,6tFTnO3IETTM5nAIaEXYto, https://open.spotify.com/track/6tFTnO3IETTM5nAIaEXYto?si=e1b4a3502a24413c,https://i.scdn.co/image/ab67616d0000b273b5527b3bf5910db2323923f6,2006-02-21
"  에픽하이 (EPIK HIGH) ,  플래닛 쉬버  ",Love Love Loveless (Feat. 융진 Of 캐스커),love love love love love love love love love love love love love love love love love love love love love stop stop stop stop stop stop stop stop stop stop,Energetic,297BvqYXFMKe5Sl7WY0GiS, https://open.spotify.com/track/297BvqYXFMKe5Sl7WY0GiS?si=c4e4913b2c614e18,https://i.scdn.co/image/ab67616d0000b2734c71e80a8f580184ba910222,2007-01-24
  이루펀트  ,She Is Not Following You (Feat. JC a.k.a 지은),follow let let let know take let let let know take follow let let let know take let let let know take let let let know take let let let know take slow slow minos slow slow slow slow,Comfortable,1I8yX4B0oQIcj9yzkZqzzD, https://open.spotify.com/track/1I8yX4B0oQIcj9yzkZqzzD?si=edc06a83f78543a2,https://i.scdn.co/image/ab67616d0000b2737a62b9d530c97f5431075564,2011-06-09
  Flavordash  ,유성,fuckboi love killin say fly,Happy,1SQaFXDkFoVRHo3nFGBDYd, https://open.spotify.com/track/1SQaFXDkFoVRHo3nFGBDYd?si=71bb6069cb4a41ae,https://i.scdn.co/image/ab67616d0000b273428d731c59f552bce2b94224,2019-04-03
