artist,title,Clean_lyric,emo,track_id,track_url,album_art,release_date
  B1A4  ,크리스마스잖아요,friend friend friend friend today friend friend friend friend friend friend friend good good good good good good good good good good good,Chilling,180YObDi8MLn7mIOXhY5HK,https://open.spotify.com/track/180YObDi8MLn7mIOXhY5HK?si=33060b3afbe64a59,https://i.scdn.co/image/ab67616d0000b273e0126f4a1977eab373f8b678,2015-12-10
  서문탁  ,Tamptation,night babe let party tonight wait hurry night feat donnie honey boy none club night life goy life white eye tree girl drop panty astall car bar night babe let party tonight wait hurry feel feel tell come get get clap smoke feel saturday much saturday free saturday,Comfortable,7eW8tUnblPSnEa6pPDRziO,https://open.spotify.com/track/7eW8tUnblPSnEa6pPDRziO?si=73b0b0d9bfb04778,https://i.scdn.co/image/ab67616d0000b273db4b4092d592fb50624b1e42,2005-04-22
  예성 (YESUNG)  ,Pink Magic,feel day cause pink magic cause pink color feel day cause pink magic cause pink magic feel dream love day feel day cause pink magic cause pink magic cause pink magic pink pink come pink pink pink pink beautiful magic magic magic magic magic magic magic magic magic,Happy,21uYcyeyfPIB0VNsbCKMgO,https://open.spotify.com/track/21uYcyeyfPIB0VNsbCKMgO?si=5161984962b845c1,https://i.scdn.co/image/ab67616d0000b273c282c972e0d48ff5398c7822,2019-06-18
  다나 (DANA)  ,Dear My Friend..,friend friend friend friend friend forget love forget love sorry happy sorry happy,Happy,6CfxHvUNCbisFNxMGPZWNl,https://open.spotify.com/track/6CfxHvUNCbisFNxMGPZWNl?si=703690c7fae84dd3,https://i.scdn.co/image/ab67616d0000b27347f0fe256f92f2f90ffaaac4,2003-06-23
  M (이민우)  ,비야,day night day night heart soul day night day night heart soul let let let let let let let let,Happy,28tHhvGlXLSPQURcYXFoVn,https://open.spotify.com/track/28tHhvGlXLSPQURcYXFoVn?si=1b115734227642da,https://i.scdn.co/image/ab67616d0000b2730f61be844937b5c83f726835,2003-11-22
  Apink (에이핑크)  ,I Like That Kiss,kiss mind baby heart mind mind baby kiss time blow kiss time blow let know kiss kiss kiss kiss,Energetic,3JVXL7ObuCcRzcxhsmgtbF,https://open.spotify.com/track/3JVXL7ObuCcRzcxhsmgtbF?si=7b4a8245f22f4842,https://i.scdn.co/image/ab67616d0000b2730b1f5b8d0f8cb48dbc423491,2018-07-02
  동방신기 (TVXQ!)  ,Spokes Man - 유노개인기 (Feat. Super Junior - 동해),party super junior ready name mic break say right,Chilling,65GZF8O24gasuyIwyB0zQn,https://open.spotify.com/track/65GZF8O24gasuyIwyB0zQn?si=16a265e844574a84,https://i.scdn.co/image/ab67616d0000b27306af3e2403cb19a11475da2d,2018-11-02
  SHINee (샤이니)  ,누난 너무 예뻐 (Replay),everything replay replay replay replay replay replay replay replay replay replay replay replay replay replay replay replay replay thinkin thinkin hate hate make shake break make shake break dream keep dream girl cool,Depressed,1rp986nzkyAX1wFpxzbwlC,https://open.spotify.com/track/1rp986nzkyAX1wFpxzbwlC?si=38001742467947bd,https://i.scdn.co/image/ab67616d0000b273ff8a783336acbef4b6fab82f,2008-08-28
  브라운아이드걸스  ,Timing,idea honey bar soul mood boy thang eye paradise move fail try feel come know get get let open take please make make slow nice,Happy,335idmr8d2m9GbtC36IzZ0,https://open.spotify.com/track/335idmr8d2m9GbtC36IzZ0?si=1d84da3ce0ac4cbb,https://i.scdn.co/image/ab67616d0000b273d0d30c56a9062542c8576d59,2006-03-02
  뉴이스트  ,"NU, Establish,Style, Tempo",fire bout something sight ali fight style est beginning show head time show time est show establish mic est mohammad tempo flow,Depressed,5rk2CZzLt0yDngsdRwSJ4T,https://open.spotify.com/track/5rk2CZzLt0yDngsdRwSJ4T?si=7dbd4586f204454c,https://i.scdn.co/image/ab67616d0000b2735bd16fd469aa920ea56ce336,2012-03-15
  오렌지 캬라멜  ,나처럼 해봐요,honey tonight tonight tonight,Energetic,37jsbSR1kLHfNWOjwFnTlD,https://open.spotify.com/track/37jsbSR1kLHfNWOjwFnTlD?si=6fd7f3d8c30d4c47,https://i.scdn.co/image/ab67616d0000b2736f2d6deaf080f73001cf014f,2014-08-18
  미쓰에이  ,(Mama) I`m Good,mama mama chance mama care thang mama mama chance mama mama matter mama mama chance mama mama mama mean care good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,Energetic,1RGvLMMYbbZJ1k3eLJqEBr,https://open.spotify.com/track/1RGvLMMYbbZJ1k3eLJqEBr?si=6d06ae7622c54266,https://i.scdn.co/image/ab67616d0000b273362abddb1ef89c5dbc738fe6,2013-11-06
  가희  ,Hey Boy (Feat. Dok2),tonight night dance boy rite boy stop rite thurr alright let dance man rite boy stop rite thurr alright love eye rite boy stop rite thurr alright alright show get boy show get alright follow hallo love boy show get boy show get show get boy show get alright tonight girl talkin nite nite alright hot cool boy girl talkin girl talkin nite nite nite,Happy,2OdIyahFItOtf0qO1bqA0b,https://open.spotify.com/track/2OdIyahFItOtf0qO1bqA0b?si=dd4d583d14234430,https://i.scdn.co/image/ab67616d0000b2737fdbbdf4bbc6ecbbbde84f1c,2013-10-10
  동방신기 (TVXQ!)  ,Love After Love,love tear thinking girl destiny responsibility guarantee fantasy life advice time jesus christ know love stop stop much tiny instant lovely,Happy,7HftesqWZiGsethKg7kvTP,https://open.spotify.com/track/7HftesqWZiGsethKg7kvTP?si=62065b6e122443db,https://i.scdn.co/image/ab67616d0000b273b04aa4fdfcffa194fd3059e0,2005-09-12
  윤종신  ,Empty City (With 개코),summer summer summer city deodorant luck luck city face face face face band money tonight honey tonight city tonight city heart city city try try city face face hell hell none money tomorrow honey get love hot good good hot new new new new free new tonight empty empty dry empty new new paris new bien free,Energetic,7DQbjaMAjK323obw6VBgOM,https://open.spotify.com/track/7DQbjaMAjK323obw6VBgOM?si=9f84038a280f46c8,https://i.scdn.co/image/ab67616d0000b2736080f48b03c0fd870a022a45,2017-01-19
  나인뮤지스  ,핑,liar feel please goodbye liar let best best,Happy,3teU6SJL9afKYNa3kvUkrl,https://open.spotify.com/track/3teU6SJL9afKYNa3kvUkrl?si=ba724d21b4194eee,https://i.scdn.co/image/ab67616d0000b273e8c50332fcebc21ee4802e70,2013-10-14
  투앤비 (2NB)  ,The First Noel,angel shepherd field field sheep winter night noel noel king israel noel noel king israel noel noel king israel say lay keep bear bear bear first certain poor cold deep noel noel noel noel noel noel,Sad,4lwlTEhUvw4PAQp2SWFw1i,https://open.spotify.com/track/4lwlTEhUvw4PAQp2SWFw1i?si=aa84316194bd43ae,https://i.scdn.co/image/ab67616d0000b273f4bd799a19bfe772d2ae67f3,2006-12-12
  쇼콜라  ,블랙팅커벨,tinkerbell tinkerbell tinkerbell tinkerbell leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave black black black black black black,Happy,2idKV3o9khxUVHJRq285Gv,https://open.spotify.com/track/2idKV3o9khxUVHJRq285Gv?si=45f165a6f2ad4534,https://i.scdn.co/image/ab67616d0000b2732cb3c92728dc2141aca221f2,2013-01-01
  신화  ,Alright,feelin baby girl fallin girl baby dream eye candy anything girl time alright fallin girl share slice motorbike ball night alright fallin girl alright feelin girl alright take alright alright eveything alright make love hop get red stayin lovestoned alright alright girl girl slow feelin alright alright alright sweet sweet feelin alright last feelin alright girl alright,Energetic,6h1coT5IZwjiQuP7ExKLUL,https://open.spotify.com/track/6h1coT5IZwjiQuP7ExKLUL?si=65fdedca56b94e5f,https://i.scdn.co/image/ab67616d0000b273a7bfbf1bd91ab1ade51f54fc,2015-05-26
  이스트원  ,퍼펙트,winner everybody change monkey nobody star everybody change monkey come walk stop cause get start follow walk get perfect perfect everyday dead perfect perfect super everyday dead perfect,Depressed,155fSeVUueGWFGmskBcC4c,https://open.spotify.com/track/155fSeVUueGWFGmskBcC4c?si=cd3f2700164b4e88,https://i.scdn.co/image/ab67616d0000b2737cadfc07ce5fd9918e9c43b7,2017-03-09
  현아  ,Lip & Hip,eye lip pick lip lip hip hip lip lip lip hip hip hip lip lip hip lip hip lip lip lip hip hip hip lip lip hip lip hip lip lip hip hip lip lip lip hip hip hip lip lip lip hip hip hip lip hip lip hip twinkle kling king king king get get get get queen queen pick fancy fancy fancy fancy,Depressed,5C2d3tz8WACjmw7T6TthQ2,https://open.spotify.com/track/5C2d3tz8WACjmw7T6TthQ2?si=31623966c4254139,https://i.scdn.co/image/ab67616d0000b2732088d27bcbb62af9a5df3ab5,2017-12-04
  나윤권  ,Bellucia,sweety bellucia sweety bellucia sweety bellucia baby everyday dream lady sweet lady,Depressed,6eNy4gQyavRtimE6tYlQjR,https://open.spotify.com/track/6eNy4gQyavRtimE6tYlQjR?si=f6eabcb6e6dd4523,https://i.scdn.co/image/ab67616d0000b2735c627162a40122fb1666a162,2007-09-13
  소녀시대 (GIRLS` GENERATION)  ,The Boys,boy boy boy boy boy boy boy girl generation heat boy girl boy boy girl generation heat boy girl boy girl boy girl generation stop boy heart boy boy girl boy girl boy girl boy girl boy girl generation heat boy girl boy bring bring bring get funny bring feel bring bring feel bring bring dance check keep bring bring bring bring bring bring feel bring high high,Energetic,3CTo0NiDgnl6CHvlUgZXUt,https://open.spotify.com/track/3CTo0NiDgnl6CHvlUgZXUt?si=75e1b8de9cc84a4c,https://i.scdn.co/image/ab67616d0000b273dbe330e884acacdbb1e7987f,2011-01-01
  프로미스나인  ,FIRST LOVE,love love love love first first first first,Depressed,1XYzHbCW1up8uBy8R9lhw4,https://open.spotify.com/track/1XYzHbCW1up8uBy8R9lhw4?si=c59a2b5b2bbc40c8,https://i.scdn.co/image/ab67616d0000b2732e87fd059334acd2c035aafe,2018-06-05
  걸스데이  ,휘파람,love love love love love baby love love love love love love love love blah baby love love love love love love love love love love love love love love love love love give give give give give get boy feel give see give feel see give give give give give feel feel give see give feel see give give give give give feel feel give see give feel see give give give give give feel bad blah,Comfortable,6gYKC5aVHexDK80fEAbYXg,https://open.spotify.com/track/6gYKC5aVHexDK80fEAbYXg?si=0208868092f8454b,https://i.scdn.co/image/ab67616d0000b273c56dcba0b4372e4a2953b973,2015-07-07
  SUPER JUNIOR (슈퍼주니어)  ,Devil,baby baby please devil devil devil devil,Energetic,3IQ9FJ2cMVQtger5ZhgCaj,https://open.spotify.com/track/3IQ9FJ2cMVQtger5ZhgCaj?si=67bf4f83ece6449e,https://i.scdn.co/image/ab67616d0000b273078e3c2e57ae77c82ab4b46c,2015-07-16
  미쓰에이  ,남자 없이 잘 살아,lady man man man man man man man man boy play man man man man man man man man boy play man man man man man man man man man man man man man man man man let independent,Energetic,3Q1J95C6m2LwRGwoL9oiAj,https://open.spotify.com/track/3Q1J95C6m2LwRGwoL9oiAj?si=9c28734f4ded491c,https://i.scdn.co/image/ab67616d0000b273362abddb1ef89c5dbc738fe6,2013-11-06
  소녀시대 (GIRLS` GENERATION)  ,무조건 해피엔딩 (Stick Wit U),style motion style motion baby get slow slow,Energetic,27KZYfHvwcZfpnsSzgCGDf,https://open.spotify.com/track/27KZYfHvwcZfpnsSzgCGDf?si=ee53e2520d304655,https://i.scdn.co/image/ab67616d0000b2739b57e9b31c831fb2137c38e2,2010-01-28
  공원소녀 (Girls in the Park)  ,밤의 비행 (The Interpretation of Dreams),day night eye melody head song round eye melody head song round melody head song feel feel heaven precious precious heaven precious precious heaven heaven precious precious precious precious precious precious precious precious precious precious,Depressed,0tMm4qdhwpC5u5Ncdmgtak,https://open.spotify.com/track/0tMm4qdhwpC5u5Ncdmgtak?si=dbc173a0a7c54a6f,https://i.scdn.co/image/ab67616d0000b273e48ee01a93c1c8fe6275e154,2004-01-27
  이정현  ,니 남자를 줘,bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye slang chicken straight shorty givin eye way frame game set feelin shorty passion fashion bangin accent way name play hate kid bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye bye speak starin got wide lie guy right smooth mellow,Happy,6wcrkFeGvnvHzSdi0EJHJh,https://open.spotify.com/track/6wcrkFeGvnvHzSdi0EJHJh?si=320987f5e0274342,https://i.scdn.co/image/ab67616d0000b273a233eb4e461d513696a79085,2006-10-17
  Badkiz  ,귓방망이2,guess ground get hit get waste let rain bring ready crazy ready,Energetic,2AGhzHSNwBKY3b232iaJgg,https://open.spotify.com/track/2AGhzHSNwBKY3b232iaJgg?si=df6e73058cd04caa,https://i.scdn.co/image/ab67616d0000b273aabaf9d2e3e8957c3711aadb,2016-11-21
  카드 (KARD)  ,Trust Me (J.seph&Jiwoo Ver.),carry pray brain pain keep get get calm,Depressed,2ie9YSQn5c8soyOUlZOIUn,https://open.spotify.com/track/2ie9YSQn5c8soyOUlZOIUn?si=75f1835018684812,https://i.scdn.co/image/ab67616d0000b273dc2fb73e1fd6638f69680591,2017-11-21
  VIXX (빅스)  ,My Valentine,carry carry something air valentine sign something air baby triplet valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine love get get get get breeze valentine valentine valentine valentine valentine,Happy,4x8XtgXKXwM0oeXKwzx6HH,https://open.spotify.com/track/4x8XtgXKXwM0oeXKwzx6HH?si=427d628070d04f7b,https://i.scdn.co/image/ab67616d0000b2732be674c805aab099868d09e1,2018-04-17
  JAM2Y (잼투와이)  ,원숭이,baby baby baby let let get start get start gentle,Energetic,4LmoCtRBTb5eGAguOFWYfz,https://open.spotify.com/track/4LmoCtRBTb5eGAguOFWYfz?si=6e2f34a14801454d,https://i.scdn.co/image/ab67616d0000b2736ff82762324da1f1774cf577,2018-08-19
  엠투엠 (M To M)  ,1004 (너는 내운명 2) (Feat. 낯선),love love love love girl,Comfortable,4VgKhsqagliaVlIc4KiimY,https://open.spotify.com/track/4VgKhsqagliaVlIc4KiimY?si=ec2f8a240abf49b8,https://i.scdn.co/image/ab67616d0000b27334b9d8a435cfdff6f66b34de,2009-07-30
  몬스타엑스  ,하얀소녀,heart girl heart girl heart girl heart girl love love love love,Depressed,0OQasRxkPfUzBhkyu7q1xz,https://open.spotify.com/track/0OQasRxkPfUzBhkyu7q1xz?si=aeef5162576944c7,https://i.scdn.co/image/ab67616d0000b2734258d811441c991ab7fdc909,2016-10-04
  EXO  ,HURT,mystery memory insane mystery memory insane mystery memory insane bad bad bad bad bad bad bad bad bad bad bad bad,Depressed,49duO7BaTYEj8Gdz9mJjxI,https://open.spotify.com/track/49duO7BaTYEj8Gdz9mJjxI?si=37f1c383acab4ad4,https://i.scdn.co/image/ab67616d0000b273f8b83bc0fb25c1526113ce86,2015-03-30
  올빼미  ,여름안에서 (Feat. 레이디오울),rap love god,Depressed,54iOJS4KBsCAaxmIqQPGqy,https://open.spotify.com/track/54iOJS4KBsCAaxmIqQPGqy?si=6d9079f113164e20,https://i.scdn.co/image/ab67616d0000b2739ff386322e31ce24f9b37bab,2011-08-02
  드림노트 (DreamNote)  ,취미는 너,message mistery boy girl boy mistery boy girl boy girl boy tell boy tell ring ring tell boy tell boy curious boy curious curious,Energetic,10Oo19cWvEI9KNqvAeBNxP,https://open.spotify.com/track/10Oo19cWvEI9KNqvAeBNxP?si=e39f3bc1cae24731,https://i.scdn.co/image/ab67616d0000b2734f8271ab1ef0cb460b0ab8bb,2019-03-12
  신화  ,Hero,resistance hurry eye face hero mind turn hero mind everybody pray savin life move keepin somebody care body please friend turn hero mind put yall word mind blow attack forth flow nobody nobody hero mind get make stand touch blue little right clear simple cant,Depressed,26iIn5da1rnZnAGc0DhN8C,https://open.spotify.com/track/26iIn5da1rnZnAGc0DhN8C?si=7b802ca24efd45dd,https://i.scdn.co/image/ab67616d0000b27395cbc7aac0613930804f1a75,2002-06-12
  EXO  ,狼與美女 (Wolf),duo tun tian shang pin chang jiu bie nao shen shi shi chang shang shi hei kuai lai bie zhe gan jue jue neng shi shi jin tai yao gao lie bie zai tuo hei jiu style deng dao man zhi dao wolf zhi wolf saranghaeyo shi mei lang wolf zhi wolf saranghaeyo shi mei hao tou gei tiao jin jing zhi zhi hui geng tong mang hui man man kan zai zhuo que shi dao dou shi wei lie bai wei tao zai tao zai tao jin feng che mang lie bie zai tuo hei jiu style deng dao man zhi dao wolf zhi wolf saranghaeyo shi mei lang wolf zhi wolf saranghaeyo shi mei lang mao dun hou liao jiu nan hui tou cheng huang man shou kuai zhi zhui qiu pin shi zhi feng shi rang hao tou gei tiao jin jing zhi zhi hui geng tong mang hui man man hao tou gei tiao jin jing zhi zhi hui geng tong mang hui man man wolf zhi wolf saranghaeyo shi mei lang wolf zhi wolf saranghaeyo shi mei lang xing yong yang xiang zen xing hei shi shi shi shi xin ming jing kuang shi shi shi shi shou huo huang ming dan shi shi shi shi kou wei hong yong bian jian hui guo bie shi qian zhua lang gong xian zha tong kan pan xian shi qian zhua gou gan chao tong kong gong xian zha tong gong xian zha tong,Depressed,23IiCcKIqjGE9FwzR2hXSM,https://open.spotify.com/track/23IiCcKIqjGE9FwzR2hXSM?si=2fd37c345a224f8f,https://i.scdn.co/image/ab67616d0000b2732795c34a8931367a0916de54,2013-08-05
  효민  ,척했어,alright,Comfortable,7byN2dCZYkl8TSguuYe8VR,https://open.spotify.com/track/7byN2dCZYkl8TSguuYe8VR?si=32d07be4b443437f,https://i.scdn.co/image/ab67616d0000b273e12a8c2c52dbb1d781ec0aa6,2014-06-30
  원더보이즈  ,신난다 신나,master hand sky house bounce hand sky house say model left right left right left left right right left say let put put come let come young sexy right,Energetic,2eaDti8he44JicbycMhDM1,https://open.spotify.com/track/2eaDti8he44JicbycMhDM1?si=89a92a1b116743b3,https://i.scdn.co/image/ab67616d0000b273d6be5289dea081c2e7d2fd66,2010-01-07
  IZ*ONE (아이즈원)  ,DREAMLIKE,choice view baby world dreamlike dreamlike dreamlike moment street baby world dreamlike dreamlike dreamlike feeling twinkle dream world dreamlike dreamlike dreamlike dreamlike tell sparkle see find see find get feel fly ocean,Depressed,6d3pjHp69A5RABSAJ7zqJH,https://open.spotify.com/track/6d3pjHp69A5RABSAJ7zqJH?si=e1b220a43b20473e,https://i.scdn.co/image/ab67616d0000b2735ecba6eed6a9e14a7e9534b2,2020-02-17
  지나  ,꺼져 줄게 잘 살아 (Feat. 용준형) (English Ver.),baby goodbye look eye try need guess girl love cause love love tear sweety memory way baby cause love love tear forget love reason life baby love left goodbye dream baby please everything time nothing tear let baby goodbye say tell tell hide lie get get fade seem let say turn walk let give take take let fade win look hold say turn walk let give take take let make believe fall tell let love hop remember share compare get cry say afraid goodbye shawty goodbye true baby please,Depressed,6skQqOiQqapYcuF1vbc3da,https://open.spotify.com/track/6skQqOiQqapYcuF1vbc3da?si=ff53b1cc41b94ab9,https://i.scdn.co/image/ab67616d0000b2731b7a47b06580a82e4a86ba27,2012-05-22
  4minute  ,Hot Issue (신사동호랭이 Remix),something girl let issue issue control control shoe minute issue star issue issue issue issue issue issue issue issue issue jump jump jump issue issue control control issue flash issue issue issue issue issue issue issue issue issue jump jump jump issue issue control control issue issue issue control control minute girl minute girl minute girl issue issue stop show take take hot babe take take hot babe take take hot take take hot hot ready hot hot hot hot rouge hot hot hot star shawty let hot hot hot hot let hot hot hot hot hot hot hot hot hot hot hot,Energetic,5o4tyt5dVV2J4gCHgdrFrn,https://open.spotify.com/track/5o4tyt5dVV2J4gCHgdrFrn?si=cce5320adfc34bdb,https://i.scdn.co/image/ab67616d0000b2732cc52c8a94e346c9a99037a1,2009-08-28
  SUPER JUNIOR (슈퍼주니어)  ,Too Many Beautiful Girls,girl girl girl girl come girl come girl girl hello hell girl girl girl girl come girl come girl girl fallin girl come girl come girl girl come come come many beautiful many beautiful many beautiful many beautiful many beautiful many beautiful many beautiful many beautiful,Energetic,0RLdPC5c5cxovaxO3Sl1qZ,https://open.spotify.com/track/0RLdPC5c5cxovaxO3Sl1qZ?si=a07fbba17d4b4226,https://i.scdn.co/image/ab67616d0000b273dbb82cf845a6d574224a0d33,2014-08-29
  김보형  ,아름다워,youth youth,Depressed,39QEsaYo8Jh9p36NS3qt6i,https://open.spotify.com/track/39QEsaYo8Jh9p36NS3qt6i?si=27ec9615c77041a5,https://i.scdn.co/image/ab67616d0000b273c741b2394710c4c2c3a5cdd9,2019-06-17
  인피니트  ,She`s Back,time love love time love love back back back back love love tell tell come come come come good good good good,Energetic,26OpABMByMlVYc9J5bBK39,https://open.spotify.com/track/26OpABMByMlVYc9J5bBK39?si=39f0a2870b35490b,https://i.scdn.co/image/ab67616d0000b273366ee46668cde70b5042e959,2010-08-04
  헬로비너스  ,Romantic Love,guy girl love love guy girl love romantic romantic romantic romantic romantic,Comfortable,45TALzh1iNarcalURWdd3C,https://open.spotify.com/track/45TALzh1iNarcalURWdd3C?si=d74dd704ea7d4708,https://i.scdn.co/image/ab67616d0000b27358cc9dd8af2b419f8036fc68,2012-12-12
  디스코맨 손헌수  ,GET UP (겟업),beat beat beat everybody upupup everybody everybody left right left everybody everybody everybody beat party tonight something everybody time everybody get get get get get get get get get get get get get leave leave get get get get get get get get get drink get get get get get hot hot hot hot right hot hot hot hot hot hot hot hot,Energetic,31FbHktWD0X5GNJze1IvIj,https://open.spotify.com/track/31FbHktWD0X5GNJze1IvIj?si=32039a00dcda44ee,https://i.scdn.co/image/ab67616d0000b273406fd5959a16eb5d8093b46e,2005-12-01
  태민 (TAEMIN)  ,Crazy 4 U,baby crazy crazy crazy baby crazy crazy crazy crazy girl crazy crazy girl come girl deja crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy deja crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy,Happy,4ztE7rwU4oTP43vW3Y4hup,https://open.spotify.com/track/4ztE7rwU4oTP43vW3Y4hup?si=0e6370675bcc4e42,https://i.scdn.co/image/ab67616d0000b27362fad74218294c98e510c1c8,2017-10-16
  백현 (BAEKHYUN)  ,Psycho (Bonus Track),game psycho psycho game psycho psycho game game psycho psycho game psycho psycho game game psycho psycho game psycho psycho game psycho psycho psycho psycho psycho psycho psycho,Comfortable,59i14jziCvvdoTYJn7SiKe,https://open.spotify.com/track/59i14jziCvvdoTYJn7SiKe?si=e43e585f5e7b4844,https://i.scdn.co/image/ab67616d0000b2738c0903b4b02840c57f103db4,2019-07-10
  SF9  ,Jungle Game,clock tock fire welcome jungle game game game clock tock jungle game game game game tick tick ready tick animal ready jungle ready jungle ready sorry tick welcome animal ready ready jungle ready jungle animal ready ready jungle ready,Energetic,2SxIazyMY1B23bPa8zHEe5,https://open.spotify.com/track/2SxIazyMY1B23bPa8zHEe5?si=f3d730d9a2a4415b,https://i.scdn.co/image/ab67616d0000b2730b351d9f3ccd651dcbfccf49,2017-02-06
  타이푼  ,칼날,movin love bounce let movin love typhoon set love love stop keep let burn clap typhoon stop,Energetic,1AQNsz5W3mE0n1vAw13O9r,https://open.spotify.com/track/1AQNsz5W3mE0n1vAw13O9r?si=960bc14486704322,https://i.scdn.co/image/ab67616d0000b273a3cda6df17a8e5a457d131ba,2007-07-05
  인피니트  ,추격자 (OGS Returns Live Ver.),bye girl bye good good,Depressed,25D2TzNTp4GBhCvSityoNS,https://open.spotify.com/track/25D2TzNTp4GBhCvSityoNS?si=8a76102f91804cef,https://i.scdn.co/image/ab67616d0000b273bd5553aec47fa24d03973701,2015-04-09
  카라  ,멜랑꼴리 (24/7),love baby love baby love god day thinkin heart roller coaster day thinkin heart day thinkin heart show tell tell stop stop stop,Comfortable,12keoX6pqVgHs2My8GUEtl,https://open.spotify.com/track/12keoX6pqVgHs2My8GUEtl?si=b755964d8c394bdf,https://i.scdn.co/image/ab67616d0000b2738d35461d09536c2f794f3c3d,2014-08-18
