artist,title,Clean_lyric,emo,track_id,track_url,album_art,release_date
  나인뮤지스  ,핑,liar feel please goodbye liar let best best,Comfortable,3teU6SJL9afKYNa3kvUkrl, https://open.spotify.com/track/3teU6SJL9afKYNa3kvUkrl?si=174cfb7fa6c149b7,https://i.scdn.co/image/ab67616d0000b273e8c50332fcebc21ee4802e70,2013-10-14
  소녀시대 (GIRLS` GENERATION)  ,별별별 (☆★☆) (Acoustic R&B Ver.),baby baby star baby baby star star star baby star star star star shin shin,Sad,5GdcqoJgk4r6v5VowVfIib, https://open.spotify.com/track/5GdcqoJgk4r6v5VowVfIib?si=fb676e5fbc564698,https://i.scdn.co/image/ab67616d0000b273286903a9b4f8bce214f1dffa,2010-03-22
  CNBLUE (씨엔블루)  ,"Try again, Smile again",smile smile smile smile try try try try smile,Comfortable,2b1htJBxqsiWQHCQigi0Ly, https://open.spotify.com/track/2b1htJBxqsiWQHCQigi0Ly?si=e99790b1072f4343,https://i.scdn.co/image/ab67616d0000b2735e1b5883d38169cea82dbcbb,2011-04-26
  전소미  ,어질어질 (Outta My Head),mind babe head head head mind body everyway head head head hmm mind babe head head head mind body everyway head head head day crazy head play head head head mind body everyway head head head baby get get get get get get get get get get get get wait get get get get get get get everyday,Happy,0NaccQM71LPaoSS8EZ0KhW, https://open.spotify.com/track/0NaccQM71LPaoSS8EZ0KhW?si=ef5d7399d6524623,https://i.scdn.co/image/ab67616d0000b273c0c2bcee0526754949a7721d,2019-06-13
  신화  ,Alright,feelin baby girl fallin girl baby dream eye candy anything girl time alright fallin girl share slice motorbike ball night alright fallin girl alright feelin girl alright take alright alright eveything alright make love hop get red stayin lovestoned alright alright girl girl slow feelin alright alright alright sweet sweet feelin alright last feelin alright girl alright,Energetic,6h1coT5IZwjiQuP7ExKLUL, https://open.spotify.com/track/6h1coT5IZwjiQuP7ExKLUL?si=2058694071584c4e,https://i.scdn.co/image/ab67616d0000b273a7bfbf1bd91ab1ade51f54fc,2015-05-26
  현아  ,Lip & Hip ,eye lip pick lip lip hip hip lip lip lip hip hip hip lip lip hip lip hip lip lip lip hip hip hip lip lip hip lip hip lip lip hip hip lip lip lip hip hip hip lip lip lip hip hip hip lip hip lip hip twinkle kling king king king get get get get queen queen pick fancy fancy fancy fancy,Comfortable,5C2d3tz8WACjmw7T6TthQ2, https://open.spotify.com/track/5C2d3tz8WACjmw7T6TthQ2?si=7a17812bf6c349f0,https://i.scdn.co/image/ab67616d0000b2732088d27bcbb62af9a5df3ab5,2017-12-04
  신화  ,너의 곁에서,day day smoke biz stress mind day time right hit back fool pack tryin leave amaze get sleep good,Depressed,0ODy9MGWLkINJCzwNcjRPo, https://open.spotify.com/track/0ODy9MGWLkINJCzwNcjRPo?si=98dc2d3cee164a28,https://i.scdn.co/image/ab67616d0000b27395ebce2806af5ea62c5c5969,2000-10-01
  프로미스나인  ,FIRST LOVE,love love love love first first first first,Depressed,1XYzHbCW1up8uBy8R9lhw4, https://open.spotify.com/track/1XYzHbCW1up8uBy8R9lhw4?si=5e1f4d89d31a4e4a,https://i.scdn.co/image/ab67616d0000b2732e87fd059334acd2c035aafe,2018-06-05
  걸스데이  ,휘파람,love love love love love baby love love love love love love love love blah baby love love love love love love love love love love love love love love love love love give give give give give get boy feel give see give feel see give give give give give feel feel give see give feel see give give give give give feel feel give see give feel see give give give give give feel bad blah,Energetic,6gYKC5aVHexDK80fEAbYXg, https://open.spotify.com/track/6gYKC5aVHexDK80fEAbYXg?si=b588561040724968,https://i.scdn.co/image/ab67616d0000b273c56dcba0b4372e4a2953b973,2015-07-07
  Red Velvet (레드벨벳)  ,Body Talk,body body body body body body body body body talk body body body body body body body body body talk baby talk talk talk talk talk love talk talk talk talk talk talk talk,Chilling,3CihjB4pu58o2ititZw9Yg, https://open.spotify.com/track/3CihjB4pu58o2ititZw9Yg?si=fc53215b590e4468,https://i.scdn.co/image/ab67616d0000b273a38af5bbda76202e9d9eb8fd,2017-02-01
  마마무 (Mamamoo)  ,Love Lane,fall love subway walking rain walking lane lane mint fall love subway walking rain lane love subway walking rain walking lane lane fall walk fall walk,Happy,3OxSOsN5UwdRM36KJPLqHK, https://open.spotify.com/track/3OxSOsN5UwdRM36KJPLqHK?si=d6c04a8cd85547da,https://i.scdn.co/image/ab67616d0000b2733fbe495834069da54dfdf23d,2014-08-29
  XIA (준수)  ,Hello Hello,hello hello hello hello hello hello hello hello hello hello hello hello hello hello love hello hello hello goodbye goodbye goodbye goodbye lady,Sad,2zSSpHZRsLAiaLnOzjFt7v, https://open.spotify.com/track/2zSSpHZRsLAiaLnOzjFt7v?si=f4aa37b18ca94e18,https://i.scdn.co/image/ab67616d0000b273f8ae4928ad9bca9edce75e9b,2015-05-28
  미쓰에이  ,남자 없이 잘 살아,lady man man man man man man man man boy play man man man man man man man man boy play man man man man man man man man man man man man man man man man let independent,Energetic,3Q1J95C6m2LwRGwoL9oiAj, https://open.spotify.com/track/3Q1J95C6m2LwRGwoL9oiAj?si=5245d986269345eb,https://i.scdn.co/image/ab67616d0000b273362abddb1ef89c5dbc738fe6,2013-11-06
  소녀시대 (GIRLS` GENERATION)  ,무조건 해피엔딩 (Stick Wit U),style motion style motion baby get slow slow,Energetic,27KZYfHvwcZfpnsSzgCGDf, https://open.spotify.com/track/27KZYfHvwcZfpnsSzgCGDf?si=2f4988467f354879,https://i.scdn.co/image/ab67616d0000b2739b57e9b31c831fb2137c38e2,2010-01-28
  SS501  ,Again,baby baby baby baby baby darling baby anymore love love love love love love love love love love love baby,Depressed,530Sli0ATqfCAEJF8fOeyU, https://open.spotify.com/track/530Sli0ATqfCAEJF8fOeyU?si=9552688b9f4245a6,https://i.scdn.co/image/ab67616d0000b2730ea11a91a407d8586273c39b,2006-11-10
  이기광  ,MOOD,sign mood love mood love mood drivin mood love love mood love mood mood mood love love mood love love take,Energetic,5k7olGaHJftUBPk7oYvW8V, https://open.spotify.com/track/5k7olGaHJftUBPk7oYvW8V?si=e99193abecf048d1,https://i.scdn.co/image/ab67616d0000b27370cdecaddbf595480f76ee9b,2019-03-18
  카드 (KARD)  ,Trust Me (J.seph&Jiwoo Ver.),carry pray brain pain keep get get calm,Comfortable,2ie9YSQn5c8soyOUlZOIUn, https://open.spotify.com/track/2ie9YSQn5c8soyOUlZOIUn?si=a0d6e67e8bb642ba,https://i.scdn.co/image/ab67616d0000b273dc2fb73e1fd6638f69680591,2017-11-21
  VIXX (빅스)  ,My Valentine,carry carry something air valentine sign something air baby triplet valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine love get get get get breeze valentine valentine valentine valentine valentine,Energetic,4x8XtgXKXwM0oeXKwzx6HH, https://open.spotify.com/track/4x8XtgXKXwM0oeXKwzx6HH?si=e0973d97612249a4,https://i.scdn.co/image/ab67616d0000b2732be674c805aab099868d09e1,2018-04-17
  라비(RAVI)  ,Lean on me,baby lean lean lean lean lean lean lean lean lean lean lean attention attention lean lean lean lean lean baby baby baby baby baby baby baby baby baby,Energetic,0I4X35OG2PcZGwEr6o74fs, https://open.spotify.com/track/0I4X35OG2PcZGwEr6o74fs?si=40ef6fa06722494e,https://i.scdn.co/image/ab67616d0000b273434d3a6551a6da53986bdf5f,2017-01-09
  몬스타엑스  ,하얀소녀,heart girl heart girl heart girl heart girl love love love love,Depressed,0OQasRxkPfUzBhkyu7q1xz, https://open.spotify.com/track/0OQasRxkPfUzBhkyu7q1xz?si=bb21ecc7d4534f12,https://i.scdn.co/image/ab67616d0000b2734258d811441c991ab7fdc909,2016-10-04
  EXO  ,HURT,mystery memory insane mystery memory insane mystery memory insane bad bad bad bad bad bad bad bad bad bad bad bad,Comfortable,49duO7BaTYEj8Gdz9mJjxI, https://open.spotify.com/track/49duO7BaTYEj8Gdz9mJjxI?si=631c4c6d934e42ab,https://i.scdn.co/image/ab67616d0000b273f8b83bc0fb25c1526113ce86,2015-03-30
  EXO  ,狼與美女 (Wolf),duo tun tian shang pin chang jiu bie nao shen shi shi chang shang shi hei kuai lai bie zhe gan jue jue neng shi shi jin tai yao gao lie bie zai tuo hei jiu style deng dao man zhi dao wolf zhi wolf saranghaeyo shi mei lang wolf zhi wolf saranghaeyo shi mei hao tou gei tiao jin jing zhi zhi hui geng tong mang hui man man kan zai zhuo que shi dao dou shi wei lie bai wei tao zai tao zai tao jin feng che mang lie bie zai tuo hei jiu style deng dao man zhi dao wolf zhi wolf saranghaeyo shi mei lang wolf zhi wolf saranghaeyo shi mei lang mao dun hou liao jiu nan hui tou cheng huang man shou kuai zhi zhui qiu pin shi zhi feng shi rang hao tou gei tiao jin jing zhi zhi hui geng tong mang hui man man hao tou gei tiao jin jing zhi zhi hui geng tong mang hui man man wolf zhi wolf saranghaeyo shi mei lang wolf zhi wolf saranghaeyo shi mei lang xing yong yang xiang zen xing hei shi shi shi shi xin ming jing kuang shi shi shi shi shou huo huang ming dan shi shi shi shi kou wei hong yong bian jian hui guo bie shi qian zhua lang gong xian zha tong kan pan xian shi qian zhua gou gan chao tong kong gong xian zha tong gong xian zha tong,Chilling,23IiCcKIqjGE9FwzR2hXSM, https://open.spotify.com/track/23IiCcKIqjGE9FwzR2hXSM?si=88940c570d194155,https://i.scdn.co/image/ab67616d0000b2732795c34a8931367a0916de54,2013-08-05
  효민  ,척했어 ,alright,Happy,7byN2dCZYkl8TSguuYe8VR, https://open.spotify.com/track/7byN2dCZYkl8TSguuYe8VR?si=4ee5820179404785,https://i.scdn.co/image/ab67616d0000b273e12a8c2c52dbb1d781ec0aa6,2014-06-30
  IZ*ONE (아이즈원)  ,DREAMLIKE,choice view baby world dreamlike dreamlike dreamlike moment street baby world dreamlike dreamlike dreamlike feeling twinkle dream world dreamlike dreamlike dreamlike dreamlike tell sparkle see find see find get feel fly ocean,Comfortable,6d3pjHp69A5RABSAJ7zqJH, https://open.spotify.com/track/6d3pjHp69A5RABSAJ7zqJH?si=ec3e4d4369e945b3,https://i.scdn.co/image/ab67616d0000b2735ecba6eed6a9e14a7e9534b2,2020-02-17
  걸스데이  ,Truth (MINAH Solo),heart heart heart break broken broken,Depressed,643gcWJHqPB3PfWM2THAwL, https://open.spotify.com/track/643gcWJHqPB3PfWM2THAwL?si=042e3f8b04064217,https://i.scdn.co/image/ab67616d0000b27378c507374f40097e5c0e0340,2017-03-27
  4minute  ,Hot Issue (신사동호랭이 Remix),something girl let issue issue control control shoe minute issue star issue issue issue issue issue issue issue issue issue jump jump jump issue issue control control issue flash issue issue issue issue issue issue issue issue issue jump jump jump issue issue control control issue issue issue control control minute girl minute girl minute girl issue issue stop show take take hot babe take take hot babe take take hot take take hot hot ready hot hot hot hot rouge hot hot hot star shawty let hot hot hot hot let hot hot hot hot hot hot hot hot hot hot hot,Energetic,5o4tyt5dVV2J4gCHgdrFrn, https://open.spotify.com/track/5o4tyt5dVV2J4gCHgdrFrn?si=0a78230758fb4243,https://i.scdn.co/image/ab67616d0000b2732cc52c8a94e346c9a99037a1,2009-08-28
  인피니트  ,She`s Back,time love love time love love back back back back love love tell tell come come come come good good good good,Energetic,26OpABMByMlVYc9J5bBK39, https://open.spotify.com/track/26OpABMByMlVYc9J5bBK39?si=df9d4940742f4e9b,https://i.scdn.co/image/ab67616d0000b273366ee46668cde70b5042e959,2010-08-04
  헬로비너스  ,Romantic Love,guy girl love love guy girl love romantic romantic romantic romantic romantic,Happy,45TALzh1iNarcalURWdd3C, https://open.spotify.com/track/45TALzh1iNarcalURWdd3C?si=8c47c937a3344236,https://i.scdn.co/image/ab67616d0000b27358cc9dd8af2b419f8036fc68,2012-12-12
  방탄소년단  ,Make It Right,day night baby day baby please life make hold make make make make hold make make make save make hold make make make good tight light right right right rehab good tight right right right right good tight right right right,Depressed,106Xfvha3rKf5z5gCSUtFX, https://open.spotify.com/track/106Xfvha3rKf5z5gCSUtFX?si=79a831a4a2104b60,https://i.scdn.co/image/ab67616d0000b27318d0ed4f969b376893f9a38f,2019-04-12
  소녀시대 (GIRLS` GENERATION)  ,그 여름 (0805),night night stay night sail sail sail true,Sad,4uJ3OmCWKLIKkk94iJUjE5, https://open.spotify.com/track/4uJ3OmCWKLIKkk94iJUjE5?si=9c54f7c12a244642,https://i.scdn.co/image/ab67616d0000b2737c3118c0b496f78586f3c724,2016-08-05
  엠블랙  ,My Dream,dream dream dream soul reason dream dream dream soul reason dream dream dream dream soul reason girl,Depressed,6mb054ppnhUsJpT8YWNBMf, https://open.spotify.com/track/6mb054ppnhUsJpT8YWNBMf?si=7f7dbb5d46bc42cf,https://i.scdn.co/image/ab67616d0000b27334741761ddff65fd35bb874c,2009-10-14
  태민 (TAEMIN)  ,Crazy 4 U,baby crazy crazy crazy baby crazy crazy crazy crazy girl crazy crazy girl come girl deja crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy deja crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy crazy,Happy,4ztE7rwU4oTP43vW3Y4hup, https://open.spotify.com/track/4ztE7rwU4oTP43vW3Y4hup?si=a1a5620e98b14611,https://i.scdn.co/image/ab67616d0000b27362fad74218294c98e510c1c8,2017-10-16
  백현 (BAEKHYUN)  ,Psycho (Bonus Track),game psycho psycho game psycho psycho game game psycho psycho game psycho psycho game game psycho psycho game psycho psycho game psycho psycho psycho psycho psycho psycho psycho,Happy,59i14jziCvvdoTYJn7SiKe, https://open.spotify.com/track/59i14jziCvvdoTYJn7SiKe?si=f6e04db37bb94604,https://i.scdn.co/image/ab67616d0000b2738c0903b4b02840c57f103db4,2019-07-10
  SF9  ,Jungle Game,clock tock fire welcome jungle game game game clock tock jungle game game game game tick tick ready tick animal ready jungle ready jungle ready sorry tick welcome animal ready ready jungle ready jungle animal ready ready jungle ready,Energetic,2SxIazyMY1B23bPa8zHEe5, https://open.spotify.com/track/2SxIazyMY1B23bPa8zHEe5?si=0e5a4448ef394ae7,https://i.scdn.co/image/ab67616d0000b2730b351d9f3ccd651dcbfccf49,2017-02-06
  태연 (TAEYEON)  ,Sweet Love,boy love love love love lovin love love baby yes love lovin love fall cry take take fly flyer babe give take take fly flyer babe give love take take fly flyer babe give high high high sweet sweet sweet sweet high high high high high high sweet sweet sweet sweet,Happy,2CbvW8kgNDByBIQbFY0h3i, https://open.spotify.com/track/2CbvW8kgNDByBIQbFY0h3i?si=9bd3e187800b4262,https://i.scdn.co/image/ab67616d0000b2738da57096b4f09bd7cc6e1954,2017-04-05
  인피니트  ,추격자 (OGS Returns Live Ver.),bye girl bye good good,Depressed,25D2TzNTp4GBhCvSityoNS, https://open.spotify.com/track/25D2TzNTp4GBhCvSityoNS?si=6998ff9f6e234d3d,https://i.scdn.co/image/ab67616d0000b273bd5553aec47fa24d03973701,2015-04-09
  카라  ,멜랑꼴리 (24/7),love baby love baby love god day thinkin heart roller coaster day thinkin heart day thinkin heart show tell tell stop stop stop,Happy,12keoX6pqVgHs2My8GUEtl, https://open.spotify.com/track/12keoX6pqVgHs2My8GUEtl?si=728a56df2e744ee7,https://i.scdn.co/image/ab67616d0000b2738d35461d09536c2f794f3c3d,2014-08-18
  에이프릴 (APRIL)  ,예쁜 게 죄,mistake mistake mistake mistake mistake mistake mistake way way laser mistake mistake mistake way way mistake mistake way way girl love love sunset love love love love update girl update girl update,Energetic,396Dkg9z5Q1hXxKryeP9T8, https://open.spotify.com/track/396Dkg9z5Q1hXxKryeP9T8?si=816479cfaa684c48,https://i.scdn.co/image/ab67616d0000b27334502019848694081933092d,2018-10-16
  FTISLAND (FT아일랜드)  ,The Way Into You,miss hold miss see see see smile,Comfortable,3PDyOrSlm17tNd04G1EuLq, https://open.spotify.com/track/3PDyOrSlm17tNd04G1EuLq?si=9c4f291cb8e140af,https://i.scdn.co/image/ab67616d0000b273f6618d4989c8ca4e8c80bc7a,2013-11-18
  EXID  ,Too Good To Me,good good good baby good good good good cause cause cause baby cause cause baby cause cause baby good good good good good good good good good good good good good good,Happy,4AOmepUvXSVJpmyBksfIKb, https://open.spotify.com/track/4AOmepUvXSVJpmyBksfIKb?si=7082e42e58114b37,https://i.scdn.co/image/ab67616d0000b273a0e3d3643c20de294b970668,2017-11-07
  Apink (에이핑크)  ,Wanna Be,love love baby love baby love baby yoo baby baby day baby love baby love baby yoo baby baby day love love love love love fall love call call call love love everyday everyday love love love love,Happy,3HAALRfqhE8USLH9PS1cBn, https://open.spotify.com/track/3HAALRfqhE8USLH9PS1cBn?si=3a173c74b3e74f14,https://i.scdn.co/image/ab67616d0000b273a0f8219db51b71133b2f56f4,2014-11-24
  WINNER  ,애 걔 (FOR),switch baby baby switch,Sad,492sLZEj8TnbSDiYazxzcF, https://open.spotify.com/track/492sLZEj8TnbSDiYazxzcF?si=137b435935794fe8,https://i.scdn.co/image/ab67616d0000b27375c7a650fd82c52dc7746267,2018-04-04
  방탄소년단  ,보조개,yes yes baby baby cause illegal illegirl illegal true illegal illegirl illegal illegal illegirl illegal illegal illegal,Comfortable,4OdoUGKiIlknLVmT2414Fw, https://open.spotify.com/track/4OdoUGKiIlknLVmT2414Fw?si=98672374250342d8,https://i.scdn.co/image/ab67616d0000b27306af3e2403cb19a11475da2d,2018-11-02
  젝스키스  ,학원별곡 (學園別曲),time scream mix watch time scream mix watch time scream mix watch time scream mix watch time scream mix watch time scream mix watch rise mess mess rise mess mess rise mess mess rise mess mess rise mess mess rise mess mess,Depressed,6Oy1lOvrRblOf8hgRP0KYD, https://open.spotify.com/track/6Oy1lOvrRblOf8hgRP0KYD?si=b94c24e7925e4ed9,https://i.scdn.co/image/ab67616d0000b273b3dca817aa30061423a8203a,1997-05-14
  더보이즈 (THE BOYZ)  ,Just U,girl cause love love please girl bridge cause truth love love everything please girl bridge girl take take girl everyday enough enough enough enough beautiful,Comfortable,2AKbuqMkR3RSqAiaNAs01K, https://open.spotify.com/track/2AKbuqMkR3RSqAiaNAs01K?si=5efe7994ea5d4119,https://i.scdn.co/image/ab67616d0000b273f86ee1fc9e8ff27b8e552f68,2018-04-03
  몬스타엑스  ,출구는 없어 (No Exit),microphone checker push space bar girl lie everybody party let roll roll let burn everybody caffeine let let roll roll let burn thanks let let roll roll let burn turn let come start let let burn burn run fight burn turn lie right baby baby ight mercy baby,Chilling,1FPVD4nged0Vts6C3qnnX7, https://open.spotify.com/track/1FPVD4nged0Vts6C3qnnX7?si=2f2d336f7a3b49e5,https://i.scdn.co/image/ab67616d0000b273e676ee70dfcc9c1de885b323,2015-05-14
  NCT DREAM  ,덩크슛 (Dunk Shot),dunk shot jump wait blow call guess second whistle,Comfortable,2sOz5KStj3M1L1ErNo6MCC, https://open.spotify.com/track/2sOz5KStj3M1L1ErNo6MCC?si=13f927aa1f8c4471,https://i.scdn.co/image/ab67616d0000b273a379ffa81edbcb50a15cacc3,2017-02-09
